"X1";"X27466";"X5";"X3";"X20";"X13";"X19";"X9";"X16";"X32";"X7";"X8";"X25";"X4";"X29";"X17";"X23";"X2";"X6";"X1.1";"X15";"X31";"X27";"X26";"X21";"X18";"X30";"X11";"X14";"X10";"X28";"X12";"X24";"X22"
11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20;133;19912
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;24;8;28;2;1;4;18;26;13;16;30;15;12;19;7;22;21;17;25;31;27;23;29;32;20;134;21256
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;15;22;28;2;1;4;18;26;13;16;30;24;12;19;7;8;21;17;25;31;27;23;29;32;20;134;21048
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;32;27;23;29;31;20;134;19992
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;15;8;28;2;1;4;18;25;13;16;30;24;12;19;7;22;21;17;26;31;27;23;29;32;20;134;19932
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;32;24;12;19;7;22;21;17;25;31;27;23;29;30;20;134;20312
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;4;14;9;3;15;8;28;2;1;6;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20;134;20812
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
4;10;5;6;14;9;3;15;8;28;2;1;11;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20;134;20632
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;24;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;10;12;19;7;22;21;17;25;31;27;23;29;32;20;134;21830
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;15;8;28;2;30;4;18;26;13;16;1;24;12;19;7;22;21;17;25;31;27;23;29;32;20;134;21326
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
24;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;11;12;19;7;22;21;17;25;31;27;23;29;32;20;134;21640
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;26;3;15;8;28;2;1;4;18;9;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20;134;20372
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;7;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;10;22;21;17;25;31;27;23;29;32;20;134;20112
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;27;7;22;21;17;25;31;19;23;29;32;20;134;19992
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;15;8;28;20;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;2;134;21640
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
7;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;11;22;21;17;25;31;27;23;29;32;20;134;19972
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;15;8;28;2;1;4;18;30;13;16;26;24;12;19;7;22;21;17;25;31;27;23;29;32;20;134;20112
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;12;8;28;2;1;4;18;26;13;16;30;24;15;19;7;22;21;17;25;31;27;23;29;32;20;134;20192
134;19912;11;10;5;6;14;9;3;15;8;28;2;1;4;18;26;13;16;30;24;12;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;15;12;28;2;1;4;18;26;13;16;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;134;19932
134;19932;11;10;5;6;14;9;3;15;12;28;2;1;4;18;26;13;16;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;15;23;28;2;1;4;18;26;13;16;30;24;8;19;7;22;21;17;25;31;27;12;29;32;20;134;21632
134;19932;11;10;5;6;14;9;3;15;12;28;2;1;4;18;26;13;16;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;15;12;28;2;1;4;18;26;13;16;30;22;8;19;7;24;21;17;25;31;27;23;29;32;20;134;20132
135;19932;11;10;5;6;14;9;3;15;12;28;2;1;4;18;26;13;16;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;15;12;28;2;1;4;18;26;13;20;30;24;8;19;7;22;21;17;25;31;27;23;29;32;16;135;21724
135;19932;11;10;5;6;14;9;3;15;12;28;2;1;4;18;26;13;16;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;135;19652
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;15;1;4;18;26;13;2;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;135;20332
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;1;2;28;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;135;20598
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;29;23;27;32;20;135;20252
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;31;19;7;22;21;17;25;8;27;23;29;32;20;135;20984
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;17;13;15;30;24;8;19;7;22;21;26;25;31;27;23;29;32;20;135;20112
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;21;22;7;17;25;31;27;23;29;32;20;135;20382
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;7;19;8;22;21;17;25;31;27;23;29;32;20;135;19832
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;23;19;7;22;21;17;25;31;27;8;29;32;20;135;21282
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;25;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;14;31;27;23;29;32;20;135;20738
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;23;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;4;29;32;20;135;20642
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;26;9;3;16;12;28;2;1;4;18;14;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;135;20216
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;29;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;1;32;20;135;20916
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;26;1;4;18;2;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;135;20714
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
2;10;5;6;14;9;3;16;12;28;11;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;135;20132
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;20;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;4;135;20296
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;16;3;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;135;19972
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;32;25;31;27;23;29;17;20;135;19892
135;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;32;24;8;19;7;22;21;17;25;31;27;23;29;30;20;135;20132
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
27;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;11;23;29;32;20;136;20940
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;30;14;9;3;16;12;28;2;1;4;18;26;13;15;6;24;8;19;7;22;21;17;25;31;27;23;29;32;20;136;21128
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;24;13;15;30;26;8;19;7;22;21;17;25;31;27;23;29;32;20;136;20432
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;27;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;14;23;29;32;20;136;20750
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;22;28;2;1;4;18;26;13;15;30;24;8;19;7;12;21;17;25;31;27;23;29;32;20;136;20748
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;4;12;28;2;1;16;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;136;20212
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;25;17;31;27;23;29;32;20;136;20452
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;8;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;5;19;7;22;21;17;25;31;27;23;29;32;20;136;20792
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;21;4;18;26;13;15;30;24;8;19;7;22;1;17;25;31;27;23;29;32;20;136;20492
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
1;10;5;6;14;9;3;16;12;28;2;11;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;136;20092
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;25;8;19;7;22;21;17;24;31;27;23;29;32;20;136;21252
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;30;12;28;2;1;4;18;26;13;15;16;24;8;19;7;22;21;17;25;31;27;23;29;32;20;136;21278
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;20;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;9;136;21574
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;18;28;2;1;4;12;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;136;20658
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;31;26;13;15;30;24;8;19;7;22;21;17;25;18;27;23;29;32;20;136;19812
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;24;13;15;30;26;8;19;7;22;21;17;25;31;27;23;29;32;20;136;20432
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;7;24;8;19;30;22;21;17;25;31;27;23;29;32;20;136;21168
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;7;4;18;26;13;15;30;24;8;19;1;22;21;17;25;31;27;23;29;32;20;136;19752
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;32;22;21;17;25;31;27;23;29;7;20;136;21042
136;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;25;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;12;31;27;23;29;32;20;136;21910
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;13;4;18;26;1;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;137;20172
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;13;4;18;26;1;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;137;20172
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;24;14;9;3;16;12;28;2;1;4;18;26;13;15;30;6;8;19;7;22;21;17;25;31;27;23;29;32;20;137;21326
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;27;13;15;30;24;8;19;7;22;21;17;25;31;26;23;29;32;20;137;20072
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;19;15;30;24;8;13;7;22;21;17;25;31;27;23;29;32;20;137;21490
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
6;10;5;11;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;137;19732
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;8;1;4;18;26;13;15;30;24;2;19;7;22;21;17;25;31;27;23;29;32;20;137;20132
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;4;1;2;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;137;20172
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;23;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;1;29;32;20;137;20978
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;24;9;3;16;12;28;2;1;4;18;26;13;15;30;14;8;19;7;22;21;17;25;31;27;23;29;32;20;137;21150
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;32;24;8;19;7;22;21;17;25;31;27;23;29;30;20;137;20132
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;4;1;2;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;137;20172
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;26;4;18;1;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;137;20206
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;9;5;6;14;10;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;137;19812
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;32;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;4;20;137;20816
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;19;16;12;28;2;1;4;18;26;13;15;30;24;8;3;7;22;21;17;25;31;27;23;29;32;20;137;20848
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;30;13;15;26;24;8;19;7;22;21;17;25;31;27;23;29;32;20;137;19852
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;1;5;6;14;9;3;16;12;28;2;10;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;137;20072
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;26;6;14;9;3;16;12;28;2;1;4;18;5;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;137;20152
137;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;31;7;22;21;17;25;19;27;23;29;32;20;137;20272
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;30;28;2;1;4;18;26;13;15;12;24;8;19;7;22;21;17;25;31;27;23;29;32;20;138;21700
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;25;21;17;22;31;27;23;29;32;20;138;20012
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;1;14;9;3;16;12;28;2;6;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;138;19932
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;25;17;21;31;27;23;29;32;20;138;19972
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;29;15;30;24;8;19;7;22;21;17;25;31;27;23;13;32;20;138;21308
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;32;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;1;20;138;20652
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;26;9;3;16;12;28;2;1;4;18;14;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;138;20216
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;17;26;13;15;30;24;8;19;7;22;21;18;25;31;27;23;29;32;20;138;19852
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;25;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;5;31;27;23;29;32;20;138;20654
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;23;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;6;29;32;20;138;21140
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;19;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;14;7;22;21;17;25;31;27;23;29;32;20;138;21176
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;28;6;14;9;3;16;12;5;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;138;21120
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;2;14;9;3;16;12;28;6;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;138;19952
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;22;2;1;4;18;26;13;15;30;24;8;19;7;28;21;17;25;31;27;23;29;32;20;138;20052
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
19;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;11;7;22;21;17;25;31;27;23;29;32;20;138;21126
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;30;16;12;28;2;1;4;18;26;13;15;3;24;8;19;7;22;21;17;25;31;27;23;29;32;20;138;21748
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;26;12;28;2;1;4;18;16;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;138;20618
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;4;14;9;3;16;12;28;2;1;6;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20;138;20512
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
11;10;5;6;14;9;3;16;12;28;2;1;4;22;26;13;15;30;24;8;19;7;18;21;17;25;31;27;23;29;32;20;138;19712
138;19652;11;10;5;6;14;9;3;16;12;28;2;1;4;18;26;13;15;30;24;8;19;7;22;21;17;25;31;27;23;29;32;20
