"X1";"X262";"X40";"X18";"X5";"X17";"X16";"X24";"X55";"X19";"X53";"X23";"X38";"X37";"X47";"X63";"X45";"X35";"X22";"X61";"X4";"X8";"X30";"X41";"X10";"X20";"X7";"X31";"X50";"X60";"X42";"X39";"X46";"X27";"X43";"X32";"X9";"X14";"X1.1";"X44";"X57";"X64";"X13";"X56";"X6";"X49";"X62";"X29";"X2";"X48";"X25";"X52";"X3";"X59";"X58";"X33";"X12";"X26";"X28";"X54";"X51";"X21";"X15";"X34";"X36";"X11"
54;208;63;26;58;32;15;24;41;33;18;4;37;50;54;6;38;51;36;64;1;34;14;49;21;16;59;10;55;2;48;13;56;28;11;12;44;30;8;46;60;61;29;31;5;52;53;40;39;3;57;45;35;7;23;9;25;17;27;22;20;19;42;43;47;62
63;26;58;32;15;24;41;33;18;4;37;50;54;6;38;51;36;64;1;34;14;49;21;16;59;10;55;2;48;13;56;28;11;12;60;30;8;46;44;61;29;31;5;52;53;40;39;3;57;45;35;7;23;9;25;17;27;22;20;19;42;43;47;62;54;216
54;208;63;26;58;32;15;24;41;33;18;4;37;50;54;6;38;51;36;64;1;34;14;49;21;16;59;10;55;2;48;13;56;28;11;12;44;30;8;46;60;61;29;31;5;52;53;40;39;3;57;45;35;7;23;9;25;17;27;22;20;19;42;43;47;62
63;26;58;32;15;24;41;33;18;4;37;50;54;6;38;51;36;64;1;34;14;49;21;16;59;10;55;2;48;13;56;28;46;12;44;30;8;11;60;61;29;31;5;52;53;40;39;3;57;45;35;7;23;9;25;17;27;22;20;19;42;43;47;62;54;208
54;208;63;26;58;32;15;24;41;33;18;4;37;50;54;6;38;51;36;64;1;34;14;49;21;16;59;10;55;2;48;13;56;28;46;12;44;30;8;11;60;61;29;31;5;52;53;40;39;3;57;45;35;7;23;9;25;17;27;22;20;19;42;43;47;62
63;26;58;32;15;24;41;33;18;4;37;50;54;6;38;51;36;64;40;34;14;49;21;16;59;10;55;2;48;13;56;28;46;12;44;30;8;11;60;61;29;31;5;52;53;1;39;3;57;45;35;7;23;9;25;17;27;22;20;19;42;43;47;62;54;208
54;208;63;26;58;32;15;24;41;33;18;4;37;50;54;6;38;51;36;64;40;34;14;49;21;16;59;10;55;2;48;13;56;28;46;12;44;30;8;11;60;61;29;31;5;52;53;1;39;3;57;45;35;7;23;9;25;17;27;22;20;19;42;43;47;62
63;26;58;32;15;24;41;33;18;4;37;50;54;6;38;51;36;64;40;34;14;49;21;30;59;10;55;2;48;13;56;28;46;12;44;16;8;11;60;61;29;31;5;52;53;1;39;3;57;45;35;7;23;9;25;17;27;22;20;19;42;43;47;62;54;208
54;208;63;26;58;32;15;24;41;33;18;4;37;50;54;6;38;51;36;64;40;34;14;49;21;30;59;10;55;2;48;13;56;28;46;12;44;16;8;11;60;61;29;31;5;52;53;1;39;3;57;45;35;7;23;9;25;17;27;22;20;19;42;43;47;62
63;26;58;32;15;24;41;33;18;4;37;50;54;6;38;51;36;64;40;34;14;49;21;30;59;10;55;3;48;13;56;28;46;12;44;16;8;11;60;61;29;31;5;52;53;1;39;2;57;45;35;7;23;9;25;17;27;22;20;19;42;43;47;62;54;208
54;208;63;26;58;32;15;24;41;33;18;4;37;50;54;6;38;51;36;64;40;34;14;49;21;30;59;10;55;3;48;13;56;28;46;12;44;16;8;11;60;61;29;31;5;52;53;1;39;2;57;45;35;7;23;9;25;17;27;22;20;19;42;43;47;62
63;26;58;32;15;24;41;30;18;4;37;50;54;6;38;51;36;64;40;34;14;49;21;33;59;10;55;3;48;13;56;28;46;12;44;16;8;11;60;61;29;31;5;52;53;1;39;2;57;45;35;7;23;9;25;17;27;22;20;19;42;43;47;62;54;224
54;224;63;26;58;32;15;24;41;30;18;4;37;50;54;6;38;51;36;64;40;34;14;49;21;33;59;10;55;3;48;13;56;28;46;12;44;16;8;11;60;61;29;31;5;52;53;1;39;2;57;45;35;7;23;9;25;17;27;22;20;19;42;43;47;62
63;26;58;32;15;24;41;30;18;4;37;50;54;6;38;51;36;22;40;34;14;49;21;33;59;10;55;3;48;13;56;28;46;12;44;16;8;11;60;61;29;31;5;52;53;1;39;2;57;45;35;7;23;9;25;17;27;64;20;19;42;43;47;62;54;224
54;224;63;26;58;32;15;24;41;30;18;4;37;50;54;6;38;51;36;22;40;34;14;49;21;33;59;10;55;3;48;13;56;28;46;12;44;16;8;11;60;61;29;31;5;52;53;1;39;2;57;45;35;7;23;9;25;17;27;64;20;19;42;43;47;62
63;26;58;32;61;24;41;30;18;4;37;50;54;6;38;51;36;22;40;34;14;49;21;33;59;10;55;3;48;13;56;28;46;12;44;16;8;11;60;15;29;31;5;52;53;1;39;2;57;45;35;7;23;9;25;17;27;64;20;19;42;43;47;62;54;224
54;224;63;26;58;32;61;24;41;30;18;4;37;50;54;6;38;51;36;22;40;34;14;49;21;33;59;10;55;3;48;13;56;28;46;12;44;16;8;11;60;15;29;31;5;52;53;1;39;2;57;45;35;7;23;9;25;17;27;64;20;19;42;43;47;62
63;26;58;32;61;24;41;30;18;4;37;50;54;6;38;51;36;22;40;34;14;49;21;33;59;10;55;3;5;13;56;28;46;12;44;16;8;11;60;15;29;31;48;52;53;1;39;2;57;45;35;7;23;9;25;17;27;64;20;19;42;43;47;62;54;224
54;224;63;26;58;32;61;24;41;30;18;4;37;50;54;6;38;51;36;22;40;34;14;49;21;33;59;10;55;3;5;13;56;28;46;12;44;16;8;11;60;15;29;31;48;52;53;1;39;2;57;45;35;7;23;9;25;17;27;64;20;19;42;43;47;62
63;26;58;32;61;24;41;30;51;4;37;50;54;6;38;18;36;22;40;34;14;49;21;33;59;10;55;3;5;13;56;28;46;12;44;16;8;11;60;15;29;31;48;52;53;1;39;2;57;45;35;7;23;9;25;17;27;64;20;19;42;43;47;62;54;224
54;224;63;26;58;32;61;24;41;30;51;4;37;50;54;6;38;18;36;22;40;34;14;49;21;33;59;10;55;3;5;13;56;28;46;12;44;16;8;11;60;15;29;31;48;52;53;1;39;2;57;45;35;7;23;9;25;17;27;64;20;19;42;43;47;62
63;26;58;32;61;24;41;30;51;4;37;31;54;6;38;18;36;22;40;34;14;49;21;33;59;10;55;3;5;13;56;28;46;12;44;16;8;11;60;15;29;50;48;52;53;1;39;2;57;45;35;7;23;9;25;17;27;64;20;19;42;43;47;62;54;224
55;224;63;26;58;32;61;24;41;30;51;4;37;31;54;6;38;18;36;22;40;34;14;49;21;33;59;10;55;3;5;13;56;28;46;12;44;16;8;11;60;15;29;50;48;52;53;1;39;2;57;45;35;7;23;9;25;17;27;64;20;19;42;43;47;62
63;26;58;32;61;24;41;30;51;4;37;31;54;6;38;18;36;22;40;34;14;49;21;33;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;2;57;45;35;7;23;9;25;17;27;64;20;19;42;43;47;62;55;224
55;224;63;26;58;32;61;24;41;30;51;4;37;31;54;6;38;18;36;22;40;34;14;49;21;33;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;2;57;45;35;7;23;9;25;17;27;64;20;19;42;43;47;62
63;26;58;32;61;24;41;30;51;4;37;31;54;6;38;18;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;2;57;45;35;7;23;33;25;17;27;64;20;19;42;43;47;62;55;224
55;224;63;26;58;32;61;24;41;30;51;4;37;31;54;6;38;18;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;2;57;45;35;7;23;33;25;17;27;64;20;19;42;43;47;62
63;26;43;32;61;24;41;30;51;4;37;31;54;6;38;18;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;2;57;45;35;7;23;33;25;17;27;64;20;19;42;58;47;62;55;222
55;222;63;26;43;32;61;24;41;30;51;4;37;31;54;6;38;18;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;2;57;45;35;7;23;33;25;17;27;64;20;19;42;58;47;62
63;26;43;32;61;24;41;30;51;4;37;31;54;6;38;18;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;25;11;60;15;29;50;48;52;53;1;39;2;57;45;35;7;23;33;8;17;27;64;20;19;42;58;47;62;55;262
55;222;63;26;43;32;61;24;41;30;51;4;37;31;54;6;38;18;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;2;57;45;35;7;23;33;25;17;27;64;20;19;42;58;47;62
63;26;43;32;61;24;41;30;51;4;37;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;2;57;45;35;7;23;33;25;18;27;64;20;19;42;58;47;62;55;222
55;222;63;26;43;32;61;24;41;30;51;4;37;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;2;57;45;35;7;23;33;25;18;27;64;20;19;42;58;47;62
63;26;43;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;37;57;45;35;7;23;33;25;18;27;64;20;19;42;58;47;62;55;206
55;206;63;26;43;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;37;57;45;35;7;23;33;25;18;27;64;20;19;42;58;47;62
63;26;43;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;37;57;19;35;7;23;33;25;18;27;64;20;45;42;58;47;62;55;206
55;206;63;26;43;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;37;57;19;35;7;23;33;25;18;27;64;20;45;42;58;47;62
63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;37;57;19;35;7;23;33;25;18;27;64;20;45;42;58;47;62;55;206
55;206;63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;1;39;37;57;19;35;7;23;33;25;18;27;64;20;45;42;58;47;62
63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;64;39;37;57;19;35;7;23;33;25;18;27;1;20;45;42;58;47;62;55;206
55;206;63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;64;39;37;57;19;35;7;23;33;25;18;27;1;20;45;42;58;47;62
63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;8;16;28;46;12;44;56;13;11;60;15;29;50;48;52;53;64;39;37;57;19;35;7;23;33;25;18;27;1;20;45;42;58;47;62;55;242
55;206;63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;64;39;37;57;19;35;7;23;33;25;18;27;1;20;45;42;58;47;62
63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;46;9;59;10;55;3;5;13;16;28;21;12;44;56;8;11;60;15;29;50;48;52;53;64;39;37;57;19;35;7;23;33;25;18;27;1;20;45;42;58;47;62;55;214
55;206;63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;64;39;37;57;19;35;7;23;33;25;18;27;1;20;45;42;58;47;62
63;43;26;32;61;13;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;24;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;64;39;37;57;19;35;7;23;33;25;18;27;1;20;45;42;58;47;62;55;234
55;206;63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;64;39;37;57;19;35;7;23;33;25;18;27;1;20;45;42;58;47;62
63;43;26;32;61;24;41;30;51;4;2;31;54;48;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;6;52;53;64;39;37;57;19;35;7;23;33;25;18;27;1;20;45;42;58;47;62;55;214
55;206;63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;56;8;11;60;15;29;50;48;52;53;64;39;37;57;19;35;7;23;33;25;18;27;1;20;45;42;58;47;62
63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;7;8;11;60;15;29;50;48;52;53;64;39;37;57;19;35;56;23;33;25;18;27;1;20;45;42;58;47;62;55;206
55;206;63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;28;46;12;44;7;8;11;60;15;29;50;48;52;53;64;39;37;57;19;35;56;23;33;25;18;27;1;20;45;42;58;47;62
63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;11;46;12;44;7;8;28;60;15;29;50;48;52;53;64;39;37;57;19;35;56;23;33;25;18;27;1;20;45;42;58;47;62;55;202
55;202;63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;11;46;12;44;7;8;28;60;15;29;50;48;52;53;64;39;37;57;19;35;56;23;33;25;18;27;1;20;45;42;58;47;62
63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;11;46;12;44;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;56;23;33;50;18;27;1;20;45;42;58;47;62;55;202
55;202;63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;11;46;12;44;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;56;23;33;50;18;27;1;20;45;42;58;47;62
63;43;26;32;61;24;41;30;51;4;2;31;54;3;38;17;36;22;40;34;14;49;21;9;59;10;55;6;5;13;16;11;46;12;44;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;56;23;33;50;18;27;1;20;45;42;58;47;62;55;226
55;202;63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;11;46;12;44;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;56;23;33;50;18;27;1;20;45;42;58;47;62
63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;56;44;33;50;18;27;1;20;45;42;58;47;62;55;208
55;208;63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;56;44;33;50;18;27;1;20;45;42;58;47;62
63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;56;44;33;50;18;27;1;20;45;42;58;62;47;55;208
55;208;63;43;26;32;61;24;41;30;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;3;5;13;16;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;56;44;33;50;18;27;1;20;45;42;58;62;47
63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;30;5;13;16;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;56;44;33;50;18;27;1;20;45;42;58;62;47;55;204
56;204;63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;10;55;30;5;13;16;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;56;44;33;50;18;27;1;20;45;42;58;62;47
63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;56;55;30;5;13;16;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;50;18;27;1;20;45;42;58;62;47;56;204
56;204;63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;36;22;40;34;14;49;21;9;59;56;55;30;5;13;16;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;50;18;27;1;20;45;42;58;62;47
63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;36;22;34;40;14;49;21;9;59;56;55;30;5;13;16;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;50;18;27;1;20;45;42;58;62;47;56;204
56;204;63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;36;22;34;40;14;49;21;9;59;56;55;30;5;13;16;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;50;18;27;1;20;45;42;58;62;47
63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;36;22;34;40;14;49;21;9;59;56;16;30;5;13;55;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;50;18;27;1;20;45;42;58;62;47;56;204
56;204;63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;36;22;34;40;14;49;21;9;59;56;16;30;5;13;55;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;50;18;27;1;20;45;42;58;62;47
63;43;26;32;61;24;41;3;51;4;2;31;54;6;30;17;36;22;34;40;14;49;21;9;59;56;16;38;5;13;55;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;50;18;27;1;20;45;42;58;62;47;56;230
56;204;63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;36;22;34;40;14;49;21;9;59;56;16;30;5;13;55;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;50;18;27;1;20;45;42;58;62;47
63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;36;22;34;40;14;49;21;9;59;56;16;30;5;13;55;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;45;18;27;1;20;50;42;58;62;47;56;204
56;204;63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;36;22;34;40;14;49;21;9;59;56;16;30;5;13;55;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;45;18;27;1;20;50;42;58;62;47
63;43;26;32;61;57;41;3;51;4;2;31;54;6;38;17;36;22;34;40;14;49;21;9;59;56;16;30;5;13;55;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;24;19;35;10;44;33;45;18;27;1;20;50;42;58;62;47;56;236
56;204;63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;36;22;34;40;14;49;21;9;59;56;16;30;5;13;55;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;45;18;27;1;20;50;42;58;62;47
63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;36;22;34;40;18;49;21;9;59;56;16;30;5;13;55;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;45;14;27;1;20;50;42;58;62;47;56;204
56;204;63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;36;22;34;40;18;49;21;9;59;56;16;30;5;13;55;11;46;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;45;14;27;1;20;50;42;58;62;47
63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;46;22;34;40;18;49;21;9;59;56;16;30;5;13;55;11;36;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;45;14;27;1;20;50;42;58;62;47;56;222
56;222;63;43;26;32;61;24;41;3;51;4;2;31;54;6;38;17;46;22;34;40;18;49;21;9;59;56;16;30;5;13;55;11;36;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;35;10;44;33;45;14;27;1;20;50;42;58;62;47
63;43;26;32;61;24;41;3;51;4;35;31;54;6;38;17;46;22;34;40;18;49;21;9;59;56;16;30;5;13;55;11;36;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;2;10;44;33;45;14;27;1;20;50;42;58;62;47;56;234
56;234;63;43;26;32;61;24;41;3;51;4;35;31;54;6;38;17;46;22;34;40;18;49;21;9;59;56;16;30;5;13;55;11;36;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;2;10;44;33;45;14;27;1;20;50;42;58;62;47
63;43;26;32;10;24;41;3;51;4;35;31;54;6;38;17;46;22;34;40;18;49;21;9;59;56;16;30;5;13;55;11;36;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;2;61;44;33;45;14;27;1;20;50;42;58;62;47;56;234
56;234;63;43;26;32;10;24;41;3;51;4;35;31;54;6;38;17;46;22;34;40;18;49;21;9;59;56;16;30;5;13;55;11;36;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;2;61;44;33;45;14;27;1;20;50;42;58;62;47
63;43;26;32;10;24;41;3;51;4;35;31;54;23;38;17;46;22;34;40;18;49;21;9;59;56;16;30;5;13;55;11;36;12;6;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;2;61;44;33;45;14;27;1;20;50;42;58;62;47;56;248
56;234;63;43;26;32;10;24;41;3;51;4;35;31;54;6;38;17;46;22;34;40;18;49;21;9;59;56;16;30;5;13;55;11;36;12;23;7;8;28;60;15;29;25;48;52;53;64;39;37;57;19;2;61;44;33;45;14;27;1;20;50;42;58;62;47
63;43;26;32;10;24;41;3;51;4;35;31;54;6;38;17;46;22;34;40;18;49;21;9;59;56;16;30;5;13;55;11;36;12;23;7;8;28;60;15;29;25;48;39;53;64;52;37;57;19;2;61;44;33;45;14;27;1;20;50;42;58;62;47;56;230
56;230;63;43;26;32;10;24;41;3;51;4;35;31;54;6;38;17;46;22;34;40;18;49;21;9;59;56;16;30;5;13;55;11;36;12;23;7;8;28;60;15;29;25;48;39;53;64;52;37;57;19;2;61;44;33;45;14;27;1;20;50;42;58;62;47
63;43;26;32;10;24;41;3;51;4;35;31;54;6;38;17;46;22;34;40;18;49;21;9;59;16;56;30;5;13;55;11;36;12;23;7;8;28;60;15;29;25;48;39;53;64;52;37;57;19;2;61;44;33;45;14;27;1;20;50;42;58;62;47;56;222
56;222;63;43;26;32;10;24;41;3;51;4;35;31;54;6;38;17;46;22;34;40;18;49;21;9;59;16;56;30;5;13;55;11;36;12;23;7;8;28;60;15;29;25;48;39;53;64;52;37;57;19;2;61;44;33;45;14;27;1;20;50;42;58;62;47
63;43;26;32;10;24;41;3;36;4;35;31;54;6;38;17;46;22;34;40;18;49;21;9;59;16;56;30;5;13;55;11;51;12;23;7;8;28;60;15;29;25;48;39;53;64;52;37;57;19;2;61;44;33;45;14;27;1;20;50;42;58;62;47;56;218
56;218;63;43;26;32;10;24;41;3;36;4;35;31;54;6;38;17;46;22;34;40;18;49;21;9;59;16;56;30;5;13;55;11;51;12;23;7;8;28;60;15;29;25;48;39;53;64;52;37;57;19;2;61;44;33;45;14;27;1;20;50;42;58;62;47
63;43;26;32;10;24;41;3;36;4;35;31;54;6;38;17;46;22;34;40;18;49;21;9;59;16;56;30;5;13;55;11;51;12;23;7;42;28;60;15;29;25;48;39;53;64;52;37;57;19;2;61;44;33;45;14;27;1;20;50;8;58;62;47;56;234
56;234;63;43;26;32;10;24;41;3;36;4;35;31;54;6;38;17;46;22;34;40;18;49;21;9;59;16;56;30;5;13;55;11;51;12;23;7;42;28;60;15;29;25;48;39;53;64;52;37;57;19;2;61;44;33;45;14;27;1;20;50;8;58;62;47
63;43;26;32;10;24;41;3;35;4;36;31;54;6;38;17;46;22;34;40;18;49;21;9;59;16;56;30;5;13;55;11;51;12;23;7;42;28;60;15;29;25;48;39;53;64;52;37;57;19;2;61;44;33;45;14;27;1;20;50;8;58;62;47;56;222
56;222;63;43;26;32;10;24;41;3;35;4;36;31;54;6;38;17;46;22;34;40;18;49;21;9;59;16;56;30;5;13;55;11;51;12;23;7;42;28;60;15;29;25;48;39;53;64;52;37;57;19;2;61;44;33;45;14;27;1;20;50;8;58;62;47
63;43;26;32;10;24;41;3;35;4;36;31;54;6;38;17;46;22;34;40;18;49;21;9;59;16;56;30;5;13;55;11;51;12;23;7;42;28;60;15;29;25;48;39;53;64;52;37;44;19;2;61;57;33;45;14;27;1;20;50;8;58;62;47;56;222
56;222;63;43;26;32;10;24;41;3;35;4;36;31;54;6;38;17;46;22;34;40;18;49;21;9;59;16;56;30;5;13;55;11;51;12;23;7;42;28;60;15;29;25;48;39;53;64;52;37;44;19;2;61;57;33;45;14;27;1;20;50;8;58;62;47
63;43;26;32;10;24;41;3;35;4;36;31;54;6;38;17;46;22;34;40;18;49;21;9;59;16;56;48;5;13;55;11;51;12;23;7;42;28;60;15;29;25;30;39;53;64;52;37;44;19;2;61;57;33;45;14;27;1;20;50;8;58;62;47;56;222
56;222;63;43;26;32;10;24;41;3;35;4;36;31;54;6;38;17;46;22;34;40;18;49;21;9;59;16;56;48;5;13;55;11;51;12;23;7;42;28;60;15;29;25;30;39;53;64;52;37;44;19;2;61;57;33;45;14;27;1;20;50;8;58;62;47
63;43;26;32;10;24;41;3;35;4;36;31;54;6;38;17;46;22;34;40;18;49;19;9;59;16;56;48;5;13;55;11;51;12;23;7;42;28;60;15;29;25;30;39;53;64;52;37;44;21;2;61;57;33;45;14;27;1;20;50;8;58;62;47;56;222
56;222;63;43;26;32;10;24;41;3;35;4;36;31;54;6;38;17;46;22;34;40;18;49;19;9;59;16;56;48;5;13;55;11;51;12;23;7;42;28;60;15;29;25;30;39;53;64;52;37;44;21;2;61;57;33;45;14;27;1;20;50;8;58;62;47
63;43;26;32;10;24;41;3;35;4;36;31;54;6;38;17;46;22;34;40;33;49;19;9;59;16;56;48;5;13;55;11;51;12;23;7;42;28;60;15;29;25;30;39;53;64;52;37;44;21;2;61;57;18;45;14;27;1;20;50;8;58;62;47;56;222
57;222;63;43;26;32;10;24;41;3;35;4;36;31;54;6;38;17;46;22;34;40;33;49;19;9;59;16;56;48;5;13;55;11;51;12;23;7;42;28;60;15;29;25;30;39;53;64;52;37;44;21;2;61;57;18;45;14;27;1;20;50;8;58;62;47
63;43;26;32;10;24;41;3;35;4;36;31;54;6;38;17;46;22;34;40;33;49;19;9;59;16;56;48;5;13;55;11;51;12;23;7;42;28;60;15;29;25;30;39;53;27;52;37;44;21;2;61;57;18;45;14;64;1;20;50;8;58;62;47;57;238
