"X1";"X280";"X13";"X33";"X49";"X64";"X46";"X21";"X43";"X14";"X22";"X52";"X58";"X30";"X36";"X15";"X39";"X10";"X35";"X50";"X12";"X47";"X51";"X7";"X9";"X44";"X24";"X27";"X3";"X41";"X25";"X6";"X8";"X11";"X31";"X60";"X28";"X48";"X29";"X32";"X5";"X45";"X42";"X62";"X1.1";"X16";"X40";"X37";"X59";"X63";"X26";"X56";"X57";"X34";"X19";"X23";"X2";"X54";"X18";"X4";"X55";"X17";"X61";"X38";"X20";"X53"
56;264;50;34;55;36;19;9;6;45;4;41;51;13;14;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;20;8;38;17;5;54;58;56;16;37;31;53;64;25;60;63;40;23;44;61;11;62;43;33;24;3;12;46;22;32;1;49;2;47
50;34;55;36;19;9;6;45;4;41;51;13;14;30;59;21;39;26;7;29;15;10;18;42;52;48;35;27;57;28;20;8;38;17;5;54;58;56;16;37;31;53;64;25;60;63;40;23;44;61;11;62;43;33;24;3;12;46;22;32;1;49;2;47;56;276
56;264;50;34;55;36;19;9;6;45;4;41;51;13;14;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;20;8;38;17;5;54;58;56;16;37;31;53;64;25;60;63;40;23;44;61;11;62;43;33;24;3;12;46;22;32;1;49;2;47
50;34;55;36;19;9;6;45;4;41;51;13;8;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;20;14;38;17;5;54;58;56;16;37;31;53;64;25;60;63;40;23;44;61;11;62;43;33;24;3;12;46;22;32;1;49;2;47;56;264
56;264;50;34;55;36;19;9;6;45;4;41;51;13;8;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;20;14;38;17;5;54;58;56;16;37;31;53;64;25;60;63;40;23;44;61;11;62;43;33;24;3;12;46;22;32;1;49;2;47
50;34;55;36;19;9;6;45;4;41;51;13;8;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;20;14;38;17;5;54;58;56;16;37;31;53;64;25;60;63;40;23;44;61;22;62;43;33;24;3;12;46;11;32;1;49;2;47;56;264
56;264;50;34;55;36;19;9;6;45;4;41;51;13;8;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;20;14;38;17;5;54;58;56;16;37;31;53;64;25;60;63;40;23;44;61;22;62;43;33;24;3;12;46;11;32;1;49;2;47
50;34;55;36;19;9;6;45;4;41;51;13;8;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;20;14;38;17;5;54;58;56;16;37;22;53;64;25;60;63;40;23;44;61;31;62;43;33;24;3;12;46;11;32;1;49;2;47;56;264
56;264;50;34;55;36;19;9;6;45;4;41;51;13;8;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;20;14;38;17;5;54;58;56;16;37;22;53;64;25;60;63;40;23;44;61;31;62;43;33;24;3;12;46;11;32;1;49;2;47
50;34;55;36;19;9;6;45;4;41;51;13;8;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;20;14;38;17;5;54;58;56;16;37;22;53;64;46;60;63;40;23;44;61;31;62;43;33;24;3;12;25;11;32;1;49;2;47;56;268
56;268;50;34;55;36;19;9;6;45;4;41;51;13;8;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;20;14;38;17;5;54;58;56;16;37;22;53;64;46;60;63;40;23;44;61;31;62;43;33;24;3;12;25;11;32;1;49;2;47
50;34;55;36;19;9;6;45;4;41;51;13;25;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;20;14;38;17;5;54;58;56;16;37;22;53;64;46;60;63;40;23;44;61;31;62;43;33;24;3;12;8;11;32;1;49;2;47;56;268
56;268;50;34;55;36;19;9;6;45;4;41;51;13;25;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;20;14;38;17;5;54;58;56;16;37;22;53;64;46;60;63;40;23;44;61;31;62;43;33;24;3;12;8;11;32;1;49;2;47
50;34;55;36;19;58;6;45;4;41;51;13;25;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;20;14;38;17;5;54;9;56;16;37;22;53;64;46;60;63;40;23;44;61;31;62;43;33;24;3;12;8;11;32;1;49;2;47;56;268
56;268;50;34;55;36;19;58;6;45;4;41;51;13;25;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;20;14;38;17;5;54;9;56;16;37;22;53;64;46;60;63;40;23;44;61;31;62;43;33;24;3;12;8;11;32;1;49;2;47
50;34;55;36;19;58;6;45;4;41;51;13;25;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;53;14;38;17;5;54;9;56;16;37;22;20;64;46;60;63;40;23;44;61;31;62;43;33;24;3;12;8;11;32;1;49;2;47;56;268
56;268;50;34;55;36;19;58;6;45;4;41;51;13;25;30;59;21;39;26;7;48;15;10;18;42;52;29;35;27;57;28;53;14;38;17;5;54;9;56;16;37;22;20;64;46;60;63;40;23;44;61;31;62;43;33;24;3;12;8;11;32;1;49;2;47
50;34;55;36;19;58;48;45;4;41;51;13;25;30;59;21;39;26;7;6;15;10;18;42;52;29;35;27;57;28;53;14;38;17;5;54;9;56;16;37;22;20;64;46;60;63;40;23;44;61;31;62;43;33;24;3;12;8;11;32;1;49;2;47;56;274
56;274;50;34;55;36;19;58;48;45;4;41;51;13;25;30;59;21;39;26;7;6;15;10;18;42;52;29;35;27;57;28;53;14;38;17;5;54;9;56;16;37;22;20;64;46;60;63;40;23;44;61;31;62;43;33;24;3;12;8;11;32;1;49;2;47
50;34;55;36;19;58;48;45;4;41;51;13;25;30;59;21;39;26;7;6;15;10;18;42;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;22;20;64;46;60;63;40;23;44;61;29;62;43;33;24;3;12;8;11;32;1;49;2;47;56;274
56;274;50;34;55;36;19;58;48;45;4;41;51;13;25;30;59;21;39;26;7;6;15;10;18;42;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;22;20;64;46;60;63;40;23;44;61;29;62;43;33;24;3;12;8;11;32;1;49;2;47
50;34;55;36;19;41;48;45;4;58;51;13;25;30;59;21;39;26;7;6;15;10;18;42;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;22;20;64;46;60;63;40;23;44;61;29;62;43;33;24;3;12;8;11;32;1;49;2;47;56;274
56;274;50;34;55;36;19;41;48;45;4;58;51;13;25;30;59;21;39;26;7;6;15;10;18;42;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;22;20;64;46;60;63;40;23;44;61;29;62;43;33;24;3;12;8;11;32;1;49;2;47
50;34;55;36;19;41;48;45;23;58;51;13;25;30;59;21;39;26;7;6;15;10;18;42;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;22;20;64;46;60;63;40;4;44;61;29;62;43;33;24;3;12;8;11;32;1;49;2;47;56;274
56;274;50;34;55;36;19;41;48;45;23;58;51;13;25;30;59;21;39;26;7;6;15;10;18;42;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;22;20;64;46;60;63;40;4;44;61;29;62;43;33;24;3;12;8;11;32;1;49;2;47
50;34;55;36;19;41;48;45;23;58;51;13;25;30;59;21;39;26;7;33;15;10;18;42;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;22;20;64;46;60;63;40;4;44;61;29;62;43;6;24;3;12;8;11;32;1;49;2;47;56;264
56;264;50;34;55;36;19;41;48;45;23;58;51;13;25;30;59;21;39;26;7;33;15;10;18;42;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;22;20;64;46;60;63;40;4;44;61;29;62;43;6;24;3;12;8;11;32;1;49;2;47
50;34;55;36;19;41;48;45;23;58;51;13;25;30;59;21;39;26;7;33;22;10;18;42;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;15;20;64;46;60;63;40;4;44;61;29;62;43;6;24;3;12;8;11;32;1;49;2;47;56;264
57;264;50;34;55;36;19;41;48;45;23;58;51;13;25;30;59;21;39;26;7;33;22;10;18;42;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;15;20;64;46;60;63;40;4;44;61;29;62;43;6;24;3;12;8;11;32;1;49;2;47
50;34;44;36;19;41;48;45;23;58;51;13;25;30;59;21;39;26;7;33;22;10;18;42;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;15;20;64;46;60;63;40;4;55;61;29;62;43;6;24;3;12;8;11;32;1;49;2;47;57;260
57;260;50;34;44;36;19;41;48;45;23;58;51;13;25;30;59;21;39;26;7;33;22;10;18;42;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;15;20;64;46;60;63;40;4;55;61;29;62;43;6;24;3;12;8;11;32;1;49;2;47
50;34;44;36;19;41;48;45;23;58;51;13;25;30;59;21;39;26;7;33;22;10;18;42;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;15;20;64;46;60;12;40;4;55;61;29;62;43;6;24;3;63;8;11;32;1;49;2;47;57;272
57;260;50;34;44;36;19;41;48;45;23;58;51;13;25;30;59;21;39;26;7;33;22;10;18;42;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;15;20;64;46;60;63;40;4;55;61;29;62;43;6;24;3;12;8;11;32;1;49;2;47
50;34;44;36;19;41;48;45;23;58;51;13;25;30;59;21;39;26;7;33;22;42;18;10;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;15;20;64;46;60;63;40;4;55;61;29;62;43;6;24;3;12;8;11;32;1;49;2;47;57;262
57;262;50;34;44;36;19;41;48;45;23;58;51;13;25;30;59;21;39;26;7;33;22;42;18;10;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;15;20;64;46;60;63;40;4;55;61;29;62;43;6;24;3;12;8;11;32;1;49;2;47
50;34;44;36;19;41;48;30;23;58;51;13;25;45;59;21;39;26;7;33;22;42;18;10;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;15;20;64;46;60;63;40;4;55;61;29;62;43;6;24;3;12;8;11;32;1;49;2;47;57;258
57;258;50;34;44;36;19;41;48;30;23;58;51;13;25;45;59;21;39;26;7;33;22;42;18;10;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;15;20;64;46;60;63;40;4;55;61;29;62;43;6;24;3;12;8;11;32;1;49;2;47
50;34;44;36;19;41;48;30;23;58;51;13;25;45;59;21;39;26;7;33;22;42;18;10;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;15;20;64;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;32;1;49;2;47;57;258
57;258;50;34;44;36;19;41;48;30;23;58;51;13;25;45;59;21;39;26;7;33;22;42;18;10;52;31;35;27;57;28;53;14;38;17;5;54;9;56;16;37;15;20;64;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;32;1;49;2;47
50;34;44;36;19;41;48;30;23;58;51;13;25;45;59;21;39;26;7;33;22;38;18;10;52;31;35;27;57;28;53;14;42;17;5;54;9;56;16;37;15;20;64;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;32;1;49;2;47;57;262
57;262;50;34;44;36;19;41;48;30;23;58;51;13;25;45;59;21;39;26;7;33;22;38;18;10;52;31;35;27;57;28;53;14;42;17;5;54;9;56;16;37;15;20;64;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;32;1;49;2;47
28;34;44;36;19;41;48;30;23;58;51;13;25;45;59;21;39;26;7;33;22;38;18;10;52;31;35;27;57;50;53;14;42;17;5;54;9;56;16;37;15;20;64;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;32;1;49;2;47;57;270
57;262;50;34;44;36;19;41;48;30;23;58;51;13;25;45;59;21;39;26;7;33;22;38;18;10;52;31;35;27;57;28;53;14;42;17;5;54;9;56;16;37;15;20;64;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;32;1;49;2;47
50;34;44;36;19;41;48;30;23;58;51;13;25;45;59;21;39;26;7;33;22;38;18;10;52;31;35;27;57;28;53;14;42;17;5;54;6;56;16;37;15;20;64;46;60;63;8;4;55;61;29;62;43;9;24;3;12;40;11;32;1;49;2;47;57;274
57;262;50;34;44;36;19;41;48;30;23;58;51;13;25;45;59;21;39;26;7;33;22;38;18;10;52;31;35;27;57;28;53;14;42;17;5;54;9;56;16;37;15;20;64;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;32;1;49;2;47
50;34;44;36;19;41;48;30;23;58;51;13;25;45;59;21;39;26;7;33;22;38;18;10;52;32;35;27;57;28;53;14;42;17;5;54;9;56;16;37;15;20;64;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;31;1;49;2;47;57;262
57;262;50;34;44;36;19;41;48;30;23;58;51;13;25;45;59;21;39;26;7;33;22;38;18;10;52;32;35;27;57;28;53;14;42;17;5;54;9;56;16;37;15;20;64;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;31;1;49;2;47
50;34;44;36;19;33;48;30;23;58;51;13;25;45;59;21;39;26;7;41;22;38;18;10;52;32;35;27;57;28;53;14;42;17;5;54;9;56;16;37;15;20;64;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;31;1;49;2;47;57;272
57;272;50;34;44;36;19;33;48;30;23;58;51;13;25;45;59;21;39;26;7;41;22;38;18;10;52;32;35;27;57;28;53;14;42;17;5;54;9;56;16;37;15;20;64;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;31;1;49;2;47
50;34;44;36;19;13;48;30;23;58;51;33;25;45;59;21;39;26;7;41;22;38;18;10;52;32;35;27;57;28;53;14;42;17;5;54;9;56;16;37;15;20;64;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;31;1;49;2;47;57;268
57;268;50;34;44;36;19;13;48;30;23;58;51;33;25;45;59;21;39;26;7;41;22;38;18;10;52;32;35;27;57;28;53;14;42;17;5;54;9;56;16;37;15;20;64;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;31;1;49;2;47
50;34;44;36;19;13;48;30;23;58;51;33;25;45;59;21;39;26;7;41;22;38;18;10;52;32;35;27;57;28;53;14;42;17;5;54;9;56;16;37;15;20;47;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;31;1;49;2;64;57;268
57;268;50;34;44;36;19;13;48;30;23;58;51;33;25;45;59;21;39;26;7;41;22;38;18;10;52;32;35;27;57;28;53;14;42;17;5;54;9;56;16;37;15;20;47;46;60;63;8;4;55;61;29;62;43;6;24;3;12;40;11;31;1;49;2;64
50;34;44;36;19;13;48;30;23;58;51;33;25;45;59;21;39;26;7;41;22;38;18;10;52;32;35;27;57;28;53;14;42;17;5;54;9;56;16;37;15;20;47;46;60;55;8;4;63;61;29;62;43;6;24;3;12;40;11;31;1;49;2;64;57;276
57;276;50;34;44;36;19;13;48;30;23;58;51;33;25;45;59;21;39;26;7;41;22;38;18;10;52;32;35;27;57;28;53;14;42;17;5;54;9;56;16;37;15;20;47;46;60;55;8;4;63;61;29;62;43;6;24;3;12;40;11;31;1;49;2;64
50;34;44;36;19;13;48;30;23;58;51;33;16;45;59;21;39;26;7;41;22;38;18;10;52;32;35;27;57;28;53;14;42;17;5;54;9;56;25;37;15;20;47;46;60;55;8;4;63;61;29;62;43;6;24;3;12;40;11;31;1;49;2;64;57;276
57;276;50;34;44;36;19;13;48;30;23;58;51;33;16;45;59;21;39;26;7;41;22;38;18;10;52;32;35;27;57;28;53;14;42;17;5;54;9;56;25;37;15;20;47;46;60;55;8;4;63;61;29;62;43;6;24;3;12;40;11;31;1;49;2;64
50;34;44;36;19;13;48;30;32;58;51;33;16;45;59;21;39;26;7;41;22;38;18;10;52;23;35;27;57;28;53;14;42;17;5;54;9;56;25;37;15;20;47;46;60;55;8;4;63;61;29;62;43;6;24;3;12;40;11;31;1;49;2;64;57;276
57;276;50;34;44;36;19;13;48;30;32;58;51;33;16;45;59;21;39;26;7;41;22;38;18;10;52;23;35;27;57;28;53;14;42;17;5;54;9;56;25;37;15;20;47;46;60;55;8;4;63;61;29;62;43;6;24;3;12;40;11;31;1;49;2;64
50;34;44;36;19;13;48;30;32;58;51;33;16;45;59;21;39;26;7;41;22;38;18;10;52;23;35;27;57;56;53;14;42;17;5;54;9;28;25;37;15;20;47;46;60;55;8;4;63;61;29;62;43;6;24;3;12;40;11;31;1;49;2;64;57;284
57;284;50;34;44;36;19;13;48;30;32;58;51;33;16;45;59;21;39;26;7;41;22;38;18;10;52;23;35;27;57;56;53;14;42;17;5;54;9;28;25;37;15;20;47;46;60;55;8;4;63;61;29;62;43;6;24;3;12;40;11;31;1;49;2;64
50;34;44;36;19;13;48;30;32;58;51;33;17;45;59;21;39;26;7;41;22;38;18;10;52;23;35;27;57;56;53;14;42;16;5;54;9;28;25;37;15;20;47;46;60;55;8;4;63;61;29;62;43;6;24;3;12;40;11;31;1;49;2;64;57;284
57;284;50;34;44;36;19;13;48;30;32;58;51;33;17;45;59;21;39;26;7;41;22;38;18;10;52;23;35;27;57;56;53;14;42;16;5;54;9;28;25;37;15;20;47;46;60;55;8;4;63;61;29;62;43;6;24;3;12;40;11;31;1;49;2;64
50;34;44;36;19;13;48;30;32;58;51;33;17;45;59;21;39;26;7;41;22;38;18;10;52;23;35;27;57;56;53;14;42;16;5;46;9;28;25;37;15;20;47;54;60;55;8;4;63;61;29;62;43;6;24;3;12;40;11;31;1;49;2;64;57;288
57;288;50;34;44;36;19;13;48;30;32;58;51;33;17;45;59;21;39;26;7;41;22;38;18;10;52;23;35;27;57;56;53;14;42;16;5;46;9;28;25;37;15;20;47;54;60;55;8;4;63;61;29;62;43;6;24;3;12;40;11;31;1;49;2;64
50;34;44;36;19;13;48;30;32;58;51;33;17;45;59;21;39;26;7;41;22;38;18;10;52;23;35;27;57;56;53;14;24;16;5;46;9;28;25;37;15;20;47;54;60;55;8;4;63;61;29;62;43;6;42;3;12;40;11;31;1;49;2;64;57;286
57;286;50;34;44;36;19;13;48;30;32;58;51;33;17;45;59;21;39;26;7;41;22;38;18;10;52;23;35;27;57;56;53;14;24;16;5;46;9;28;25;37;15;20;47;54;60;55;8;4;63;61;29;62;43;6;42;3;12;40;11;31;1;49;2;64
50;34;44;36;19;13;48;30;32;58;51;33;17;45;59;21;39;26;7;41;22;38;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;37;15;20;47;54;60;55;8;4;63;61;29;57;43;6;42;3;12;40;11;31;1;49;2;64;57;286
58;286;50;34;44;36;19;13;48;30;32;58;51;33;17;45;59;21;39;26;7;41;22;38;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;37;15;20;47;54;60;55;8;4;63;61;29;57;43;6;42;3;12;40;11;31;1;49;2;64
50;34;44;36;22;13;48;30;32;58;51;33;17;45;59;21;39;26;7;41;19;38;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;37;15;20;47;54;60;55;8;4;63;61;29;57;43;6;42;3;12;40;11;31;1;49;2;64;58;286
58;286;50;34;44;36;22;13;48;30;32;58;51;33;17;45;59;21;39;26;7;41;19;38;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;37;15;20;47;54;60;55;8;4;63;61;29;57;43;6;42;3;12;40;11;31;1;49;2;64
50;34;44;36;22;13;48;30;32;58;51;33;17;45;59;21;39;26;7;15;19;38;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;37;41;20;47;54;60;55;8;4;63;61;29;57;43;6;42;3;12;40;11;31;1;49;2;64;58;296
58;296;50;34;44;36;22;13;48;30;32;58;51;33;17;45;59;21;39;26;7;15;19;38;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;37;41;20;47;54;60;55;8;4;63;61;29;57;43;6;42;3;12;40;11;31;1;49;2;64
50;34;44;36;22;13;48;30;32;58;51;33;17;45;59;21;39;26;7;15;19;38;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;37;41;20;47;54;60;55;8;4;63;61;29;57;43;1;42;3;12;40;11;31;6;49;2;64;58;296
58;296;50;34;44;36;22;13;48;30;32;58;51;33;17;45;59;21;39;26;7;15;19;38;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;37;41;20;47;54;60;55;8;4;63;61;29;57;43;1;42;3;12;40;11;31;6;49;2;64
50;34;44;36;22;13;48;30;32;58;51;33;17;45;59;21;39;26;7;63;19;38;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;37;41;20;47;54;60;55;8;4;15;61;29;57;43;1;42;3;12;40;11;31;6;49;2;64;58;292
58;292;50;34;44;36;22;13;48;30;32;58;51;33;17;45;59;21;39;26;7;63;19;38;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;37;41;20;47;54;60;55;8;4;15;61;29;57;43;1;42;3;12;40;11;31;6;49;2;64
38;34;44;36;22;13;48;30;32;58;51;33;17;45;59;21;39;26;7;63;19;50;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;37;41;20;47;54;60;55;8;4;15;61;29;57;43;1;42;3;12;40;11;31;6;49;2;64;58;296
58;296;38;34;44;36;22;13;48;30;32;58;51;33;17;45;59;21;39;26;7;63;19;50;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;37;41;20;47;54;60;55;8;4;15;61;29;57;43;1;42;3;12;40;11;31;6;49;2;64
38;34;44;36;22;13;48;30;32;58;51;33;17;45;37;21;39;26;7;63;19;50;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;59;41;20;47;54;60;55;8;4;15;61;29;57;43;1;42;3;12;40;11;31;6;49;2;64;58;280
58;280;38;34;44;36;22;13;48;30;32;58;51;33;17;45;37;21;39;26;7;63;19;50;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;59;41;20;47;54;60;55;8;4;15;61;29;57;43;1;42;3;12;40;11;31;6;49;2;64
38;34;44;36;22;13;48;30;32;58;51;33;17;45;37;21;39;26;7;63;19;50;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;59;41;20;47;54;60;55;8;4;15;61;29;57;43;1;49;3;12;40;11;31;6;42;2;64;58;280
58;280;38;34;44;36;22;13;48;30;32;58;51;33;17;45;37;21;39;26;7;63;19;50;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;59;41;20;47;54;60;55;8;4;15;61;29;57;43;1;49;3;12;40;11;31;6;42;2;64
38;34;44;36;22;13;48;30;32;58;51;33;17;45;37;21;39;26;7;12;19;50;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;59;41;20;47;54;60;55;8;4;15;61;29;57;43;1;49;3;63;40;11;31;6;42;2;64;58;276
58;276;38;34;44;36;22;13;48;30;32;58;51;33;17;45;37;21;39;26;7;12;19;50;18;10;52;23;35;27;62;56;53;14;24;16;5;46;9;28;25;59;41;20;47;54;60;55;8;4;15;61;29;57;43;1;49;3;63;40;11;31;6;42;2;64
38;34;44;36;22;13;48;30;32;58;51;33;17;45;37;21;39;26;7;12;19;50;18;10;23;52;35;27;62;56;53;14;24;16;5;46;9;28;25;59;41;20;47;54;60;55;8;4;15;61;29;57;43;1;49;3;63;40;11;31;6;42;2;64;58;276
58;276;38;34;44;36;22;13;48;30;32;58;51;33;17;45;37;21;39;26;7;12;19;50;18;10;23;52;35;27;62;56;53;14;24;16;5;46;9;28;25;59;41;20;47;54;60;55;8;4;15;61;29;57;43;1;49;3;63;40;11;31;6;42;2;64
38;34;44;36;22;13;48;30;32;58;51;33;17;45;37;21;39;26;7;12;19;50;18;10;23;52;35;27;62;56;53;40;24;16;5;46;9;28;25;59;41;20;47;54;60;55;8;4;15;61;29;57;43;1;49;3;63;14;11;31;6;42;2;64;58;278
58;278;38;34;44;36;22;13;48;30;32;58;51;33;17;45;37;21;39;26;7;12;19;50;18;10;23;52;35;27;62;56;53;40;24;16;5;46;9;28;25;59;41;20;47;54;60;55;8;4;15;61;29;57;43;1;49;3;63;14;11;31;6;42;2;64
38;34;44;36;22;13;48;30;32;57;51;33;17;45;37;21;39;26;7;12;19;50;18;10;23;52;35;27;62;56;53;40;24;16;5;46;9;28;25;59;41;20;47;54;60;55;8;4;15;61;29;58;43;1;49;3;63;14;11;31;6;42;2;64;58;270
58;270;38;34;44;36;22;13;48;30;32;57;51;33;17;45;37;21;39;26;7;12;19;50;18;10;23;52;35;27;62;56;53;40;24;16;5;46;9;28;25;59;41;20;47;54;60;55;8;4;15;61;29;58;43;1;49;3;63;14;11;31;6;42;2;64
38;34;44;36;22;13;48;30;32;57;51;33;17;45;37;21;39;26;7;12;19;50;18;10;23;52;35;29;62;56;53;40;24;16;5;46;9;28;25;59;41;20;47;54;60;55;8;4;15;61;27;58;43;1;49;3;63;14;11;31;6;42;2;64;58;270
58;270;38;34;44;36;22;13;48;30;32;57;51;33;17;45;37;21;39;26;7;12;19;50;18;10;23;52;35;29;62;56;53;40;24;16;5;46;9;28;25;59;41;20;47;54;60;55;8;4;15;61;27;58;43;1;49;3;63;14;11;31;6;42;2;64
38;34;44;36;22;13;48;30;32;57;51;33;17;45;37;21;54;26;7;12;19;50;18;10;23;52;35;29;62;56;53;40;24;16;5;46;9;28;25;59;41;20;47;39;60;55;8;4;15;61;27;58;43;1;49;3;63;14;11;31;6;42;2;64;58;270
58;270;38;34;44;36;22;13;48;30;32;57;51;33;17;45;37;21;54;26;7;12;19;50;18;10;23;52;35;29;62;56;53;40;24;16;5;46;9;28;25;59;41;20;47;39;60;55;8;4;15;61;27;58;43;1;49;3;63;14;11;31;6;42;2;64
38;34;44;36;22;13;48;30;32;57;51;16;17;45;37;21;54;26;7;12;19;50;18;10;23;52;35;29;62;56;53;40;24;33;5;46;9;28;25;59;41;20;47;39;60;55;8;4;15;61;27;58;43;1;49;3;63;14;11;31;6;42;2;64;58;270
58;270;38;34;44;36;22;13;48;30;32;57;51;16;17;45;37;21;54;26;7;12;19;50;18;10;23;52;35;29;62;56;53;40;24;33;5;46;9;28;25;59;41;20;47;39;60;55;8;4;15;61;27;58;43;1;49;3;63;14;11;31;6;42;2;64
38;34;44;36;22;13;48;30;32;57;51;16;17;45;37;21;54;42;7;12;19;50;18;10;23;52;35;29;62;56;53;40;24;33;5;46;9;28;25;59;41;20;47;39;60;55;8;4;15;61;27;58;43;1;49;3;63;14;11;31;6;26;2;64;58;270
58;270;38;34;44;36;22;13;48;30;32;57;51;16;17;45;37;21;54;42;7;12;19;50;18;10;23;52;35;29;62;56;53;40;24;33;5;46;9;28;25;59;41;20;47;39;60;55;8;4;15;61;27;58;43;1;49;3;63;14;11;31;6;26;2;64
38;34;44;36;22;16;48;30;32;57;51;13;17;45;37;21;54;42;7;12;19;50;18;10;23;52;35;29;62;56;53;40;24;33;5;46;9;28;25;59;41;20;47;39;60;55;8;4;15;61;27;58;43;1;49;3;63;14;11;31;6;26;2;64;58;286
58;270;38;34;44;36;22;13;48;30;32;57;51;16;17;45;37;21;54;42;7;12;19;50;18;10;23;52;35;29;62;56;53;40;24;33;5;46;9;28;25;59;41;20;47;39;60;55;8;4;15;61;27;58;43;1;49;3;63;14;11;31;6;26;2;64
38;34;44;36;22;13;48;30;32;57;28;16;17;45;37;21;54;42;7;12;19;50;18;10;23;52;35;29;62;56;53;40;24;33;5;46;9;51;25;59;41;20;47;39;60;55;8;4;15;61;27;58;43;1;49;3;63;14;11;31;6;26;2;64;58;286
58;270;38;34;44;36;22;13;48;30;32;57;51;16;17;45;37;21;54;42;7;12;19;50;18;10;23;52;35;29;62;56;53;40;24;33;5;46;9;28;25;59;41;20;47;39;60;55;8;4;15;61;27;58;43;1;49;3;63;14;11;31;6;26;2;64
38;34;44;36;22;13;48;30;32;57;51;16;17;45;37;21;54;7;42;12;19;50;18;10;23;52;35;29;62;56;53;40;24;33;5;46;9;28;25;59;41;20;47;39;60;55;8;4;15;61;27;58;43;1;49;3;63;14;11;31;6;26;2;64;58;274
