"X1";"X26636";"X4";"X29";"X26";"X13";"X21";"X10";"X22";"X28";"X16";"X30";"X15";"X23";"X14";"X1.1";"X9";"X32";"X27";"X31";"X3";"X6";"X24";"X12";"X7";"X25";"X18";"X5";"X2";"X19";"X17";"X11";"X8";"X20"
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;20;26;19;24;29;7;31;12;15;30;25;11;3;21;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4;119;21268
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;32;1;17;18;16;8;9;14;10;4;119;21654
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;17;30;25;11;3;20;22;23;6;13;28;2;5;10;1;15;18;16;8;9;14;32;4;119;21902
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;6;11;3;20;22;23;25;13;28;2;5;10;1;17;18;16;8;9;14;32;4;119;21630
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;28;7;31;12;15;30;25;11;3;20;22;23;6;13;29;2;5;10;1;17;18;16;8;9;14;32;4;119;21148
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;18;13;28;2;5;10;1;17;6;16;8;9;14;32;4;119;21970
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;8;10;1;17;18;16;5;9;14;32;4;119;21208
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;13;25;11;3;20;22;23;6;30;28;2;5;10;1;17;18;16;8;9;14;32;4;119;22004
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;4;17;18;16;8;9;14;32;1;119;21308
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
21;27;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4;119;21008
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;28;31;12;15;30;25;11;3;20;22;23;6;13;7;2;5;10;1;17;18;16;8;9;14;32;4;119;21274
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;18;20;22;23;6;13;28;2;5;10;1;17;3;16;8;9;14;32;4;119;22580
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;15;29;7;31;12;24;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4;119;22088
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;16;17;18;1;8;9;14;32;4;119;21188
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;30;31;12;15;7;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4;119;21674
119;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
26;21;27;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4;119;21008
120;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;1;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;19;17;18;16;8;9;14;32;4;120;22422
120;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;22;23;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;23;22;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4;120;20908
120;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;23;22;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;1;29;7;31;12;15;30;25;11;3;20;23;22;6;13;28;2;5;10;24;17;18;16;8;9;14;32;4;120;22302
120;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;23;22;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;23;22;6;13;28;2;18;10;1;17;5;16;8;9;14;32;4;120;21350
120;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;23;22;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;17;19;24;29;7;31;12;15;30;25;11;3;20;23;22;6;13;28;2;5;10;1;26;18;16;8;9;14;32;4;120;21448
120;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;23;22;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;28;22;6;13;23;2;5;10;1;17;18;16;8;9;14;32;4;120;21268
120;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;23;22;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;23;22;6;10;28;2;5;13;1;17;18;16;8;9;14;32;4;120;21148
120;20908;27;21;26;19;24;29;7;31;12;15;30;25;11;3;20;23;22;6;13;28;2;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;2;20;23;22;6;13;28;3;5;10;1;17;18;16;8;9;14;32;4;120;20848
120;20848;27;21;26;19;24;29;7;31;12;15;30;25;11;2;20;23;22;6;13;28;3;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;14;30;25;11;2;20;23;22;6;13;28;3;5;10;1;17;18;16;8;9;15;32;4;120;21028
120;20848;27;21;26;19;24;29;7;31;12;15;30;25;11;2;20;23;22;6;13;28;3;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;9;7;31;12;15;30;25;11;2;20;23;22;6;13;28;3;5;10;1;17;18;16;8;29;14;32;4;120;22092
120;20848;27;21;26;19;24;29;7;31;12;15;30;25;11;2;20;23;22;6;13;28;3;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;2;20;23;22;6;13;28;3;1;10;5;17;18;16;8;9;14;32;4;120;21068
120;20848;27;21;26;19;24;29;7;31;12;15;30;25;11;2;20;23;22;6;13;28;3;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;8;2;20;23;22;6;13;28;3;5;10;1;17;18;16;11;9;14;32;4;120;21088
120;20848;27;21;26;19;24;29;7;31;12;15;30;25;11;2;20;23;22;6;13;28;3;5;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;2;20;23;22;5;13;28;3;6;10;1;17;18;16;8;9;14;32;4;120;20808
120;20808;27;21;26;19;24;29;7;31;12;15;30;25;11;2;20;23;22;5;13;28;3;6;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;16;8;9;14;32;4;120;20768
120;20768;27;21;26;19;24;29;7;31;12;15;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;13;20;23;22;2;5;28;3;6;10;1;17;18;16;8;9;14;32;4;120;21088
120;20768;27;21;26;19;24;29;7;31;12;15;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;15;30;25;11;5;2;23;22;20;13;28;3;6;10;1;17;18;16;8;9;14;32;4;120;21360
120;20768;27;21;26;19;24;29;7;31;12;15;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;4;7;31;12;15;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;16;8;9;14;32;29;120;21426
120;20768;27;21;26;19;24;29;7;31;12;15;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;16;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4;120;20708
120;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
18;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;27;15;8;9;14;32;4;120;21628
120;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;9;23;22;2;13;28;3;6;10;1;17;18;15;8;20;14;32;4;120;22092
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;20;16;30;25;11;5;12;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4;121;21780
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;3;28;6;10;1;17;18;15;8;9;14;32;4;121;21262
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;15;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;24;8;9;14;32;4;121;21878
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;12;26;19;24;29;7;31;21;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4;121;21908
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;5;11;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4;121;21428
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;11;25;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4;121;21896
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;18;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;7;15;8;9;14;32;4;121;22214
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;15;3;6;10;1;17;18;28;8;9;14;32;4;121;21036
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;28;13;2;3;6;10;1;17;18;15;8;9;14;32;4;121;21766
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;18;22;2;13;28;3;6;10;1;17;23;15;8;9;14;32;4;121;21348
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;1;28;3;6;10;13;17;18;15;8;9;14;32;4;121;20788
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;20;29;7;31;12;16;30;25;11;5;24;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4;121;21028
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;32;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;21;4;121;21208
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;10;3;6;28;1;17;18;15;8;9;14;32;4;121;21058
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;28;30;25;11;5;20;23;22;2;13;16;3;6;10;1;17;18;15;8;9;14;32;4;121;21446
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;19;26;21;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4;121;20788
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;20;7;31;12;16;30;25;11;5;29;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4;121;21188
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;13;25;11;5;20;23;22;2;30;28;3;6;10;1;17;18;15;8;9;14;32;4;121;21884
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;4;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;20;121;21306
121;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;32;17;18;15;8;9;14;1;4;121;20964
122;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;24;19;26;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4;122;20828
122;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;1;5;20;23;22;2;13;28;3;6;10;11;17;18;15;8;9;14;32;4;122;21708
122;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;4;28;3;6;10;1;17;18;15;8;9;14;32;13;122;20868
122;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;17;22;2;13;28;3;6;10;1;23;18;15;8;9;14;32;4;122;21988
122;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;1;11;5;20;23;22;2;13;28;3;6;10;25;17;18;15;8;9;14;32;4;122;21372
122;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;1;10;17;18;15;8;9;14;32;4;122;20968
122;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
18;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;27;15;8;9;14;32;4;122;21628
122;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;18;13;28;3;6;10;1;17;2;15;8;9;14;32;4;122;21950
122;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;13;22;2;23;28;3;6;10;1;17;18;15;8;9;14;32;4;122;22892
122;20708;27;21;26;19;24;29;7;31;12;16;30;25;11;5;20;23;22;2;13;28;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;28;12;16;30;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;15;8;9;14;32;4;122;20708
122;20708;27;21;26;19;24;29;7;28;12;16;30;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;15;8;9;14;32;4
32;21;26;19;24;29;7;28;12;16;30;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;15;8;9;14;27;4;122;21668
122;20708;27;21;26;19;24;29;7;28;12;16;30;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;28;12;16;30;25;11;5;20;23;22;2;18;31;3;6;10;1;17;13;15;8;9;14;32;4;122;22560
122;20708;27;21;26;19;24;29;7;28;12;16;30;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;15;8;9;14;32;4
27;21;26;19;24;29;7;28;12;16;9;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;15;8;30;14;32;4;122;21698
122;20708;27;21;26;19;24;29;7;28;12;16;30;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;15;8;9;14;32;4
30;21;26;19;24;29;7;28;12;16;27;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;15;8;9;14;32;4;122;20708
122;20708;30;21;26;19;24;29;7;28;12;16;27;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;15;8;9;14;32;4
26;21;30;19;24;29;7;28;12;16;27;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;15;8;9;14;32;4;122;20568
122;20568;26;21;30;19;24;29;7;28;12;16;27;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;15;8;9;14;32;4
26;21;30;19;24;29;7;28;12;16;27;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;14;8;9;15;32;4;122;20568
122;20568;26;21;30;19;24;29;7;28;12;16;27;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;28;12;16;27;25;11;5;20;23;22;2;13;31;3;6;10;1;9;18;14;8;17;15;32;4;122;21434
122;20568;26;21;30;19;24;29;7;28;12;16;27;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;28;12;16;27;25;11;5;20;23;22;2;9;31;3;6;10;1;17;18;14;8;13;15;32;4;122;20748
122;20568;26;21;30;19;24;29;7;28;12;16;27;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;2;29;7;28;12;16;27;25;11;5;20;23;22;24;13;31;3;6;10;1;17;18;14;8;9;15;32;4;122;21768
122;20568;26;21;30;19;24;29;7;28;12;16;27;25;11;5;20;23;22;2;13;31;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4;122;20488
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;4;6;10;1;17;18;14;8;9;15;32;3;123;20828
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
31;21;30;19;24;29;7;28;12;16;27;26;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4;123;20808
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;22;19;24;29;7;28;12;16;27;31;11;5;20;23;30;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4;123;20648
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;11;30;19;24;29;7;28;12;16;27;31;21;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4;123;21818
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;14;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;19;8;9;15;32;4;123;21798
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;28;12;11;27;31;16;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4;123;21208
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;11;12;16;27;31;28;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4;123;21184
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;14;13;25;3;6;10;1;17;18;2;8;9;15;32;4;123;21028
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;9;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;30;15;32;4;123;22212
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;28;12;6;27;31;11;5;20;23;22;2;13;25;3;16;10;1;17;18;14;8;9;15;32;4;123;20888
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;1;13;25;3;6;10;2;17;18;14;8;9;15;32;4;123;20708
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;25;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;30;3;6;10;1;17;18;14;8;9;15;32;4;123;20648
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;4;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;30;123;21806
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;13;24;29;7;28;12;16;27;31;11;5;20;23;22;2;19;25;3;6;10;1;17;18;14;8;9;15;32;4;123;22446
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;28;14;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;12;8;9;15;32;4;123;20588
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;28;12;16;27;31;9;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;11;15;32;4;123;21368
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;1;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;24;17;18;14;8;9;15;32;4;123;21962
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
7;21;30;19;24;29;26;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4;123;21406
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;1;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;28;17;18;14;8;9;15;32;4;123;21256
123;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;28;12;16;14;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;27;8;9;15;32;4;123;21756
124;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;6;2;13;25;3;22;10;1;17;18;14;8;9;15;32;4;124;20994
124;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;32;1;17;18;14;8;9;15;10;4;124;20954
124;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;17;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;29;18;14;8;9;15;32;4;124;20628
124;20488;26;21;30;19;24;29;7;28;12;16;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4
26;21;30;19;24;29;16;28;12;7;27;31;11;5;20;23;22;2;13;25;3;6;10;1;17;18;14;8;9;15;32;4;124;21368
