"X1";"X282";"X29";"X64";"X8";"X57";"X38";"X33";"X46";"X47";"X20";"X32";"X39";"X36";"X41";"X15";"X58";"X59";"X50";"X24";"X43";"X60";"X10";"X11";"X6";"X14";"X30";"X34";"X3";"X4";"X44";"X26";"X27";"X19";"X45";"X49";"X1.1";"X25";"X53";"X13";"X16";"X12";"X61";"X56";"X51";"X21";"X28";"X62";"X48";"X37";"X54";"X5";"X18";"X42";"X23";"X55";"X52";"X31";"X22";"X7";"X17";"X40";"X9";"X2";"X63";"X35"
47;12;4;11;25;54;9;55;13;33;20;49;57;37;50;59;26;60;30;21;22;7;63;41;5;2;58;53;62;28;61;39;35;43;17;18;23;40;34;46;15;64;48;32;16;29;8;3;19;14;10;24;56;42;38;1;51;52;6;31;44;36;45;27;62;262
62;262;47;12;4;11;25;54;9;55;13;33;20;49;57;37;50;59;26;60;30;21;22;7;63;41;5;2;58;53;62;28;61;39;35;43;17;18;23;40;34;46;15;64;48;32;16;29;8;3;19;14;10;24;56;42;38;1;51;52;6;31;44;36;45;27
47;12;4;11;25;54;9;37;13;33;20;49;57;55;50;59;26;60;30;21;22;7;63;41;5;2;58;53;62;28;61;39;35;43;17;18;23;40;34;46;15;64;48;32;16;29;8;3;19;14;10;24;56;42;38;1;51;52;6;31;44;36;45;27;62;262
62;262;47;12;4;11;25;54;9;37;13;33;20;49;57;55;50;59;26;60;30;21;22;7;63;41;5;2;58;53;62;28;61;39;35;43;17;18;23;40;34;46;15;64;48;32;16;29;8;3;19;14;10;24;56;42;38;1;51;52;6;31;44;36;45;27
47;28;4;11;25;54;9;37;13;33;20;49;57;55;50;59;26;60;30;21;22;7;63;41;5;2;58;53;62;12;61;39;35;43;17;18;23;40;34;46;15;64;48;32;16;29;8;3;19;14;10;24;56;42;38;1;51;52;6;31;44;36;45;27;62;262
62;262;47;28;4;11;25;54;9;37;13;33;20;49;57;55;50;59;26;60;30;21;22;7;63;41;5;2;58;53;62;12;61;39;35;43;17;18;23;40;34;46;15;64;48;32;16;29;8;3;19;14;10;24;56;42;38;1;51;52;6;31;44;36;45;27
47;28;4;11;25;54;9;37;13;33;20;49;57;55;50;59;26;60;30;21;22;7;63;41;5;2;58;53;62;12;61;39;35;43;17;18;23;40;34;46;15;64;48;32;16;29;8;3;19;14;10;24;56;1;38;42;51;52;6;31;44;36;45;27;62;262
62;262;47;28;4;11;25;54;9;37;13;33;20;49;57;55;50;59;26;60;30;21;22;7;63;41;5;2;58;53;62;12;61;39;35;43;17;18;23;40;34;46;15;64;48;32;16;29;8;3;19;14;10;24;56;1;38;42;51;52;6;31;44;36;45;27
47;28;4;11;25;54;9;37;13;33;20;49;57;55;50;44;26;60;30;21;22;7;63;41;5;2;58;53;62;12;61;39;35;43;17;18;23;40;34;46;15;64;48;32;16;29;8;3;19;14;10;24;56;1;38;42;51;52;6;31;59;36;45;27;62;262
62;262;47;28;4;11;25;54;9;37;13;33;20;49;57;55;50;44;26;60;30;21;22;7;63;41;5;2;58;53;62;12;61;39;35;43;17;18;23;40;34;46;15;64;48;32;16;29;8;3;19;14;10;24;56;1;38;42;51;52;6;31;59;36;45;27
47;28;4;11;25;54;9;37;13;33;20;49;57;55;50;44;26;60;30;21;22;7;63;41;5;2;58;53;62;12;61;39;35;48;17;18;23;40;34;46;15;64;43;32;16;29;8;3;19;14;10;24;56;1;38;42;51;52;6;31;59;36;45;27;62;262
62;262;47;28;4;11;25;54;9;37;13;33;20;49;57;55;50;44;26;60;30;21;22;7;63;41;5;2;58;53;62;12;61;39;35;48;17;18;23;40;34;46;15;64;43;32;16;29;8;3;19;14;10;24;56;1;38;42;51;52;6;31;59;36;45;27
47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;21;22;7;63;41;5;2;58;53;62;12;61;39;35;48;17;18;23;40;34;46;15;64;43;32;16;33;8;3;19;14;10;24;56;1;38;42;51;52;6;31;59;36;45;27;62;258
63;258;47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;21;22;7;63;41;5;2;58;53;62;12;61;39;35;48;17;18;23;40;34;46;15;64;43;32;16;33;8;3;19;14;10;24;56;1;38;42;51;52;6;31;59;36;45;27
47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;21;22;7;63;48;5;2;58;53;62;12;61;39;35;41;17;18;23;40;34;46;15;64;43;32;16;33;8;3;19;14;10;24;56;1;38;42;51;52;6;31;59;36;45;27;63;258
63;258;47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;21;22;7;63;48;5;2;58;53;62;12;61;39;35;41;17;18;23;40;34;46;15;64;43;32;16;33;8;3;19;14;10;24;56;1;38;42;51;52;6;31;59;36;45;27
47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;21;22;7;63;48;5;2;58;53;62;12;61;39;35;41;17;18;23;40;34;46;15;64;6;32;16;33;8;3;19;14;10;24;56;1;38;42;51;52;43;31;59;36;45;27;63;258
63;258;47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;21;22;7;63;48;5;2;58;53;62;12;61;39;35;41;17;18;23;40;34;46;15;64;6;32;16;33;8;3;19;14;10;24;56;1;38;42;51;52;43;31;59;36;45;27
47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;17;22;7;63;48;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;46;15;64;6;32;16;33;8;3;19;14;10;24;56;1;38;42;51;52;43;31;59;36;45;27;63;258
63;258;47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;17;22;7;63;48;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;46;15;64;6;32;16;33;8;3;19;14;10;24;56;1;38;42;51;52;43;31;59;36;45;27
47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;17;22;7;63;48;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;46;15;64;36;32;16;33;8;3;19;14;10;24;56;1;38;42;51;52;43;31;59;6;45;27;63;258
63;258;47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;17;22;7;63;48;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;46;15;64;36;32;16;33;8;3;19;14;10;24;56;1;38;42;51;52;43;31;59;6;45;27
47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;17;22;7;63;51;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;46;15;64;36;32;16;33;8;3;19;14;10;24;56;1;38;42;48;52;43;31;59;6;45;27;63;258
63;258;47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;17;22;7;63;51;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;46;15;64;36;32;16;33;8;3;19;14;10;24;56;1;38;42;48;52;43;31;59;6;45;27
47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;17;48;7;63;51;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;46;15;64;36;32;16;33;8;3;19;14;10;24;56;1;38;42;22;52;43;31;59;6;45;27;63;258
63;258;47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;17;48;7;63;51;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;46;15;64;36;32;16;33;8;3;19;14;10;24;56;1;38;42;22;52;43;31;59;6;45;27
47;28;4;11;25;5;9;37;13;29;20;49;57;55;50;44;26;60;30;17;48;7;63;51;54;2;58;53;62;12;61;39;35;41;21;18;23;40;34;46;15;64;36;32;16;33;8;3;19;14;10;24;56;1;38;42;22;52;43;31;59;6;45;27;63;266
63;258;47;28;4;11;25;54;9;37;13;29;20;49;57;55;50;44;26;60;30;17;48;7;63;51;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;46;15;64;36;32;16;33;8;3;19;14;10;24;56;1;38;42;22;52;43;31;59;6;45;27
47;28;4;11;25;54;9;7;13;29;20;49;57;55;50;44;26;60;30;17;48;37;63;51;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;46;15;64;36;32;16;33;8;3;19;14;10;24;56;1;38;42;22;52;43;31;59;6;45;27;63;258
63;258;47;28;4;11;25;54;9;7;13;29;20;49;57;55;50;44;26;60;30;17;48;37;63;51;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;46;15;64;36;32;16;33;8;3;19;14;10;24;56;1;38;42;22;52;43;31;59;6;45;27
47;28;4;11;25;54;9;7;13;29;20;49;57;55;50;44;26;60;30;17;48;37;63;51;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;10;15;64;36;32;16;33;8;3;19;14;46;24;56;1;38;42;22;52;43;31;59;6;45;27;63;258
63;258;47;28;4;11;25;54;9;7;13;29;20;49;57;55;50;44;26;60;30;17;48;37;63;51;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;10;15;64;36;32;16;33;8;3;19;14;46;24;56;1;38;42;22;52;43;31;59;6;45;27
47;28;4;11;25;54;9;7;13;29;20;49;57;55;50;42;26;60;30;17;48;37;63;51;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;10;15;64;36;32;16;33;8;3;19;14;46;24;56;1;38;44;22;52;43;31;59;6;45;27;63;258
63;258;47;28;4;11;25;54;9;7;13;29;20;49;57;55;50;42;26;60;30;17;48;37;63;51;5;2;58;53;62;12;61;39;35;41;21;18;23;40;34;10;15;64;36;32;16;33;8;3;19;14;46;24;56;1;38;44;22;52;43;31;59;6;45;27
47;28;4;11;25;54;9;7;13;29;20;49;57;55;50;42;26;60;30;17;48;37;63;51;5;2;58;53;62;12;61;39;32;41;21;18;23;40;34;10;15;64;36;35;16;33;8;3;19;14;46;24;56;1;38;44;22;52;43;31;59;6;45;27;63;268
63;268;47;28;4;11;25;54;9;7;13;29;20;49;57;55;50;42;26;60;30;17;48;37;63;51;5;2;58;53;62;12;61;39;32;41;21;18;23;40;34;10;15;64;36;35;16;33;8;3;19;14;46;24;56;1;38;44;22;52;43;31;59;6;45;27
63;28;4;11;25;54;9;7;13;29;20;49;57;55;50;42;26;60;30;17;48;37;47;51;5;2;58;53;62;12;61;39;32;41;21;18;23;40;34;10;15;64;36;35;16;33;8;3;19;14;46;24;56;1;38;44;22;52;43;31;59;6;45;27;63;268
63;268;63;28;4;11;25;54;9;7;13;29;20;49;57;55;50;42;26;60;30;17;48;37;47;51;5;2;58;53;62;12;61;39;32;41;21;18;23;40;34;10;15;64;36;35;16;33;8;3;19;14;46;24;56;1;38;44;22;52;43;31;59;6;45;27
63;28;4;11;25;54;9;7;13;29;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;53;62;12;61;39;32;41;21;18;23;40;34;10;15;64;36;35;16;33;8;3;19;14;46;24;51;1;38;44;22;52;43;31;59;6;45;27;63;268
63;268;63;28;4;11;25;54;9;7;13;29;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;53;62;12;61;39;32;41;21;18;23;40;34;10;15;64;36;35;16;33;8;3;19;14;46;24;51;1;38;44;22;52;43;31;59;6;45;27
63;28;4;11;25;21;9;7;13;29;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;53;62;12;61;39;32;41;54;18;23;40;34;10;15;64;36;35;16;33;8;3;19;14;46;24;51;1;38;44;22;52;43;31;59;6;45;27;63;260
63;260;63;28;4;11;25;21;9;7;13;29;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;53;62;12;61;39;32;41;54;18;23;40;34;10;15;64;36;35;16;33;8;3;19;14;46;24;51;1;38;44;22;52;43;31;59;6;45;27
63;28;4;11;16;21;9;7;13;29;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;53;62;12;61;39;32;41;54;18;23;40;34;10;15;64;36;35;25;33;8;3;19;14;46;24;51;1;38;44;22;52;43;31;59;6;45;27;63;260
63;260;63;28;4;11;16;21;9;7;13;29;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;53;62;12;61;39;32;41;54;18;23;40;34;10;15;64;36;35;25;33;8;3;19;14;46;24;51;1;38;44;22;52;43;31;59;6;45;27
63;28;4;11;16;21;9;7;13;14;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;53;62;12;61;39;32;41;54;18;23;40;34;10;15;64;36;35;25;33;8;3;19;29;46;24;51;1;38;44;22;52;43;31;59;6;45;27;63;276
63;276;63;28;4;11;16;21;9;7;13;14;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;53;62;12;61;39;32;41;54;18;23;40;34;10;15;64;36;35;25;33;8;3;19;29;46;24;51;1;38;44;22;52;43;31;59;6;45;27
63;28;4;11;16;21;9;7;13;14;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;61;39;32;41;54;18;23;40;34;10;15;64;36;35;25;33;8;3;19;29;46;24;51;1;38;53;22;52;43;31;59;6;45;27;63;268
63;268;63;28;4;11;16;21;9;7;13;14;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;61;39;32;41;54;18;23;40;34;10;15;64;36;35;25;33;8;3;19;29;46;24;51;1;38;53;22;52;43;31;59;6;45;27
63;28;4;11;16;21;9;7;13;14;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;25;39;32;41;54;18;23;40;34;10;15;64;36;35;61;33;8;3;19;29;46;24;51;1;38;53;22;52;43;31;59;6;45;27;63;268
63;268;63;28;4;11;16;21;9;7;13;14;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;25;39;32;41;54;18;23;40;34;10;15;64;36;35;61;33;8;3;19;29;46;24;51;1;38;53;22;52;43;31;59;6;45;27
63;28;4;11;16;21;9;7;13;14;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;25;39;32;41;54;18;23;40;34;10;15;64;1;35;61;33;8;3;19;29;46;24;51;36;38;53;22;52;43;31;59;6;45;27;63;268
63;268;63;28;4;11;16;21;9;7;13;14;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;25;39;32;41;54;18;23;40;34;10;15;64;1;35;61;33;8;3;19;29;46;24;51;36;38;53;22;52;43;31;59;6;45;27
63;14;4;11;16;21;9;7;13;28;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;25;39;32;41;54;18;23;40;34;10;15;64;1;35;61;33;8;3;19;29;46;24;51;36;38;53;22;52;43;31;59;6;45;27;63;256
64;256;63;14;4;11;16;21;9;7;13;28;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;25;39;32;41;54;18;23;40;34;10;15;64;1;35;61;33;8;3;19;29;46;24;51;36;38;53;22;52;43;31;59;6;45;27
32;14;4;11;16;21;9;7;13;28;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;25;39;63;41;54;18;23;40;34;10;15;64;1;35;61;33;8;3;19;29;46;24;51;36;38;53;22;52;43;31;59;6;45;27;64;256
64;256;32;14;4;11;16;21;9;7;13;28;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;25;39;63;41;54;18;23;40;34;10;15;64;1;35;61;33;8;3;19;29;46;24;51;36;38;53;22;52;43;31;59;6;45;27
32;14;4;11;16;21;9;7;13;28;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;24;39;63;41;54;18;23;40;34;10;15;64;1;35;61;33;8;3;19;29;46;25;51;36;38;53;22;52;43;31;59;6;45;27;64;256
64;256;32;14;4;11;16;21;9;7;13;28;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;24;39;63;41;54;18;23;40;34;10;15;64;1;35;61;33;8;3;19;29;46;25;51;36;38;53;22;52;43;31;59;6;45;27
32;14;36;11;16;21;9;7;13;28;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;24;39;63;41;54;18;23;40;34;10;15;64;1;35;61;33;8;3;19;29;46;25;51;4;38;53;22;52;43;31;59;6;45;27;64;258
64;258;32;14;36;11;16;21;9;7;13;28;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;24;39;63;41;54;18;23;40;34;10;15;64;1;35;61;33;8;3;19;29;46;25;51;4;38;53;22;52;43;31;59;6;45;27
32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;24;39;63;41;54;18;23;40;34;10;15;64;1;35;61;33;8;3;19;29;46;25;51;4;38;53;22;52;43;31;59;6;45;27;64;258
64;258;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;24;39;63;41;54;18;23;40;34;10;15;64;1;35;61;33;8;3;19;29;46;25;51;4;38;53;22;52;43;31;59;6;45;27
32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;24;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;8;33;19;29;46;25;51;4;38;53;22;52;43;31;59;6;45;27;64;246
64;246;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;26;60;30;17;48;37;47;56;5;2;58;44;62;12;24;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;8;33;19;29;46;25;51;4;38;53;22;52;43;31;59;6;45;27
32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;26;60;30;17;48;37;47;44;5;2;58;56;62;12;24;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;8;33;19;29;46;25;51;4;38;53;22;52;43;31;59;6;45;27;64;250
64;250;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;26;60;30;17;48;37;47;44;5;2;58;56;62;12;24;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;8;33;19;29;46;25;51;4;38;53;22;52;43;31;59;6;45;27
32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;26;60;8;17;48;37;47;44;5;2;58;56;62;12;24;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;38;53;22;52;43;31;59;6;45;27;64;238
64;238;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;26;60;8;17;48;37;47;44;5;2;58;56;62;12;24;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;38;53;22;52;43;31;59;6;45;27
32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;26;60;8;17;48;37;47;44;5;2;45;56;62;12;24;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;38;53;22;52;43;31;59;6;58;27;64;246
64;246;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;26;60;8;17;48;37;47;44;5;2;45;56;62;12;24;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;38;53;22;52;43;31;59;6;58;27
32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;26;60;8;17;48;37;47;44;5;2;45;56;62;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;38;53;22;52;43;24;59;6;58;27;64;246
64;246;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;26;60;8;17;48;37;47;44;5;2;45;56;62;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;38;53;22;52;43;24;59;6;58;27
32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;58;60;8;17;48;37;47;44;5;2;45;56;62;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;38;53;22;52;43;24;59;6;26;27;64;254
64;254;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;58;60;8;17;48;37;47;44;5;2;45;56;62;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;38;53;22;52;43;24;59;6;26;27
32;14;36;11;13;21;9;7;16;28;20;49;57;25;50;42;58;60;8;17;48;37;47;44;5;2;45;56;62;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;55;51;4;38;53;22;52;43;24;59;6;26;27;64;266
64;254;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;58;60;8;17;48;37;47;44;5;2;45;56;62;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;38;53;22;52;43;24;59;6;26;27
32;14;36;11;13;21;9;7;16;28;5;49;57;55;50;42;58;60;8;17;48;37;47;44;20;2;45;56;62;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;38;53;22;52;43;24;59;6;26;27;64;262
64;254;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;58;60;8;17;48;37;47;44;5;2;45;56;62;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;38;53;22;52;43;24;59;6;26;27
32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;58;60;8;17;48;37;47;44;5;2;45;56;62;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;6;53;22;52;43;24;59;38;26;27;64;254
64;254;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;58;60;8;17;48;37;47;44;5;2;45;56;62;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;6;53;22;52;43;24;59;38;26;27
32;14;36;11;13;21;9;7;28;16;20;49;57;55;50;42;58;60;8;17;48;37;47;44;5;2;45;56;62;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;6;53;22;52;43;24;59;38;26;27;64;262
64;254;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;58;60;8;17;48;37;47;44;5;2;45;56;62;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;6;53;22;52;43;24;59;38;26;27
32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;58;60;8;48;17;37;47;44;5;2;45;56;62;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;6;53;22;52;43;24;59;38;26;27;64;250
64;250;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;58;60;8;48;17;37;47;44;5;2;45;56;62;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;6;53;22;52;43;24;59;38;26;27
32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;58;60;8;48;17;37;47;44;5;2;45;56;38;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;6;53;22;52;43;24;59;62;26;27;64;250
64;250;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;58;60;8;48;17;37;47;44;5;2;45;56;38;12;31;39;63;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;6;53;22;52;43;24;59;62;26;27
32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;58;60;8;48;17;37;47;44;5;2;45;56;38;12;31;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;6;53;63;52;43;24;59;62;26;27;64;246
64;246;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;58;60;8;48;17;37;47;44;5;2;45;56;38;12;31;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;4;6;53;63;52;43;24;59;62;26;27
32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;4;60;8;48;17;37;47;44;5;2;45;56;38;12;31;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;6;53;63;52;43;24;59;62;26;27;64;214
64;214;32;14;36;11;13;21;9;7;16;28;20;49;57;55;50;42;4;60;8;48;17;37;47;44;5;2;45;56;38;12;31;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;6;53;63;52;43;24;59;62;26;27
32;14;36;31;13;21;9;7;16;28;20;49;57;55;50;42;4;60;8;48;17;37;47;44;5;2;45;56;38;12;11;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;6;53;63;52;43;24;59;62;26;27;64;214
64;214;32;14;36;31;13;21;9;7;16;28;20;49;57;55;50;42;4;60;8;48;17;37;47;44;5;2;45;56;38;12;11;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;6;53;63;52;43;24;59;62;26;27
32;14;36;31;13;21;6;7;16;28;20;49;57;55;50;42;4;60;8;48;17;37;47;44;5;2;45;56;38;12;11;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;9;53;63;52;43;24;59;62;26;27;64;214
65;214;32;14;36;31;13;21;6;7;16;28;20;49;57;55;50;42;4;60;8;48;17;37;47;44;5;2;45;56;38;12;11;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;9;53;63;52;43;24;59;62;26;27
32;14;36;31;13;21;6;7;16;28;20;45;57;55;50;42;4;60;8;48;17;37;47;44;5;2;49;56;38;12;11;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;9;53;63;52;43;24;59;62;26;27;65;214
65;214;32;14;36;31;13;21;6;7;16;28;20;45;57;55;50;42;4;60;8;48;17;37;47;44;5;2;49;56;38;12;11;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;9;53;63;52;43;24;59;62;26;27
32;14;36;31;13;21;6;37;16;28;20;45;57;55;50;42;4;60;8;48;17;7;47;44;5;2;49;56;38;12;11;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;9;53;63;52;43;24;59;62;26;27;65;234
65;214;32;14;36;31;13;21;6;7;16;28;20;45;57;55;50;42;4;60;8;48;17;37;47;44;5;2;49;56;38;12;11;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;9;53;63;52;43;24;59;62;26;27
32;14;36;31;13;21;6;7;16;28;20;45;57;55;50;42;4;60;8;35;17;37;47;44;5;2;49;56;38;12;11;39;22;41;54;18;23;40;34;10;15;64;1;48;61;3;30;33;19;29;46;25;51;58;9;53;63;52;43;24;59;62;26;27;65;228
65;214;32;14;36;31;13;21;6;7;16;28;20;45;57;55;50;42;4;60;8;48;17;37;47;44;5;2;49;56;38;12;11;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;9;53;63;52;43;24;59;62;26;27
32;14;36;31;12;21;6;7;16;28;20;45;57;55;50;42;4;60;8;48;17;37;47;44;5;2;49;56;38;13;11;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;9;53;63;52;43;24;59;62;26;27;65;222
65;214;32;14;36;31;13;21;6;7;16;28;20;45;57;55;50;42;4;60;8;48;17;37;47;44;5;2;49;56;38;12;11;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;9;53;63;52;43;24;59;62;26;27
32;14;36;31;13;21;16;7;6;28;20;45;57;55;50;42;4;60;8;48;17;37;47;44;5;2;49;56;38;12;11;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;9;53;63;52;43;24;59;62;26;27;65;214
65;214;32;14;36;31;13;21;16;7;6;28;20;45;57;55;50;42;4;60;8;48;17;37;47;44;5;2;49;56;38;12;11;39;22;41;54;18;23;40;34;10;15;64;1;35;61;3;30;33;19;29;46;25;51;58;9;53;63;52;43;24;59;62;26;27
