"X1";"X27744";"X30";"X8";"X29";"X18";"X10";"X17";"X16";"X1.1";"X12";"X20";"X28";"X13";"X3";"X7";"X32";"X31";"X2";"X4";"X5";"X11";"X14";"X23";"X21";"X22";"X9";"X25";"X6";"X26";"X24";"X27";"X19";"X15"
148;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;31;5;1;18;14;13;9;25;24;15;10;2;30;6;19;4;23;28;32;27;29;21;22;26;20;17;148;22208
148;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;28;23;32;27;29;21;22;26;20;17;148;19392
148;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;22;21;29;26;20;17;148;19972
148;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;13;11;2;5;1;18;14;12;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;148;19912
148;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;6;18;14;13;9;25;24;15;10;31;30;1;19;4;23;28;32;27;29;21;22;26;20;17;148;19432
148;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;5;12;11;2;8;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;148;19852
148;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;19;10;31;30;6;15;4;23;28;32;27;29;21;22;26;20;17;148;20790
148;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;10;15;24;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;148;20870
148;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;5;11;2;12;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;148;19912
148;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;32;10;31;30;6;19;4;23;28;15;27;29;21;22;26;20;17;148;21352
148;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
18;3;16;8;12;11;2;5;1;7;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;148;20954
148;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;29;4;23;28;32;27;19;21;22;26;20;17;148;19932
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;32;13;9;25;24;15;10;31;30;6;19;4;23;28;14;27;29;21;22;26;20;17;149;21128
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;21;15;10;31;30;6;19;4;23;28;32;27;29;24;22;26;20;17;149;20252
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;21;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;16;22;26;20;17;149;20806
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;17;29;21;22;26;20;27;149;21392
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;15;1;18;14;13;9;25;24;5;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;149;19872
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;2;16;8;12;11;3;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;149;19632
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;28;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;3;32;27;29;21;22;26;20;17;149;20190
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;29;28;32;27;23;21;22;26;20;17;149;19752
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;26;31;30;6;19;4;23;28;32;27;29;21;22;10;20;17;149;20848
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;21;28;32;27;29;23;22;26;20;17;149;19512
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;26;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;1;20;17;149;20150
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;21;30;6;19;4;23;28;32;27;29;31;22;26;20;17;149;19832
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;20;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;16;17;149;20154
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;20;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;11;17;149;20714
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;4;24;15;10;31;30;6;19;25;23;28;32;27;29;21;22;26;20;17;149;20566
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;31;12;11;2;5;1;18;14;13;9;25;24;15;10;8;30;6;19;4;23;28;32;27;29;21;22;26;20;17;149;21028
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;27;15;10;31;30;6;19;4;23;28;32;24;29;21;22;26;20;17;149;19952
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;22;23;28;32;27;29;21;4;26;20;17;149;20148
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;32;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;12;27;29;21;22;26;20;17;149;20866
149;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;28;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;12;32;27;29;21;22;26;20;17;149;20250
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;4;5;1;18;14;13;9;25;24;15;10;31;30;6;19;2;23;28;32;27;29;21;22;26;20;17;150;19792
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;24;1;18;14;13;9;25;5;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;150;20238
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;15;11;2;5;1;18;14;13;9;25;24;12;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;150;19392
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;19;2;5;1;18;14;13;9;25;24;15;10;31;30;6;11;4;23;28;32;27;29;21;22;26;20;17;150;20332
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;32;9;25;24;15;10;31;30;6;19;4;23;28;13;27;29;21;22;26;20;17;150;20640
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;20;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;18;17;150;19432
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;29;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;11;21;22;26;20;17;150;21218
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;4;31;30;6;19;10;23;28;32;27;29;21;22;26;20;17;150;19632
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;17;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;14;150;21040
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;26;23;28;32;27;29;21;22;4;20;17;150;19746
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;32;23;28;4;27;29;21;22;26;20;17;150;20390
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;13;18;14;1;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;150;19532
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;19;10;31;30;6;15;4;23;28;32;27;29;21;22;26;20;17;150;20790
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;32;4;23;28;19;27;29;21;22;26;20;17;150;19992
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;8;12;11;19;5;1;18;14;13;9;25;24;15;10;31;30;6;2;4;23;28;32;27;29;21;22;26;20;17;150;20588
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
29;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;7;21;22;26;20;17;150;21412
150;19192;7;3;16;8;12;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;150;19192
150;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;25;2;5;1;18;14;13;9;11;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;150;20786
150;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;17;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;25;150;19592
150;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;14;5;1;18;2;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;150;20372
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;2;5;1;18;14;13;19;25;24;15;10;31;30;6;9;4;23;28;32;27;29;21;22;26;20;17;151;20634
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;32;31;30;6;19;4;23;28;10;27;29;21;22;26;20;17;151;21472
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;2;5;22;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;1;26;20;17;151;20732
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;21;32;27;29;28;22;26;20;17;151;19672
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;2;5;1;23;14;13;9;25;24;15;10;31;30;6;19;4;18;28;32;27;29;21;22;26;20;17;151;19512
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;21;10;31;30;6;19;4;23;28;32;27;29;15;22;26;20;17;151;21316
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;9;8;11;2;5;1;18;14;13;12;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;151;20812
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;20;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;25;17;151;19632
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;31;5;1;18;14;13;9;25;24;15;10;2;30;6;19;4;23;28;32;27;29;21;22;26;20;17;151;22208
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
25;3;16;12;8;11;2;5;1;18;14;13;9;7;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;151;21000
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;24;8;11;2;5;1;18;14;13;9;25;12;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17;151;19836
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;17;23;28;32;27;29;21;22;26;20;4;151;20102
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;26;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;8;20;17;151;20242
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;29;32;27;28;21;22;26;20;17;151;19592
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;2;5;1;18;14;13;20;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;9;17;151;21116
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;2;30;1;18;14;13;9;25;24;15;10;31;5;6;19;4;23;28;32;27;29;21;22;26;20;17;151;20256
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;25;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;26;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17;151;19192
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;27;32;28;29;21;22;25;20;17;151;19352
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;25;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;14;20;17;151;20704
151;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
9;3;16;12;8;11;2;5;1;18;14;13;7;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17;151;19872
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;17;20;25;152;19352
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;26;30;15;10;31;24;6;19;4;23;28;32;27;29;21;22;25;20;17;152;19672
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;28;23;4;32;27;29;21;22;25;20;17;152;19682
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;6;2;5;1;18;14;13;9;26;24;15;10;31;30;11;19;4;23;28;32;27;29;21;22;25;20;17;152;19952
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;2;11;8;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17;152;20192
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;10;18;14;13;9;26;24;15;1;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17;152;20212
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;8;12;16;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17;152;19472
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;25;22;20;17;152;19632
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;2;8;11;12;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17;152;20672
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;17;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;16;152;20734
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;17;31;30;6;19;4;23;28;32;27;29;21;22;25;20;10;152;21784
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;26;29;15;10;31;30;6;19;4;23;28;32;27;24;21;22;25;20;17;152;20092
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;28;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;12;32;27;29;21;22;25;20;17;152;20066
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;25;4;23;28;32;27;29;21;22;19;20;17;152;19512
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;19;2;5;1;18;14;13;9;26;24;15;10;31;30;6;11;4;23;28;32;27;29;21;22;25;20;17;152;20332
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;25;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;1;20;17;152;20250
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;28;13;9;26;24;15;10;31;30;6;19;4;23;14;32;27;29;21;22;25;20;17;152;20480
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;6;18;14;13;9;26;24;15;10;31;30;1;19;4;23;28;32;27;29;21;22;25;20;17;152;19432
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;21;27;29;32;22;25;20;17;152;19952
152;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;4;10;31;30;6;19;15;23;28;32;27;29;21;22;25;20;17;152;19552
153;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;19;6;30;4;23;28;32;27;29;21;22;25;20;17;153;19512
153;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;32;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;5;27;29;21;22;25;20;17;153;21212
153;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;28;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;2;32;27;29;21;22;25;20;17;153;21314
153;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;17;29;21;22;25;20;27;153;21352
153;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;23;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;3;28;32;27;29;21;22;25;20;17;153;19792
153;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;18;14;13;9;26;29;15;10;31;30;6;19;4;23;28;32;27;24;21;22;25;20;17;153;20092
153;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;5;1;28;14;13;9;26;24;15;10;31;30;6;19;4;23;18;32;27;29;21;22;25;20;17;153;19792
153;19192;7;3;16;12;8;11;2;5;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;22;25;20;17
7;3;16;12;8;11;2;22;1;18;14;13;9;26;24;15;10;31;30;6;19;4;23;28;32;27;29;21;5;25;20;17;153;20650
