"X1";"X292";"X38";"X34";"X16";"X5";"X30";"X39";"X48";"X49";"X57";"X7";"X46";"X17";"X13";"X61";"X42";"X26";"X33";"X22";"X20";"X59";"X21";"X36";"X11";"X19";"X53";"X64";"X58";"X31";"X50";"X4";"X45";"X52";"X9";"X25";"X62";"X1.1";"X41";"X14";"X37";"X8";"X3";"X43";"X27";"X6";"X54";"X29";"X12";"X28";"X55";"X24";"X32";"X44";"X51";"X60";"X40";"X23";"X35";"X2";"X15";"X63";"X18";"X56";"X10";"X47"
58;230;32;43;21;29;16;30;57;59;3;63;39;6;9;7;47;44;24;34;37;56;27;22;20;12;35;17;25;58;51;53;45;28;52;18;23;61;38;5;49;2;4;40;13;46;19;55;42;15;31;10;54;36;62;48;64;50;14;8;60;1;33;41;26;11
32;21;43;29;16;30;57;59;3;63;39;6;9;7;47;44;24;34;37;56;27;22;20;12;35;17;25;58;51;53;45;28;52;18;23;61;38;5;49;2;4;40;13;46;19;55;42;15;31;10;54;36;62;48;64;50;14;8;60;1;33;41;26;11;58;236
58;230;32;43;21;29;16;30;57;59;3;63;39;6;9;7;47;44;24;34;37;56;27;22;20;12;35;17;25;58;51;53;45;28;52;18;23;61;38;5;49;2;4;40;13;46;19;55;42;15;31;10;54;36;62;48;64;50;14;8;60;1;33;41;26;11
32;43;21;29;16;30;57;59;3;63;39;6;9;7;12;44;24;34;37;56;27;22;20;47;35;17;25;58;51;53;45;28;52;18;23;61;38;5;49;2;4;40;13;46;19;55;42;15;31;10;54;36;62;48;64;50;14;8;60;1;33;41;26;11;58;260
58;230;32;43;21;29;16;30;57;59;3;63;39;6;9;7;47;44;24;34;37;56;27;22;20;12;35;17;25;58;51;53;45;28;52;18;23;61;38;5;49;2;4;40;13;46;19;55;42;15;31;10;54;36;62;48;64;50;14;8;60;1;33;41;26;11
32;43;21;29;16;30;57;59;3;63;39;6;9;7;47;44;24;34;37;56;27;22;20;12;35;17;25;62;51;53;45;28;52;18;23;61;38;5;49;2;4;40;13;46;19;55;42;15;31;10;54;36;58;48;64;50;14;8;60;1;33;41;26;11;58;230
58;230;32;43;21;29;16;30;57;59;3;63;39;6;9;7;47;44;24;34;37;56;27;22;20;12;35;17;25;62;51;53;45;28;52;18;23;61;38;5;49;2;4;40;13;46;19;55;42;15;31;10;54;36;58;48;64;50;14;8;60;1;33;41;26;11
32;43;21;29;16;30;57;59;3;63;39;6;9;7;47;44;24;34;37;56;27;22;20;36;35;17;25;62;51;53;45;28;52;18;23;61;38;5;49;2;4;40;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;60;1;33;41;26;11;58;230
58;230;32;43;21;29;16;30;57;59;3;63;39;6;9;7;47;44;24;34;37;56;27;22;20;36;35;17;25;62;51;53;45;28;52;18;23;61;38;5;49;2;4;40;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;60;1;33;41;26;11
32;43;21;29;16;30;57;59;3;63;39;6;9;7;47;44;24;34;37;56;27;22;20;36;35;17;25;62;51;53;45;28;52;18;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;1;33;41;26;11;58;230
58;230;32;43;21;29;16;30;57;59;3;63;39;6;9;7;47;44;24;34;37;56;27;22;20;36;35;17;25;62;51;53;45;28;52;18;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;1;33;41;26;11
32;43;21;29;53;30;57;59;3;63;39;6;9;7;47;44;24;34;37;56;27;22;20;36;35;17;25;62;51;16;45;28;52;18;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;1;33;41;26;11;58;238
58;238;32;43;21;29;53;30;57;59;3;63;39;6;9;7;47;44;24;34;37;56;27;22;20;36;35;17;25;62;51;16;45;28;52;18;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;1;33;41;26;11
32;43;21;29;53;27;57;59;3;63;39;6;9;7;47;44;24;34;37;56;30;22;20;36;35;17;25;62;51;16;45;28;52;18;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;1;33;41;26;11;58;238
59;238;32;43;21;29;53;27;57;59;3;63;39;6;9;7;47;44;24;34;37;56;30;22;20;36;35;17;25;62;51;16;45;28;52;18;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;1;33;41;26;11
32;43;21;29;53;27;57;59;3;63;39;6;9;7;47;44;24;34;54;56;30;22;20;36;35;17;25;62;51;16;45;28;52;18;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;37;12;58;48;64;50;14;8;40;1;33;41;26;11;59;246
59;238;32;43;21;29;53;27;57;59;3;63;39;6;9;7;47;44;24;34;37;56;30;22;20;36;35;17;25;62;51;16;45;28;52;18;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;1;33;41;26;11
32;1;21;29;53;27;57;59;3;63;39;6;9;7;47;44;24;34;37;56;30;22;20;36;35;17;25;62;51;16;45;28;52;18;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;43;33;41;26;11;59;238
59;238;32;1;21;29;53;27;57;59;3;63;39;6;9;7;47;44;24;34;37;56;30;22;20;36;35;17;25;62;51;16;45;28;52;18;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;43;33;41;26;11
32;1;21;29;53;27;57;59;3;63;39;6;9;7;47;44;24;34;37;56;30;22;20;36;35;17;25;62;51;16;45;11;52;18;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;43;33;41;26;28;59;242
59;242;32;1;21;29;53;27;57;59;3;63;39;6;9;7;47;44;24;34;37;56;30;22;20;36;35;17;25;62;51;16;45;11;52;18;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;43;33;41;26;28
32;1;21;18;53;27;57;59;3;63;39;6;9;7;47;44;24;34;37;56;30;22;20;36;35;17;25;62;51;16;45;11;52;29;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;43;33;41;26;28;59;246
59;246;32;1;21;18;53;27;57;59;3;63;39;6;9;7;47;44;24;34;37;56;30;22;20;36;35;17;25;62;51;16;45;11;52;29;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;43;33;41;26;28
32;1;21;18;53;27;57;59;3;63;39;6;9;7;47;44;24;34;37;45;30;22;20;36;35;17;25;62;51;16;56;11;52;29;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;43;33;41;26;28;59;246
59;246;32;1;21;18;53;27;57;59;3;63;39;6;9;7;47;44;24;34;37;45;30;22;20;36;35;17;25;62;51;16;56;11;52;29;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;43;33;41;26;28
32;1;21;18;53;27;57;59;3;63;9;6;39;7;47;44;24;34;37;45;30;22;20;36;35;17;25;62;51;16;56;11;52;29;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;43;33;41;26;28;59;274
59;246;32;1;21;18;53;27;57;59;3;63;39;6;9;7;47;44;24;34;37;45;30;22;20;36;35;17;25;62;51;16;56;11;52;29;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;43;33;41;26;28
32;1;21;18;53;27;57;59;3;63;39;6;30;7;47;44;24;34;37;45;9;22;20;36;35;17;25;62;51;16;56;11;52;29;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;43;33;41;26;28;59;246
59;246;32;1;21;18;53;27;57;59;3;63;39;6;30;7;47;44;24;34;37;45;9;22;20;36;35;17;25;62;51;16;56;11;52;29;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;50;14;8;40;43;33;41;26;28
32;1;21;18;53;27;57;59;3;63;39;6;30;7;47;44;24;34;37;45;50;22;20;36;35;17;25;62;51;16;56;11;52;29;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;9;14;8;40;43;33;41;26;28;59;246
59;246;32;1;21;18;53;27;57;59;3;63;39;6;30;7;47;44;24;34;37;45;50;22;20;36;35;17;25;62;51;16;56;11;52;29;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;54;12;58;48;64;9;14;8;40;43;33;41;26;28
32;1;21;18;53;27;57;59;3;63;39;6;30;7;47;44;24;34;37;45;50;22;20;36;35;54;25;62;51;16;56;11;52;29;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;17;12;58;48;64;9;14;8;40;43;33;41;26;28;59;246
59;246;32;1;21;18;53;27;57;59;3;63;39;6;30;7;47;44;24;34;37;45;50;22;20;36;35;54;25;62;51;16;56;11;52;29;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;17;12;58;48;64;9;14;8;40;43;33;41;26;28
32;1;21;18;53;27;57;59;3;63;39;6;30;7;47;44;24;22;37;45;50;34;20;36;35;54;25;62;51;16;56;11;52;29;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;17;12;58;48;64;9;14;8;40;43;33;41;26;28;59;248
59;246;32;1;21;18;53;27;57;59;3;63;39;6;30;7;47;44;24;34;37;45;50;22;20;36;35;54;25;62;51;16;56;11;52;29;23;61;38;5;49;2;4;60;13;46;19;55;42;15;31;10;17;12;58;48;64;9;14;8;40;43;33;41;26;28
32;1;21;18;53;27;57;59;3;63;39;6;30;7;47;44;24;34;37;45;50;22;20;36;35;2;25;62;51;16;56;11;52;29;23;61;38;5;49;54;4;60;13;46;19;55;42;15;31;10;17;12;58;48;64;9;14;8;40;43;33;41;26;28;59;246
59;246;32;1;21;18;53;27;57;59;3;63;39;6;30;7;47;44;24;34;37;45;50;22;20;36;35;2;25;62;51;16;56;11;52;29;23;61;38;5;49;54;4;60;13;46;19;55;42;15;31;10;17;12;58;48;64;9;14;8;40;43;33;41;26;28
32;1;21;18;53;27;57;59;3;63;39;6;30;7;47;44;24;34;23;45;50;22;20;36;35;2;25;62;51;16;56;11;52;29;37;61;38;5;49;54;4;60;13;46;19;55;42;15;31;10;17;12;58;48;64;9;14;8;40;43;33;41;26;28;59;244
59;244;32;1;21;18;53;27;57;59;3;63;39;6;30;7;47;44;24;34;23;45;50;22;20;36;35;2;25;62;51;16;56;11;52;29;37;61;38;5;49;54;4;60;13;46;19;55;42;15;31;10;17;12;58;48;64;9;14;8;40;43;33;41;26;28
32;1;21;18;53;27;57;59;3;63;39;6;30;7;47;44;24;34;23;45;50;22;2;36;35;20;25;62;51;16;56;11;52;29;37;61;38;5;49;54;4;60;13;46;19;55;42;15;31;10;17;12;58;48;64;9;14;8;40;43;33;41;26;28;59;244
59;244;32;1;21;18;53;27;57;59;3;63;39;6;30;7;47;44;24;34;23;45;50;22;2;36;35;20;25;62;51;16;56;11;52;29;37;61;38;5;49;54;4;60;13;46;19;55;42;15;31;10;17;12;58;48;64;9;14;8;40;43;33;41;26;28
32;1;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;23;45;50;22;2;36;35;20;25;62;51;16;56;11;52;29;37;61;38;5;49;63;4;60;13;46;19;55;42;15;31;10;17;12;58;48;64;9;14;8;40;43;33;41;26;28;59;256
59;256;32;1;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;23;45;50;22;2;36;35;20;25;62;51;16;56;11;52;29;37;61;38;5;49;63;4;60;13;46;19;55;42;15;31;10;17;12;58;48;64;9;14;8;40;43;33;41;26;28
32;1;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;23;45;50;22;2;36;35;20;25;62;51;16;56;11;52;26;37;61;38;5;49;63;4;60;13;46;19;55;42;15;31;10;17;12;58;48;64;9;14;8;40;43;33;41;29;28;59;256
59;256;32;1;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;23;45;50;22;2;36;35;20;25;62;51;16;56;11;52;26;37;61;38;5;49;63;4;60;13;46;19;55;42;15;31;10;17;12;58;48;64;9;14;8;40;43;33;41;29;28
32;1;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;20;25;62;51;16;56;11;52;26;37;61;38;5;49;63;4;60;13;46;19;55;42;23;31;10;17;12;58;48;64;9;14;8;40;43;33;41;29;28;59;260
59;260;32;1;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;20;25;62;51;16;56;11;52;26;37;61;38;5;49;63;4;60;13;46;19;55;42;23;31;10;17;12;58;48;64;9;14;8;40;43;33;41;29;28
32;1;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;51;16;56;11;52;26;37;61;38;5;49;63;4;20;13;46;19;55;42;23;31;10;17;12;58;48;64;9;14;8;40;43;33;41;29;28;59;260
59;260;32;1;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;51;16;56;11;52;26;37;61;38;5;49;63;4;20;13;46;19;55;42;23;31;10;17;12;58;48;64;9;14;8;40;43;33;41;29;28
32;1;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;51;16;56;11;52;37;26;61;38;5;49;63;4;20;13;46;19;55;42;23;31;10;17;12;58;48;64;9;14;8;40;43;33;41;29;28;59;258
59;258;32;1;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;51;16;56;11;52;37;26;61;38;5;49;63;4;20;13;46;19;55;42;23;31;10;17;12;58;48;64;9;14;8;40;43;33;41;29;28
32;1;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;14;16;56;11;52;37;26;61;38;5;49;63;4;20;13;46;19;55;42;23;31;10;17;12;58;48;64;9;51;8;40;43;33;41;29;28;59;258
59;258;32;1;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;14;16;56;11;52;37;26;61;38;5;49;63;4;20;13;46;19;55;42;23;31;10;17;12;58;48;64;9;51;8;40;43;33;41;29;28
32;1;21;18;53;27;57;59;3;54;41;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;14;16;56;11;52;37;26;61;38;5;49;63;4;20;13;46;19;55;42;23;31;10;17;12;58;48;64;9;51;8;40;43;33;39;29;28;59;278
60;258;32;1;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;14;16;56;11;52;37;26;61;38;5;49;63;4;20;13;46;19;55;42;23;31;10;17;12;58;48;64;9;51;8;40;43;33;41;29;28
32;20;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;14;16;56;11;52;37;26;61;38;5;49;63;4;1;13;46;19;55;42;23;31;10;17;12;58;48;64;9;51;8;40;43;33;41;29;28;60;258
60;258;32;20;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;14;16;56;11;52;37;26;61;38;5;49;63;4;1;13;46;19;55;42;23;31;10;17;12;58;48;64;9;51;8;40;43;33;41;29;28
32;20;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;14;16;56;11;52;37;26;61;38;5;49;63;4;1;48;46;19;55;42;23;31;10;17;12;58;13;64;9;51;8;40;43;33;41;29;28;60;258
60;258;32;20;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;14;16;56;11;52;37;26;61;38;5;49;63;4;1;48;46;19;55;42;23;31;10;17;12;58;13;64;9;51;8;40;43;33;41;29;28
32;20;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;14;16;56;11;52;37;26;61;38;5;49;31;4;1;48;46;19;55;42;23;63;10;17;12;58;13;64;9;51;8;40;43;33;41;29;28;60;258
60;258;32;20;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;14;16;56;11;52;37;26;61;38;5;49;31;4;1;48;46;19;55;42;23;63;10;17;12;58;13;64;9;51;8;40;43;33;41;29;28
32;20;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;14;16;56;11;52;37;26;61;38;5;49;31;4;1;48;46;19;55;42;23;63;10;17;12;58;13;64;9;50;8;40;43;33;41;29;28;60;258
60;258;32;20;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;14;16;56;11;52;37;26;61;38;5;49;31;4;1;48;46;19;55;42;23;63;10;17;12;58;13;64;9;50;8;40;43;33;41;29;28
32;20;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;14;16;56;11;52;37;26;61;1;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;13;64;9;50;8;40;43;33;41;29;28;60;266
60;266;32;20;21;18;53;27;57;59;3;54;39;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;14;16;56;11;52;37;26;61;1;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;13;64;9;50;8;40;43;33;41;29;28
32;20;21;18;53;27;57;59;3;11;39;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;14;16;56;54;52;37;26;61;1;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;13;64;9;50;8;40;43;33;41;29;28;60;242
60;242;32;20;21;18;53;27;57;59;3;11;39;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;14;16;56;54;52;37;26;61;1;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;13;64;9;50;8;40;43;33;41;29;28
32;20;21;18;53;27;57;59;3;11;39;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;14;16;56;54;52;37;26;61;33;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;13;64;9;50;8;40;43;1;41;29;28;60;242
60;242;32;20;21;18;53;27;57;59;3;11;39;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;14;16;56;54;52;37;26;61;33;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;13;64;9;50;8;40;43;1;41;29;28
32;20;21;18;53;27;57;59;3;11;39;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;28;16;56;54;52;37;26;61;33;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;13;64;9;50;8;40;43;1;41;29;14;60;242
60;242;32;20;21;18;53;27;57;59;3;11;39;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;28;16;56;54;52;37;26;61;33;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;13;64;9;50;8;40;43;1;41;29;14
32;20;21;18;53;27;57;59;3;11;39;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;28;16;56;54;52;13;26;61;33;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;37;64;9;50;8;40;43;1;41;29;14;60;242
60;242;32;20;21;18;53;27;57;59;3;11;39;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;28;16;56;54;52;13;26;61;33;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;37;64;9;50;8;40;43;1;41;29;14
32;20;21;18;53;27;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;28;16;56;54;52;13;26;61;33;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;37;64;9;50;8;40;43;1;41;29;14;60;246
60;246;32;20;21;18;53;27;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;28;16;56;54;52;13;26;61;33;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;37;64;9;50;8;40;43;1;41;29;14
32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;37;64;9;50;8;40;43;1;41;29;14;60;258
60;258;32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;37;64;9;50;8;40;43;1;41;29;14
32;20;21;18;53;28;57;59;39;11;3;6;30;7;45;44;24;34;15;47;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;37;64;9;50;8;40;43;1;41;29;14;60;274
60;258;32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;49;31;4;38;48;46;19;55;42;23;63;10;17;12;58;37;64;9;50;8;40;43;1;41;29;14
32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;49;31;4;46;48;38;19;55;42;23;63;10;17;12;58;37;64;9;50;8;40;43;1;41;29;14;60;258
60;258;32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;49;31;4;46;48;38;19;55;42;23;63;10;17;12;58;37;64;9;50;8;40;43;1;41;29;14
32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;49;31;4;46;48;38;19;55;42;23;1;10;17;12;58;37;64;9;50;8;40;43;63;41;29;14;60;258
60;258;32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;49;31;4;46;48;38;19;55;42;23;1;10;17;12;58;37;64;9;50;8;40;43;63;41;29;14
32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;49;31;4;46;48;38;19;41;42;23;1;10;17;12;58;37;64;9;50;8;40;43;63;55;29;14;60;262
60;258;32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;49;31;4;46;48;38;19;55;42;23;1;10;17;12;58;37;64;9;50;8;40;43;63;41;29;14
32;20;21;18;53;28;55;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;49;31;4;46;48;38;19;57;42;23;1;10;17;12;58;37;64;9;50;8;40;43;63;41;29;14;60;270
60;258;32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;49;31;4;46;48;38;19;55;42;23;1;10;17;12;58;37;64;9;50;8;40;43;63;41;29;14
32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;64;31;4;46;48;38;19;55;42;23;1;10;17;12;58;37;49;9;50;8;40;43;63;41;29;14;60;270
60;270;32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;64;31;4;46;48;38;19;55;42;23;1;10;17;12;58;37;49;9;50;8;40;43;63;41;29;14
32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;17;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;64;31;4;46;48;38;19;55;42;23;1;10;15;12;58;37;49;9;50;8;40;43;63;41;29;14;60;282
60;270;32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;64;31;4;46;48;38;19;55;42;23;1;10;17;12;58;37;49;9;50;8;40;43;63;41;29;14
32;20;21;18;53;28;57;59;39;11;3;6;15;7;47;44;24;34;30;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;64;31;4;46;48;38;19;55;42;23;1;10;17;12;58;37;49;9;50;8;40;43;63;41;29;14;60;294
60;270;32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;51;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;64;31;4;46;48;38;19;55;42;23;1;10;17;12;58;37;49;9;50;8;40;43;63;41;29;14
32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;64;31;4;46;48;38;19;55;42;23;1;10;17;12;58;37;49;9;51;8;40;43;63;41;29;14;60;270
61;270;32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;64;31;4;46;48;38;19;55;42;23;1;10;17;12;58;37;49;9;51;8;40;43;63;41;29;14
32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;64;31;4;38;48;46;19;55;42;23;1;10;17;12;58;37;49;9;51;8;40;43;63;41;29;14;61;270
61;270;32;20;21;18;53;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;64;31;4;38;48;46;19;55;42;23;1;10;17;12;58;37;49;9;51;8;40;43;63;41;29;14
32;53;21;18;20;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;64;31;4;38;48;46;19;55;42;23;1;10;17;12;58;37;49;9;51;8;40;43;63;41;29;14;61;270
61;270;32;53;21;18;20;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;27;16;56;54;52;13;26;61;33;5;64;31;4;38;48;46;19;55;42;23;1;10;17;12;58;37;49;9;51;8;40;43;63;41;29;14
32;53;21;18;20;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;27;16;56;4;52;13;26;61;33;5;64;31;54;38;48;46;19;55;42;23;1;10;17;12;58;37;49;9;51;8;40;43;63;41;29;14;61;278
61;278;32;53;21;18;20;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;27;16;56;4;52;13;26;61;33;5;64;31;54;38;48;46;19;55;42;23;1;10;17;12;58;37;49;9;51;8;40;43;63;41;29;14
32;53;21;18;20;28;57;59;39;11;3;6;30;7;48;44;24;34;15;45;50;22;2;36;35;60;25;62;27;16;56;4;52;13;26;61;33;5;64;31;54;38;47;46;19;55;42;23;1;10;17;12;58;37;49;9;51;8;40;43;63;41;29;14;61;288
61;278;32;53;21;18;20;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;27;16;56;4;52;13;26;61;33;5;64;31;54;38;48;46;19;55;42;23;1;10;17;12;58;37;49;9;51;8;40;43;63;41;29;14
32;53;21;18;20;28;57;59;39;11;3;6;30;7;47;44;24;34;15;45;50;22;2;36;35;60;25;62;27;16;56;4;52;13;33;61;26;5;64;31;54;38;48;46;19;55;42;23;1;10;17;12;58;37;49;9;51;8;40;43;63;41;29;14;61;282
