"X1";"X282";"X35";"X5";"X10";"X20";"X52";"X57";"X25";"X59";"X41";"X53";"X22";"X34";"X30";"X40";"X49";"X50";"X9";"X3";"X33";"X23";"X12";"X58";"X37";"X7";"X27";"X51";"X47";"X61";"X60";"X1.1";"X38";"X31";"X16";"X62";"X32";"X48";"X8";"X21";"X2";"X24";"X54";"X43";"X45";"X36";"X39";"X55";"X46";"X64";"X13";"X26";"X6";"X17";"X44";"X4";"X11";"X14";"X15";"X19";"X42";"X56";"X18";"X63";"X29";"X28"
58;256;60;25;17;55;7;11;6;40;16;43;15;32;47;27;31;48;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;52;18;33;57;35;42;51;30;56;34;20;41;29;37;1;62;13;9;44;26;23;19;53;2;63;12
60;25;17;55;7;11;6;40;16;43;15;32;47;27;31;48;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;52;18;33;57;35;42;51;30;56;34;20;41;29;37;1;63;13;9;44;26;23;19;53;2;62;12;58;256
58;256;60;25;17;55;7;11;6;40;16;43;15;32;47;27;31;48;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;52;18;33;57;35;42;51;30;56;34;20;41;29;37;1;63;13;9;44;26;23;19;53;2;62;12
60;25;17;55;7;11;48;40;16;43;15;32;47;27;31;6;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;52;18;33;57;35;42;51;30;56;34;20;41;29;37;1;63;13;9;44;26;23;19;53;2;62;12;58;256
58;256;60;25;17;55;7;11;48;40;16;43;15;32;47;27;31;6;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;52;18;33;57;35;42;51;30;56;34;20;41;29;37;1;63;13;9;44;26;23;19;53;2;62;12
60;25;17;55;7;11;48;40;16;43;15;32;47;27;31;6;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;52;18;33;57;35;42;51;30;56;34;20;41;29;13;1;63;37;9;44;26;23;19;53;2;62;12;58;256
58;256;60;25;17;55;7;11;48;40;16;43;15;32;47;27;31;6;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;52;18;33;57;35;42;51;30;56;34;20;41;29;13;1;63;37;9;44;26;23;19;53;2;62;12
60;25;17;55;7;11;48;40;16;43;15;32;47;27;31;6;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;52;18;63;57;35;42;51;30;56;34;20;41;29;13;1;33;37;9;44;26;23;19;53;2;62;12;58;256
58;256;60;25;17;55;7;11;48;40;16;43;15;32;47;27;31;6;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;52;18;63;57;35;42;51;30;56;34;20;41;29;13;1;33;37;9;44;26;23;19;53;2;62;12
60;25;17;55;7;11;48;40;16;43;15;52;47;27;31;6;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;57;35;42;51;30;56;34;20;41;29;13;1;33;37;9;44;26;23;19;53;2;62;12;58;262
58;262;60;25;17;55;7;11;48;40;16;43;15;52;47;27;31;6;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;57;35;42;51;30;56;34;20;41;29;13;1;33;37;9;44;26;23;19;53;2;62;12
60;25;17;55;7;11;48;40;16;36;15;52;47;27;31;6;5;3;8;43;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;57;35;42;51;30;56;34;20;41;29;13;1;33;37;9;44;26;23;19;53;2;62;12;58;274
58;262;60;25;17;55;7;11;48;40;16;43;15;52;47;27;31;6;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;57;35;42;51;30;56;34;20;41;29;13;1;33;37;9;44;26;23;19;53;2;62;12
60;25;17;55;7;11;48;40;16;43;15;52;47;27;31;41;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;57;35;42;51;30;56;34;20;6;29;13;1;33;37;9;44;26;23;19;53;2;62;12;58;262
58;262;60;25;17;55;7;11;48;40;16;43;15;52;47;27;31;41;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;57;35;42;51;30;56;34;20;6;29;13;1;33;37;9;44;26;23;19;53;2;62;12
60;25;17;55;7;11;48;40;16;43;15;23;47;27;31;41;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;57;35;42;51;30;56;34;20;6;29;13;1;33;37;9;44;26;52;19;53;2;62;12;58;262
58;262;60;25;17;55;7;11;48;40;16;43;15;23;47;27;31;41;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;57;35;42;51;30;56;34;20;6;29;13;1;33;37;9;44;26;52;19;53;2;62;12
60;25;17;55;7;11;48;40;6;43;15;23;47;27;31;41;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;57;35;42;51;30;56;34;20;16;29;13;1;33;37;9;44;26;52;19;53;2;62;12;58;262
58;262;60;25;17;55;7;11;48;40;6;43;15;23;47;27;31;41;5;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;57;35;42;51;30;56;34;20;16;29;13;1;33;37;9;44;26;52;19;53;2;62;12
60;25;17;55;7;11;48;40;6;43;15;23;47;27;31;41;19;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;57;35;42;51;30;56;34;20;16;29;13;1;33;37;9;44;26;52;5;53;2;62;12;58;254
58;254;60;25;17;55;7;11;48;40;6;43;15;23;47;27;31;41;19;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;57;35;42;51;30;56;34;20;16;29;13;1;33;37;9;44;26;52;5;53;2;62;12
60;25;17;55;7;11;48;40;6;43;15;23;47;27;31;41;19;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;57;35;42;51;30;56;34;20;62;29;13;1;33;37;9;44;26;52;5;53;2;16;12;58;254
58;254;60;25;17;55;7;11;48;40;6;43;15;23;47;27;31;41;19;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;57;35;42;51;30;56;34;20;62;29;13;1;33;37;9;44;26;52;5;53;2;16;12
60;25;17;55;7;11;48;40;6;43;15;23;47;27;31;41;19;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;35;57;42;51;30;56;34;20;62;29;13;1;33;37;9;44;26;52;5;53;2;16;12;58;254
58;254;60;25;17;55;7;11;48;40;6;43;15;23;47;27;31;41;19;3;8;36;22;61;59;21;4;38;54;49;50;64;14;46;10;24;58;39;28;45;32;18;63;35;57;42;51;30;56;34;20;62;29;13;1;33;37;9;44;26;52;5;53;2;16;12
60;25;17;55;7;11;48;40;6;43;15;23;47;27;31;41;19;3;8;36;22;61;59;21;4;14;54;49;50;64;38;46;10;24;58;39;28;45;32;18;63;35;57;42;51;30;56;34;20;62;29;13;1;33;37;9;44;26;52;5;53;2;16;12;58;254
58;254;60;25;17;55;7;11;48;40;6;43;15;23;47;27;31;41;19;3;8;36;22;61;59;21;4;14;54;49;50;64;38;46;10;24;58;39;28;45;32;18;63;35;57;42;51;30;56;34;20;62;29;13;1;33;37;9;44;26;52;5;53;2;16;12
60;25;17;55;7;11;48;40;6;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;46;10;24;58;39;28;45;32;18;63;35;57;42;51;30;56;34;20;62;29;13;1;33;37;9;44;26;52;5;53;2;16;12;58;246
58;246;60;25;17;55;7;11;48;40;6;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;46;10;24;58;39;28;45;32;18;63;35;57;42;51;30;56;34;20;62;29;13;1;33;37;9;44;26;52;5;53;2;16;12
60;25;17;55;7;11;40;48;6;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;46;10;24;58;39;28;45;32;18;63;35;57;42;51;30;56;34;20;62;29;13;1;33;37;9;44;26;52;5;53;2;16;12;58;234
59;234;60;25;17;55;7;11;40;48;6;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;46;10;24;58;39;28;45;32;18;63;35;57;42;51;30;56;34;20;62;29;13;1;33;37;9;44;26;52;5;53;2;16;12
60;25;17;55;7;11;40;48;6;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;58;10;24;46;39;28;45;32;18;63;35;57;42;51;30;56;34;20;62;29;13;1;33;37;9;44;26;52;5;53;2;16;12;59;238
59;238;60;25;17;55;7;11;40;48;6;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;58;10;24;46;39;28;45;32;18;63;35;57;42;51;30;56;34;20;62;29;13;1;33;37;9;44;26;52;5;53;2;16;12
60;25;34;55;7;11;40;48;6;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;58;10;24;46;39;28;45;32;18;63;35;57;42;51;30;56;17;20;62;29;13;1;33;37;9;44;26;52;5;53;2;16;12;59;236
59;236;60;25;34;55;7;11;40;48;6;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;58;10;24;46;39;28;45;32;18;63;35;57;42;51;30;56;17;20;62;29;13;1;33;37;9;44;26;52;5;53;2;16;12
60;25;34;55;7;11;40;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;58;10;24;46;39;28;45;32;18;63;35;57;42;51;30;56;17;20;62;29;13;1;6;37;9;44;26;52;5;53;2;16;12;59;236
59;236;60;25;34;55;7;11;40;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;58;10;24;46;39;28;45;32;18;63;35;57;42;51;30;56;17;20;62;29;13;1;6;37;9;44;26;52;5;53;2;16;12
60;25;34;55;7;11;40;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;58;10;24;46;39;28;45;32;18;63;35;57;42;51;30;56;17;20;16;29;13;1;6;37;9;44;26;52;5;53;2;62;12;59;236
59;236;60;25;34;55;7;11;40;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;58;10;24;46;39;28;45;32;18;63;35;57;42;51;30;56;17;20;16;29;13;1;6;37;9;44;26;52;5;53;2;62;12
60;25;34;55;7;11;30;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;58;10;24;46;39;28;45;32;18;63;35;57;42;51;40;56;17;20;16;29;13;1;6;37;9;44;26;52;5;53;2;62;12;59;236
59;236;60;25;34;55;7;11;30;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;58;10;24;46;39;28;45;32;18;63;35;57;42;51;40;56;17;20;16;29;13;1;6;37;9;44;26;52;5;53;2;62;12
60;25;34;55;7;11;30;50;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;48;64;38;58;10;24;46;39;28;45;32;18;63;35;57;42;51;40;56;17;20;16;29;13;1;6;37;9;44;26;52;5;53;2;62;12;59;260
59;236;60;25;34;55;7;11;30;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;58;10;24;46;39;28;45;32;18;63;35;57;42;51;40;56;17;20;16;29;13;1;6;37;9;44;26;52;5;53;2;62;12
60;25;34;18;7;11;30;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;57;42;51;40;56;17;20;16;29;13;1;6;37;9;44;26;52;5;53;2;62;12;59;240
59;240;60;25;34;18;7;11;30;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;54;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;57;42;51;40;56;17;20;16;29;13;1;6;37;9;44;26;52;5;53;2;62;12
60;25;34;18;7;11;30;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;53;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;57;42;51;40;56;17;20;16;29;13;1;6;37;9;44;26;52;5;54;2;62;12;59;248
59;248;60;25;34;18;7;11;30;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;53;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;57;42;51;40;56;17;20;16;29;13;1;6;37;9;44;26;52;5;54;2;62;12
60;25;34;18;7;11;30;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;53;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;57;2;51;40;56;17;20;16;29;13;1;6;37;9;44;26;52;5;54;42;62;12;59;248
59;248;60;25;34;18;7;11;30;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;53;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;57;2;51;40;56;17;20;16;29;13;1;6;37;9;44;26;52;5;54;42;62;12
60;25;34;18;7;11;30;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;53;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;57;2;51;40;56;17;20;16;29;13;42;6;37;9;44;26;52;5;54;1;62;12;59;248
59;248;60;25;34;18;7;11;30;48;33;43;15;23;49;27;31;41;19;3;8;36;22;61;59;21;4;14;53;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;57;2;51;40;56;17;20;16;29;13;42;6;37;9;44;26;52;5;54;1;62;12
60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;22;61;59;21;4;14;53;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;57;2;51;40;56;17;20;16;29;13;42;6;37;9;44;26;52;5;54;1;62;12;59;248
59;248;60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;22;61;59;21;4;14;53;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;57;2;51;40;56;17;20;16;29;13;42;6;37;9;44;26;52;5;54;1;62;12
60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;22;61;59;21;4;14;53;47;50;64;38;58;20;24;46;39;28;45;32;55;63;35;57;2;51;40;56;17;10;16;29;13;42;6;37;9;44;26;52;5;54;1;62;12;59;254
59;248;60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;22;61;59;21;4;14;53;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;57;2;51;40;56;17;20;16;29;13;42;6;37;9;44;26;52;5;54;1;62;12
60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;22;61;59;21;54;14;53;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;57;2;51;40;56;17;20;16;29;13;42;6;37;9;44;26;52;5;4;1;62;12;59;248
59;248;60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;22;61;59;21;54;14;53;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;57;2;51;40;56;17;20;16;29;13;42;6;37;9;44;26;52;5;4;1;62;12
60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;22;61;59;21;54;14;53;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;42;2;51;40;56;17;20;16;29;13;57;6;37;9;44;26;52;5;4;1;62;12;59;248
59;248;60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;22;61;59;21;54;14;53;47;50;64;38;58;10;24;46;39;28;45;32;55;63;35;42;2;51;40;56;17;20;16;29;13;57;6;37;9;44;26;52;5;4;1;62;12
60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;22;61;59;21;54;14;53;47;50;64;38;58;10;24;5;39;28;45;32;55;63;35;42;2;51;40;56;17;20;16;29;13;57;6;37;9;44;26;52;46;4;1;62;12;59;250
59;250;60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;22;61;59;21;54;14;53;47;50;64;38;58;10;24;5;39;28;45;32;55;63;35;42;2;51;40;56;17;20;16;29;13;57;6;37;9;44;26;52;46;4;1;62;12
60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;6;22;61;59;21;54;14;53;47;50;64;38;58;10;24;5;39;28;45;32;55;63;35;42;2;51;40;56;17;20;16;29;13;57;36;37;9;44;26;52;46;4;1;62;12;59;252
59;250;60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;22;61;59;21;54;14;53;47;50;64;38;58;10;24;5;39;28;45;32;55;63;35;42;2;51;40;56;17;20;16;29;13;57;6;37;9;44;26;52;46;4;1;62;12
60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;54;14;53;47;50;64;38;58;10;24;5;39;28;45;32;55;63;35;42;2;51;40;56;17;20;16;29;13;57;6;37;22;44;26;52;46;4;1;62;12;59;250
59;250;60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;54;14;53;47;50;64;38;58;10;24;5;39;28;45;32;55;63;35;42;2;51;40;56;17;20;16;29;13;57;6;37;22;44;26;52;46;4;1;62;12
60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;54;14;53;47;50;64;20;58;10;24;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;16;29;13;57;6;37;22;44;26;52;46;4;1;62;12;59;250
59;250;60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;54;14;53;47;50;64;20;58;10;24;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;16;29;13;57;6;37;22;44;26;52;46;4;1;62;12
60;25;28;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;54;14;53;47;50;64;20;58;10;24;5;39;34;45;32;55;63;35;42;2;51;40;56;17;38;16;29;13;57;6;37;22;44;26;52;46;4;1;62;12;59;266
59;250;60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;54;14;53;47;50;64;20;58;10;24;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;16;29;13;57;6;37;22;44;26;52;46;4;1;62;12
60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;20;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;16;29;13;57;6;37;22;44;26;52;46;4;1;62;12;59;250
60;250;60;25;34;18;7;8;30;48;33;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;20;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;16;29;13;57;6;37;22;44;26;52;46;4;1;62;12
60;25;34;18;7;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;20;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;16;29;13;57;6;37;33;44;26;52;46;4;1;62;12;60;250
60;250;60;25;34;18;7;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;20;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;16;29;13;57;6;37;33;44;26;52;46;4;1;62;12
60;25;34;18;7;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;20;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;16;29;13;6;57;37;33;44;26;52;46;4;1;62;12;60;250
60;250;60;25;34;18;7;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;20;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;16;29;13;6;57;37;33;44;26;52;46;4;1;62;12
60;25;34;18;7;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;16;29;13;6;57;37;33;44;26;52;46;20;1;62;12;60;250
60;250;60;25;34;18;7;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;16;29;13;6;57;37;33;44;26;52;46;20;1;62;12
7;25;34;18;60;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;16;29;13;6;57;37;33;44;26;52;46;20;1;62;12;60;250
60;250;7;25;34;18;60;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;16;29;13;6;57;37;33;44;26;52;46;20;1;62;12
7;25;34;18;60;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;20;29;13;6;57;37;33;44;26;52;46;16;1;62;12;60;250
60;250;7;25;34;18;60;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;20;29;13;6;57;37;33;44;26;52;46;16;1;62;12
7;25;34;18;33;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;20;29;13;6;57;37;60;44;26;52;46;16;1;62;12;60;250
60;250;7;25;34;18;33;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;20;29;13;6;57;37;60;44;26;52;46;16;1;62;12
7;25;34;18;33;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;20;29;13;6;26;37;60;44;57;52;46;16;1;62;12;60;250
60;250;7;25;34;18;33;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;20;29;13;6;26;37;60;44;57;52;46;16;1;62;12
7;25;34;18;26;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;20;29;13;6;33;37;60;44;57;52;46;16;1;62;12;60;250
60;250;7;25;34;18;26;8;30;48;22;43;15;23;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;20;29;13;6;33;37;60;44;57;52;46;16;1;62;12
7;25;34;18;26;8;30;48;22;43;15;20;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;23;29;13;6;33;37;60;44;57;52;46;16;1;62;12;60;250
60;250;7;25;34;18;26;8;30;48;22;43;15;20;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;63;35;42;2;51;40;56;17;38;23;29;13;6;33;37;60;44;57;52;46;16;1;62;12
7;25;34;18;26;8;30;48;22;43;15;20;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;16;35;42;2;51;40;56;17;38;23;29;13;6;33;37;60;44;57;52;46;63;1;62;12;60;250
60;250;7;25;34;18;26;8;30;48;22;43;15;20;49;27;31;41;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;16;35;42;2;51;40;56;17;38;23;29;13;6;33;37;60;44;57;52;46;63;1;62;12
7;25;34;18;26;8;30;48;22;43;15;20;49;27;31;29;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;16;35;42;2;51;40;56;17;38;23;41;13;6;33;37;60;44;57;52;46;63;1;62;12;60;250
60;250;7;25;34;18;26;8;30;48;22;43;15;20;49;27;31;29;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;5;39;28;45;32;55;16;35;42;2;51;40;56;17;38;23;41;13;6;33;37;60;44;57;52;46;63;1;62;12
7;25;34;5;26;8;30;48;22;43;15;20;49;27;31;29;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;18;39;28;45;32;55;16;35;42;2;51;40;56;17;38;23;41;13;6;33;37;60;44;57;52;46;63;1;62;12;60;248
60;248;7;25;34;5;26;8;30;48;22;43;15;20;49;27;31;29;19;3;11;36;9;61;59;21;24;14;53;47;50;64;4;58;10;54;18;39;28;45;32;55;16;35;42;2;51;40;56;17;38;23;41;13;6;33;37;60;44;57;52;46;63;1;62;12
7;25;34;5;26;8;30;48;22;43;15;20;49;27;31;29;19;3;11;36;51;61;59;21;24;14;53;47;50;64;4;58;10;54;18;39;28;45;32;55;16;35;42;2;9;40;56;17;38;23;41;13;6;33;37;60;44;57;52;46;63;1;62;12;60;248
60;248;7;25;34;5;26;8;30;48;22;43;15;20;49;27;31;29;19;3;11;36;51;61;59;21;24;14;53;47;50;64;4;58;10;54;18;39;28;45;32;55;16;35;42;2;9;40;56;17;38;23;41;13;6;33;37;60;44;57;52;46;63;1;62;12
7;25;34;5;26;8;30;48;22;43;15;20;49;27;31;29;19;3;11;36;51;61;53;21;24;14;59;47;50;64;4;58;10;54;18;39;28;45;32;55;16;35;42;2;9;40;56;17;38;23;41;13;6;33;37;60;44;57;52;46;63;1;62;12;60;240
60;240;7;25;34;5;26;8;30;48;22;43;15;20;49;27;31;29;19;3;11;36;51;61;53;21;24;14;59;47;50;64;4;58;10;54;18;39;28;45;32;55;16;35;42;2;9;40;56;17;38;23;41;13;6;33;37;60;44;57;52;46;63;1;62;12
7;25;34;5;26;8;30;48;22;43;15;20;49;27;31;29;19;3;11;36;51;61;53;21;24;14;6;47;50;64;4;58;10;54;18;39;28;45;32;55;16;35;42;2;9;40;56;17;38;23;41;13;59;33;37;60;44;57;52;46;63;1;62;12;60;240
60;240;7;25;34;5;26;8;30;48;22;43;15;20;49;27;31;29;19;3;11;36;51;61;53;21;24;14;6;47;50;64;4;58;10;54;18;39;28;45;32;55;16;35;42;2;9;40;56;17;38;23;41;13;59;33;37;60;44;57;52;46;63;1;62;12
7;25;34;18;26;8;30;48;22;43;15;20;49;27;31;29;19;3;11;36;51;61;53;21;24;14;6;47;50;64;4;58;10;54;5;39;28;45;32;55;16;35;42;2;9;40;56;17;38;23;41;13;59;33;37;60;44;57;52;46;63;1;62;12;60;242
60;242;7;25;34;18;26;8;30;48;22;43;15;20;49;27;31;29;19;3;11;36;51;61;53;21;24;14;6;47;50;64;4;58;10;54;5;39;28;45;32;55;16;35;42;2;9;40;56;17;38;23;41;13;59;33;37;60;44;57;52;46;63;1;62;12
7;25;34;18;26;8;30;48;52;43;15;20;49;27;31;29;19;3;11;36;51;61;53;21;24;14;6;47;50;64;4;58;10;54;5;39;28;45;32;55;16;35;42;2;9;40;56;17;38;23;41;13;59;33;37;60;44;57;22;46;63;1;62;12;60;242
