"X1";"X27956";"X7";"X21";"X9";"X20";"X32";"X24";"X22";"X14";"X1.1";"X8";"X31";"X13";"X17";"X5";"X2";"X30";"X12";"X4";"X19";"X3";"X25";"X26";"X16";"X18";"X29";"X11";"X6";"X15";"X23";"X27";"X10";"X28"
126;21566;31;19;6;23;26;11;20;24;28;12;22;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;19;6;11;26;23;20;24;28;12;22;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3;126;21870
126;21566;31;19;6;23;26;11;20;24;28;12;22;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;26;11;20;24;28;12;22;15;30;29;7;25;27;18;1;2;17;10;14;9;13;21;32;16;5;8;4;3;126;22054
127;21566;31;19;6;23;26;11;20;24;28;12;22;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;26;11;5;24;28;12;22;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;20;8;4;3;127;23742
127;21566;31;19;6;23;26;11;20;24;28;12;22;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;16;6;23;26;11;20;24;28;12;22;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;19;5;8;4;3;127;22908
127;21566;31;19;6;23;26;11;20;24;28;12;22;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;26;11;20;24;28;2;22;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;12;16;5;8;4;3;127;22206
127;21566;31;19;6;23;26;11;20;24;28;12;22;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;26;11;13;24;28;12;22;15;30;29;7;25;27;18;1;32;17;10;14;9;20;21;2;16;5;8;4;3;127;23380
127;21566;31;19;6;23;26;11;20;24;28;12;22;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;3;11;20;24;28;12;22;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;26;127;22516
127;21566;31;19;6;23;26;11;20;24;28;12;22;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3;127;21386
127;21386;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;30;20;24;28;12;26;15;11;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3;127;21696
127;21386;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;18;3;32;17;10;14;9;13;21;2;16;5;8;4;1;127;21466
127;21386;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;13;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;18;1;32;17;10;14;9;19;21;2;16;5;8;4;3;127;22312
127;21386;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
8;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;31;4;3;127;22070
127;21386;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;20;24;5;12;26;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;28;8;4;3;127;23094
127;21386;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;18;1;32;17;10;14;2;13;21;9;16;5;8;4;3;127;21746
127;21386;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;20;24;28;12;26;30;15;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3;127;21950
127;21386;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;18;1;32;17;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;17;1;32;18;10;14;9;13;21;2;16;5;8;4;3;127;21026
127;21026;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;17;1;32;18;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;10;24;28;12;26;15;30;29;7;25;27;17;1;32;18;20;14;9;13;21;2;16;5;8;4;3;127;22302
127;21026;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;25;27;17;1;32;18;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3;127;21006
127;21006;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3
14;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;31;9;13;21;2;16;5;8;4;3;127;22204
127;21006;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;20;24;28;12;26;15;30;1;7;18;27;17;29;32;25;10;14;9;13;21;2;16;5;8;4;3;127;21558
127;21006;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;20;24;28;12;26;15;30;29;1;18;27;17;7;32;25;10;14;9;13;21;2;16;5;8;4;3;127;21666
127;21006;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;20;24;28;12;26;4;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;15;3;127;21726
128;21006;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;13;17;1;32;25;10;14;9;27;21;2;16;5;8;4;3;128;23326
128;21006;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;21;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;11;2;16;5;8;4;3;128;21644
128;21006;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;9;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;22;13;21;2;16;5;8;4;3;128;22572
128;21006;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3
31;20;6;23;22;11;19;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3;128;21326
128;21006;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3
31;15;6;23;22;11;20;24;28;12;26;19;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3;128;21960
128;21006;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;2;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;20;16;5;8;4;3;128;22380
128;21006;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;20;24;28;12;2;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;26;16;5;8;4;3;128;22118
128;21006;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;1;32;25;10;14;9;13;21;2;16;5;8;4;3
31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3;128;20886
128;20886;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
31;19;6;10;22;11;20;24;28;12;26;15;30;29;7;18;27;17;13;32;25;23;14;9;1;21;2;16;5;8;4;3;128;21362
128;20886;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
31;3;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;19;128;21576
128;20886;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
23;19;6;31;22;11;20;24;28;12;26;15;30;29;7;18;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3;128;21086
128;20886;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;13;32;25;10;2;9;1;21;14;16;5;8;4;3;128;21266
128;20886;31;19;6;23;22;11;20;24;28;12;26;15;30;29;7;18;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
31;19;6;23;18;11;20;24;28;12;26;15;30;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3;128;20826
128;20826;31;19;6;23;18;11;20;24;28;12;26;15;30;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3;128;20746
128;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;32;13;25;10;14;9;1;21;2;16;5;8;4;3;128;21790
128;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;11;20;24;28;12;9;15;31;29;7;22;27;17;13;32;25;10;14;26;1;21;2;16;5;8;4;3;128;22226
128;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;1;13;32;25;10;14;9;17;21;2;16;5;8;4;3;128;20976
128;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;11;20;24;28;12;26;15;31;29;13;22;27;17;7;32;25;10;14;9;1;21;2;16;5;8;4;3;128;21546
128;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;5;9;1;21;2;16;14;8;4;3;128;20866
128;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;24;20;11;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3;128;21428
129;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;1;9;14;21;2;16;5;8;4;3;129;21266
129;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;4;21;2;16;5;8;1;3;129;21226
129;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;3;9;1;21;2;16;5;8;4;14;129;20906
129;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;11;20;24;28;12;26;17;31;29;7;22;27;15;13;32;25;10;14;9;1;21;2;16;5;8;4;3;129;21908
129;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;11;20;24;28;12;26;8;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;15;4;3;129;21146
129;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;15;11;20;24;28;12;26;18;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3;129;21640
129;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;11;20;24;28;12;29;15;31;26;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3;129;21546
129;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;12;23;18;11;20;24;28;6;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3;129;21506
129;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;14;10;25;9;1;21;2;16;5;8;4;3;129;21246
129;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
23;19;6;30;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3;129;20966
129;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;4;8;5;3;129;21586
129;20746;30;19;6;23;18;11;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;10;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;2;16;5;8;4;3;129;20626
129;20626;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;2;16;5;8;4;3
30;19;1;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;6;21;2;16;5;8;4;3;129;21666
129;20626;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;2;16;5;8;4;3
30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3;129;20786
129;20786;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;19;6;23;16;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;18;5;2;4;3;129;22468
129;20786;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;11;32;25;13;14;9;1;21;8;16;5;2;4;3;129;21566
129;20786;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;3;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;19;129;21476
129;20786;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;19;6;23;18;10;20;27;28;12;26;15;31;29;7;22;24;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3;129;21186
129;20786;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;19;6;20;18;10;23;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3;129;21146
129;20786;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;16;21;8;1;5;2;4;3;129;22066
130;20786;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;7;6;23;18;10;20;24;28;12;26;15;31;29;19;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3;130;21270
130;20786;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;19;6;23;18;10;20;24;28;7;26;15;31;29;12;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3;130;21426
130;20786;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;19;6;23;20;10;18;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3;130;21426
130;20786;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;22;6;23;18;10;20;24;28;12;26;15;31;29;7;19;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3;130;20826
130;20786;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;19;6;23;18;10;20;24;28;12;4;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;26;3;130;22442
130;20786;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;19;6;23;18;9;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;10;1;21;8;16;5;2;4;3;130;21286
130;20786;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;19;6;23;18;7;20;24;28;12;26;15;31;29;10;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3;130;21146
130;20786;30;19;6;23;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3;130;20826
130;20826;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;16;22;27;17;13;32;25;11;14;9;1;21;8;7;5;2;4;3;130;21926
130;20826;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;16;25;11;14;9;1;21;8;32;5;2;4;3;130;21470
130;20826;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
1;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;30;21;8;16;5;2;4;3;130;22350
130;20826;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;2;5;16;4;3;130;21506
130;20826;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;23;6;19;18;10;20;8;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;24;16;5;2;4;3;130;21470
130;20826;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;32;25;11;14;9;1;21;8;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3;130;20834
130;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
20;23;6;19;18;10;30;24;28;12;26;15;31;29;7;22;27;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3;130;21334
130;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3;130;20834
130;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;9;27;22;17;13;8;25;11;14;7;1;21;32;16;5;2;4;3;130;21294
130;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;3;4;2;130;20914
130;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;25;22;17;13;8;27;11;14;9;1;21;32;16;5;2;4;3;130;21194
130;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;17;26;15;31;29;7;27;22;12;13;8;25;11;14;9;1;21;32;16;5;2;4;3;130;22090
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;17;18;10;20;24;28;12;26;15;31;29;7;27;22;19;13;8;25;11;14;9;1;21;32;16;5;2;4;3;131;21474
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;2;13;8;25;11;14;9;1;21;32;16;5;17;4;3;131;21188
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;1;27;22;17;13;8;25;11;14;9;7;21;32;16;5;2;4;3;131;21574
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;2;21;32;16;5;1;4;3;131;20914
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;17;27;22;7;13;8;25;11;14;9;1;21;32;16;5;2;4;3;131;21522
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;11;27;22;17;13;8;25;7;14;9;1;21;32;16;5;2;4;3;131;21074
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;3;5;2;4;16;131;21074
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;22;26;15;31;29;7;27;12;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3;131;22896
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;11;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;19;14;9;1;21;32;16;5;2;4;3;131;21046
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;13;29;7;27;22;17;31;8;25;11;14;9;1;21;32;16;5;2;4;3;131;22198
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;27;22;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3;131;20834
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;32;8;25;11;14;9;1;21;13;16;5;2;4;3;131;20990
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
7;23;6;19;18;10;20;24;28;12;26;15;31;29;30;22;27;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3;131;21028
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;5;31;29;7;22;27;17;13;8;25;11;14;9;1;21;32;16;15;2;4;3;131;21394
131;20834;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;8;25;11;14;9;1;21;32;16;5;2;4;3
30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;8;25;11;14;9;1;21;2;16;5;32;4;3;131;20674
131;20674;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;8;25;11;14;9;1;21;2;16;5;32;4;3
30;23;6;2;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;8;25;11;14;9;1;21;19;16;5;32;4;3;131;20872
131;20674;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;8;25;11;14;9;1;21;2;16;5;32;4;3
30;23;6;19;18;10;20;24;28;12;26;22;31;29;7;15;27;17;13;8;25;11;14;9;1;21;2;16;5;32;4;3;131;22062
131;20674;30;23;6;19;18;10;20;24;28;12;26;15;31;29;7;22;27;17;13;8;25;11;14;9;1;21;2;16;5;32;4;3
30;23;6;19;29;10;20;24;28;12;26;15;31;18;7;22;27;17;13;8;25;11;14;9;1;21;2;16;5;32;4;3;131;21394
