"X1";"X27558";"X13";"X2";"X28";"X12";"X21";"X19";"X8";"X3";"X29";"X9";"X20";"X15";"X25";"X5";"X26";"X22";"X10";"X16";"X32";"X27";"X14";"X11";"X31";"X23";"X17";"X24";"X1.1";"X4";"X30";"X6";"X18";"X7"
23;31;30;25;8;26;7;10;6;27;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9;116;22204
116;20736;23;31;30;25;27;26;7;10;6;8;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9
23;31;30;14;27;26;7;10;6;8;19;11;3;18;13;22;24;17;20;15;12;2;25;28;21;29;1;5;16;32;4;9;116;21380
116;20736;23;31;30;25;27;26;7;10;6;8;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9
23;31;30;16;27;26;7;10;6;8;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;5;25;32;4;9;116;22048
116;20736;23;31;30;25;27;26;7;10;6;8;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9
23;31;8;25;27;26;7;10;6;30;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9;116;22148
116;20736;23;31;30;25;27;26;7;10;6;8;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9
23;31;30;25;27;26;7;10;13;8;19;11;3;18;6;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9;116;21656
116;20736;23;31;30;25;27;26;7;10;6;8;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9
23;31;30;25;27;26;7;10;6;8;19;11;3;18;24;22;13;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9;116;21746
116;20736;23;31;30;25;27;26;7;10;6;8;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9
23;31;30;25;27;26;7;10;28;8;19;11;3;18;13;22;24;17;20;15;12;2;14;6;21;29;1;5;16;32;4;9;116;21530
117;20736;23;31;30;25;27;26;7;10;6;8;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9
23;31;30;25;27;12;7;10;6;8;19;11;3;18;13;22;24;17;20;15;26;2;14;28;21;29;1;5;16;32;4;9;117;22148
117;20736;23;31;30;25;27;26;7;10;6;8;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9
23;31;30;25;27;26;7;10;6;8;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;32;16;5;4;9;117;21340
117;20736;23;31;30;25;27;26;7;10;6;8;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9
23;31;17;25;27;26;7;10;6;8;19;11;3;18;13;22;24;30;20;15;12;2;14;28;21;29;1;5;16;32;4;9;117;21976
117;20736;23;31;30;25;27;26;7;10;6;8;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9
23;31;30;25;27;26;7;10;6;8;19;11;3;18;13;22;24;17;28;15;12;2;14;20;21;29;1;5;16;32;4;9;117;21016
117;20736;23;31;30;25;27;26;7;10;6;8;19;11;3;18;13;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;9
23;31;30;25;27;26;7;10;6;8;19;11;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;117;20596
117;20596;23;31;30;25;27;26;7;10;6;8;19;11;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;31;30;25;27;26;7;10;6;8;19;11;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;4;32;13;117;21020
117;20596;23;31;30;25;27;26;7;10;6;8;19;11;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;31;30;25;27;26;7;10;6;8;4;11;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;19;13;117;21484
117;20596;23;31;30;25;27;26;7;10;6;8;19;11;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;31;30;25;27;26;22;10;6;8;19;11;3;18;9;7;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;117;22046
117;20596;23;31;30;25;27;26;7;10;6;8;19;11;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;31;30;25;27;26;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;117;20576
117;20576;23;31;30;25;27;26;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
7;31;30;25;27;26;11;10;6;8;19;23;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;117;20944
117;20576;23;31;30;25;27;26;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;31;30;25;27;12;11;10;6;8;19;7;3;18;9;22;24;17;20;15;26;2;14;28;21;29;1;5;16;32;4;13;117;21988
117;20576;23;31;30;25;27;26;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;31;30;25;27;26;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;32;14;28;21;29;1;5;16;2;4;13;117;20898
117;20576;23;31;30;25;27;26;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;31;30;25;26;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;117;20616
117;20616;23;31;30;25;26;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;31;30;25;26;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;13;5;16;32;4;1;117;20856
117;20616;23;31;30;25;26;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;31;30;25;26;27;11;10;6;8;19;7;3;18;9;22;24;1;20;15;12;2;14;28;21;29;17;5;16;32;4;13;117;21214
117;20616;23;31;30;25;26;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;31;30;25;26;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;16;5;32;4;13;117;21516
117;20616;23;31;30;25;26;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;31;30;25;12;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;26;2;14;28;21;29;1;5;16;32;4;13;117;21884
117;20616;23;31;30;25;26;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;31;30;25;26;27;11;10;9;8;19;7;3;18;6;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;117;21256
117;20616;23;31;30;25;26;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;117;20616
117;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;30;25;31;27;11;10;22;8;19;7;3;18;9;6;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;117;21766
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;30;25;5;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;31;16;32;4;13;118;21770
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;30;25;31;27;11;10;6;8;19;24;3;18;9;22;7;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;118;20900
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
12;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;23;2;14;28;21;29;1;5;16;32;4;13;118;21918
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;30;25;31;27;11;10;6;8;19;7;3;18;14;22;24;17;20;15;12;2;9;28;21;29;1;5;16;32;4;13;118;20896
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;30;25;31;27;11;10;6;8;17;7;3;18;9;22;24;19;20;15;12;2;14;28;21;29;1;5;16;32;4;13;118;21616
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;5;15;12;2;14;28;21;29;1;20;16;32;4;13;118;20904
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;30;25;31;27;11;10;6;19;8;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;118;21438
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;30;25;31;27;11;10;6;5;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;8;16;32;4;13;118;20676
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;32;17;20;15;12;2;14;28;21;29;1;5;16;24;4;13;118;21216
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
14;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;23;28;21;29;1;5;16;32;4;13;118;21446
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;30;25;31;27;11;10;21;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;6;29;1;5;16;32;4;13;118;21674
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;30;25;31;27;11;10;6;8;19;32;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;7;4;13;118;21456
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;4;28;21;29;1;5;16;32;14;13;118;20756
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
29;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;23;1;5;16;32;4;13;118;21336
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;30;25;29;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;31;1;5;16;32;4;13;118;21136
118;20616;23;26;30;25;31;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;118;20576
118;20576;23;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;24;17;32;15;12;2;14;28;21;29;1;5;16;20;4;13;118;20696
118;20576;23;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
23;26;31;8;30;27;11;10;6;25;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;118;21392
118;20576;23;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
18;26;31;25;30;27;11;10;6;8;19;7;3;23;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;118;21296
118;20576;23;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
9;26;31;25;30;27;11;10;6;8;19;7;3;18;23;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;118;21086
119;20576;23;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;24;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;119;20416
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;2;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;26;14;28;21;29;1;5;16;32;4;13;119;21212
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
14;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;24;28;21;29;1;5;16;32;4;13;119;20626
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;18;25;30;27;11;10;6;8;19;7;3;31;9;22;23;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;119;21096
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;13;32;4;16;119;20996
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;23;19;7;3;18;9;22;8;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;119;22106
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;1;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;11;5;16;32;4;13;119;21936
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;21;7;3;18;9;22;23;17;20;15;12;2;14;28;19;29;1;5;16;32;4;13;119;20896
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;5;9;22;23;17;20;15;12;2;14;28;21;29;1;18;16;32;4;13;119;20968
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;16;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;10;32;4;13;119;21116
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;14;8;19;7;3;18;9;22;23;17;20;15;12;2;6;28;21;29;1;5;16;32;4;13;119;20856
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;4;1;5;16;32;29;13;119;22592
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;22;23;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;119;20416
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;4;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;19;13;119;21304
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;4;2;14;28;21;29;1;5;16;32;12;13;119;20976
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;12;20;15;17;2;14;28;21;29;1;5;16;32;4;13;119;22912
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;20;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;31;15;12;2;14;28;21;29;1;5;16;32;4;13;119;21096
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;9;3;18;7;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;119;21276
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;5;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;8;16;32;4;13;119;20476
119;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;4;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;27;13;119;22114
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;19;30;27;11;10;6;8;25;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;120;21336
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;13;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;11;120;21716
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;16;12;2;14;28;21;29;1;5;15;32;4;13;120;20876
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;21;17;20;15;12;2;14;28;22;29;1;5;16;32;4;13;120;21016
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;18;14;23;22;17;20;15;12;2;9;28;21;29;1;5;16;32;4;13;120;20696
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;1;2;14;28;21;29;12;5;16;32;4;13;120;21676
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;17;18;9;23;22;3;20;15;12;2;14;28;21;29;1;5;16;32;4;13;120;21946
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;13;20;15;12;2;14;28;21;29;1;5;16;32;4;17;120;21250
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;21;18;9;23;22;17;20;15;12;2;14;28;3;29;1;5;16;32;4;13;120;21500
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;9;8;19;7;3;18;6;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;120;21056
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;28;2;14;12;21;29;1;5;16;32;4;13;120;20922
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;9;6;8;19;7;3;18;10;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13;120;20796
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;5;18;9;23;22;17;20;15;12;2;14;28;21;29;1;3;16;32;4;13;120;20896
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;17;22;20;15;12;2;14;28;21;29;1;5;16;32;4;13;120;21576
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;32;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;3;4;13;120;22276
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;15;8;19;7;3;18;9;23;22;17;20;6;12;2;14;28;21;29;1;5;16;32;4;13;120;20956
120;20416;24;26;31;25;30;27;11;10;6;8;19;7;3;18;9;23;22;17;20;15;12;2;14;28;21;29;1;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;1;9;23;22;17;20;15;12;2;14;28;21;29;18;5;16;32;4;13;120;20364
120;20364;24;26;31;25;30;27;11;10;6;8;19;7;3;1;9;23;22;17;20;15;12;2;14;28;21;29;18;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;29;1;9;23;22;17;20;15;12;2;14;28;21;3;18;5;16;32;4;13;120;23428
120;20364;24;26;31;25;30;27;11;10;6;8;19;7;3;1;9;23;22;17;20;15;12;2;14;28;21;29;18;5;16;32;4;13
24;5;31;25;30;27;11;10;6;8;19;7;3;1;9;23;22;17;20;15;12;2;14;28;21;29;18;26;16;32;4;13;120;21918
120;20364;24;26;31;25;30;27;11;10;6;8;19;7;3;1;9;23;22;17;20;15;12;2;14;28;21;29;18;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;4;7;3;1;9;23;22;17;20;15;12;2;14;28;21;29;18;5;16;32;19;13;120;21252
121;20364;24;26;31;25;30;27;11;10;6;8;19;7;3;1;9;23;22;17;20;15;12;2;14;28;21;29;18;5;16;32;4;13
24;16;31;25;30;27;11;10;6;8;19;7;3;1;9;23;22;17;20;15;12;2;14;28;21;29;18;5;26;32;4;13;121;22048
121;20364;24;26;31;25;30;27;11;10;6;8;19;7;3;1;9;23;22;17;20;15;12;2;14;28;21;29;18;5;16;32;4;13
24;26;31;25;30;27;11;10;6;8;19;7;3;1;9;23;22;17;20;15;12;14;2;28;21;29;18;5;16;32;4;13;121;20684
121;20364;24;26;31;25;30;27;11;10;6;8;19;7;3;1;9;23;22;17;20;15;12;2;14;28;21;29;18;5;16;32;4;13
24;26;31;25;30;32;11;10;6;8;19;7;3;1;9;23;22;17;20;15;12;2;14;28;21;29;18;5;16;27;4;13;121;21084
121;20364;24;26;31;25;30;27;11;10;6;8;19;7;3;1;9;23;22;17;20;15;12;2;14;28;21;29;18;5;16;32;4;13
24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;12;10;14;28;21;29;18;5;16;32;4;13;121;20484
121;20484;24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;12;10;14;28;21;29;18;5;16;32;4;13
24;26;31;25;30;27;11;2;21;8;19;7;3;1;9;23;22;17;20;15;12;10;14;28;6;29;18;5;16;32;4;13;121;21542
121;20484;24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;12;10;14;28;21;29;18;5;16;32;4;13
24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;29;15;12;10;14;28;21;20;18;5;16;32;4;13;121;21124
121;20484;24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;12;10;14;28;21;29;18;5;16;32;4;13
24;26;31;25;4;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;12;10;14;28;21;29;18;5;16;32;30;13;121;21838
121;20484;24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;12;10;14;28;21;29;18;5;16;32;4;13
24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;4;20;15;12;10;14;28;21;29;18;5;16;32;17;13;121;21598
121;20484;24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;12;10;14;28;21;29;18;5;16;32;4;13
24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;12;10;14;29;21;28;18;5;16;32;4;13;121;20724
121;20484;24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;12;10;14;28;21;29;18;5;16;32;4;13
24;26;31;25;15;27;11;2;6;8;19;7;3;1;9;23;22;17;20;30;12;10;14;28;21;29;18;5;16;32;4;13;121;21314
121;20484;24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;12;10;14;28;21;29;18;5;16;32;4;13
24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;5;10;14;28;21;29;18;12;16;32;4;13;121;20964
121;20484;24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;12;10;14;28;21;29;18;5;16;32;4;13
12;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;24;10;14;28;21;29;18;5;16;32;4;13;121;21446
121;20484;24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;12;10;14;28;21;29;18;5;16;32;4;13
24;26;31;25;30;27;11;2;6;15;19;7;3;1;9;23;22;17;20;8;12;10;14;28;21;29;18;5;16;32;4;13;121;20624
121;20484;24;26;31;25;30;27;11;2;6;8;19;7;3;1;9;23;22;17;20;15;12;10;14;28;21;29;18;5;16;32;4;13
