"X1";"X28066";"X10";"X7";"X17";"X24";"X8";"X9";"X18";"X19";"X30";"X11";"X21";"X31";"X6";"X25";"X32";"X13";"X28";"X2";"X23";"X5";"X29";"X27";"X3";"X22";"X26";"X12";"X16";"X20";"X15";"X4";"X1.1";"X14"
9;14;1;13;10;2;29;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;3;19;22;27;20;32;25;17;16;119;21792
119;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;2;3;15;8;24;7;5;4;11;21;6;18;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16;119;21866
119;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;16;20;32;25;17;27;119;20646
119;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;31;12;28;26;30;29;19;22;27;20;32;25;17;16;119;20422
119;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;16;30;29;19;22;27;20;32;25;17;26;119;20552
119;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;16;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;1;119;20702
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;27;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;2;20;32;25;17;16;120;20904
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;2;3;24;8;15;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16;120;21740
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;31;28;12;23;26;30;29;19;22;27;20;32;25;17;16;120;20822
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;6;10;2;3;15;8;24;7;5;4;18;21;13;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16;120;20682
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;2;21;15;8;24;7;5;4;18;3;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16;120;21650
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;20;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;2;32;25;17;16;120;22152
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;16;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;13;120;20882
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;20;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;10;32;25;17;16;120;22936
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;32;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;2;25;17;16;120;22806
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;2;3;15;8;24;7;5;4;26;21;6;11;23;28;12;31;18;30;29;19;22;27;20;32;25;17;16;120;20702
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;32;20;27;25;17;16;120;20462
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;18;1;13;10;2;3;15;8;24;7;5;4;14;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16;120;21648
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;2;3;29;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;15;19;22;27;20;32;25;17;16;120;21342
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;17;28;12;31;26;30;29;19;22;27;20;32;25;23;16;120;20762
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;16;28;12;31;26;30;29;19;22;27;20;32;25;17;23;120;21668
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;19;22;27;20;32;25;17;16
9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;17;22;27;20;32;25;19;16;120;20302
120;20302;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;23;28;12;31;26;30;29;17;22;27;20;32;25;19;16
9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16;120;20482
120;20482;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
9;14;1;13;10;11;3;15;8;24;7;5;4;18;21;6;2;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16;120;20542
120;20482;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
9;14;1;13;10;2;25;15;8;24;7;5;4;18;21;6;11;3;28;12;31;26;30;29;17;22;27;20;32;23;19;16;120;22058
120;20482;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
9;14;1;24;10;2;3;15;8;13;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16;120;21738
121;20482;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
9;14;1;13;10;2;3;15;8;24;25;5;4;18;21;6;11;7;28;12;31;26;30;29;17;22;27;20;32;23;19;16;121;21952
121;20482;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;23;17;22;27;20;32;29;19;16;121;20762
121;20482;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
9;14;1;13;10;2;3;27;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;15;20;32;23;19;16;121;21346
121;20482;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
9;14;1;13;28;2;3;15;8;24;7;5;4;18;21;6;11;25;10;12;31;26;30;29;17;22;27;20;32;23;19;16;121;22316
121;20482;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
9;14;1;13;10;2;3;15;8;20;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;24;32;23;19;16;121;20502
121;20482;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
9;14;1;13;10;2;3;15;8;28;7;5;4;18;21;6;11;25;24;12;31;26;30;29;17;22;27;20;32;23;19;16;121;20622
121;20482;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
9;14;1;13;10;2;3;12;8;24;7;5;4;18;21;6;11;25;28;15;31;26;30;29;17;22;27;20;32;23;19;16;121;20602
121;20482;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;27;25;28;12;31;26;30;29;17;22;11;20;32;23;19;16;121;22046
121;20482;9;14;1;13;10;2;3;15;8;24;7;5;4;18;21;6;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16;121;20482
121;20482;6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
22;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;29;17;6;27;20;32;23;19;16;121;21494
121;20482;6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;29;17;22;20;27;32;23;19;16;121;21002
121;20482;6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;29;17;22;27;20;32;23;19;16
6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16;121;20402
121;20402;6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;19;25;28;12;31;26;30;27;17;22;29;20;32;23;11;16;121;22102
121;20402;6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;16;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;14;121;21242
121;20402;6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;2;28;15;8;24;7;5;4;18;21;9;11;25;3;12;31;26;30;27;17;22;29;20;32;23;19;16;121;21184
121;20402;6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;2;3;15;8;24;7;5;4;16;21;9;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;18;121;20946
121;20402;6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
29;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;27;17;22;6;20;32;23;19;16;121;22438
121;20402;6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;2;3;15;8;4;7;5;24;18;21;9;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16;121;20792
121;20402;6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;29;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;27;17;22;13;20;32;23;19;16;121;21184
121;20402;6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;29;30;27;17;22;26;20;32;23;19;16;121;20882
122;20402;6;14;1;13;10;2;3;15;8;24;7;5;4;18;21;9;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;8;24;7;5;4;18;21;2;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16;122;20182
122;20182;6;14;1;13;10;9;3;15;8;24;7;5;4;18;21;2;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;27;10;9;3;15;8;24;7;5;4;18;21;2;11;25;28;12;31;26;30;13;17;22;29;20;32;23;19;16;122;20252
122;20182;6;14;1;13;10;9;3;15;8;24;7;5;4;18;21;2;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;8;24;7;5;4;18;21;2;11;30;28;12;31;26;25;27;17;22;29;20;32;23;19;16;122;20382
122;20182;6;14;1;13;10;9;3;15;8;24;7;5;4;18;21;2;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;8;24;7;2;4;18;21;5;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16;122;20022
122;20022;6;14;1;13;10;9;3;15;8;24;7;2;4;18;21;5;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;8;30;7;2;4;18;21;5;11;25;28;12;31;26;24;27;17;22;29;20;32;23;19;16;122;20702
122;20022;6;14;1;13;10;9;3;15;8;24;7;2;4;18;21;5;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;8;24;7;2;4;18;21;5;11;25;28;12;31;32;30;27;17;22;29;20;26;23;19;16;122;21022
122;20022;6;14;1;13;10;9;3;15;8;24;7;2;4;18;21;5;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;25;10;9;3;15;8;24;7;2;4;18;21;5;11;13;28;12;31;26;30;27;17;22;29;20;32;23;19;16;122;20806
122;20022;6;14;1;13;10;9;3;15;8;24;7;2;4;18;21;5;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;2;8;18;21;5;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16;122;20122
122;20122;6;14;1;13;10;9;3;15;4;24;7;2;8;18;21;5;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;2;8;18;21;5;11;25;28;12;31;26;30;27;17;22;29;20;32;16;19;23;122;20546
122;20122;6;14;1;13;10;9;3;15;4;24;7;2;8;18;21;5;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
2;14;1;13;10;9;3;15;4;24;7;6;8;18;21;5;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16;122;20242
122;20122;6;14;1;13;10;9;3;15;4;24;7;2;8;18;21;5;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;2;8;18;21;5;11;25;28;12;31;26;30;27;22;17;29;20;32;23;19;16;122;20602
122;20122;6;14;1;13;10;9;3;15;4;24;7;2;8;18;21;5;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;2;8;18;21;5;11;25;28;12;31;29;30;27;17;22;26;20;32;23;19;16;122;20602
122;20122;6;14;1;13;10;9;3;15;4;24;7;2;8;18;21;5;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;17;7;2;8;18;21;5;11;25;28;12;31;26;30;27;24;22;29;20;32;23;19;16;122;20282
122;20122;6;14;1;13;10;9;3;15;4;24;7;2;8;18;21;5;11;25;28;12;31;26;30;27;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;2;8;27;21;5;11;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16;122;20122
122;20122;6;14;1;13;10;9;3;15;4;24;7;2;8;27;21;5;11;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;2;8;27;21;5;11;25;16;12;31;26;30;18;17;22;29;20;32;23;19;28;122;20174
122;20122;6;14;1;13;10;9;3;15;4;24;7;2;8;27;21;5;11;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
4;14;1;13;10;9;3;15;6;24;7;2;8;27;21;5;11;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16;122;21302
122;20122;6;14;1;13;10;9;3;15;4;24;7;2;8;27;21;5;11;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;2;18;27;21;5;11;25;28;12;31;26;30;8;17;22;29;20;32;23;19;16;122;20874
122;20122;6;14;1;13;10;9;3;15;4;24;7;2;8;27;21;5;11;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;21;4;24;7;2;8;27;15;5;11;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16;122;21040
122;20122;6;14;1;13;10;9;3;15;4;24;7;2;8;27;21;5;11;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
8;14;1;13;10;9;3;15;4;24;7;2;6;27;21;5;11;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16;122;20882
122;20122;6;14;1;13;10;9;3;15;4;24;7;2;8;27;21;5;11;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16;122;20042
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;5;1;13;10;9;3;15;4;24;7;11;8;27;21;14;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16;123;20302
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;4;9;3;15;10;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16;123;21282
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;30;4;24;7;11;8;27;21;5;2;25;28;12;31;26;15;18;17;22;29;20;32;23;19;16;123;20776
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;11;17;27;21;5;2;25;28;12;31;26;30;18;8;22;29;20;32;23;19;16;123;21842
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;20;12;31;26;30;18;17;22;29;28;32;23;19;16;123;20122
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;7;4;24;15;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16;123;20322
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;17;2;25;28;12;31;26;30;18;5;22;29;20;32;23;19;16;123;22110
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;32;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;24;23;19;16;123;20442
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;23;31;26;30;18;17;22;29;20;32;12;19;16;123;21054
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;22;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;10;29;20;32;23;19;16;123;20924
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;32;26;30;18;17;22;29;20;31;23;19;16;123;20242
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;16;30;18;17;22;29;20;32;23;19;26;123;20252
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;23;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;13;19;16;123;20304
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;4;1;13;10;9;3;15;14;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16;123;21162
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;26;24;7;11;8;27;21;5;2;25;28;12;31;4;30;18;17;22;29;20;32;23;19;16;123;21386
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;20;18;17;22;29;30;32;23;19;16;123;20982
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;21;3;15;4;24;7;11;8;27;9;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16;123;20422
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;32;31;26;30;18;17;22;29;20;12;23;19;16;123;21832
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;20;29;22;32;23;19;16;123;21882
123;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;19;31;26;30;18;17;22;29;20;32;23;12;16;123;20950
124;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;18;8;27;21;5;2;25;28;12;31;26;30;11;17;22;29;20;32;23;19;16;124;20818
124;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;20;29;32;23;19;16;124;20922
124;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;19;22;29;20;32;23;17;16;124;20122
124;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;12;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;14;31;26;30;18;17;22;29;20;32;23;19;16;124;20622
124;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;8;11;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16;124;20482
124;20042;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;30;18;17;22;29;20;32;23;19;16
6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;23;19;30;124;20036
124;20036;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;23;19;30
6;14;1;13;10;9;3;15;4;24;7;11;8;19;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;23;27;30;124;20236
124;20036;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;23;19;30
6;1;14;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;23;19;30;124;20076
124;20076;6;1;14;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;23;19;30
6;26;14;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;1;16;18;17;22;29;20;32;23;19;30;124;20352
124;20076;6;1;14;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;23;19;30
6;23;14;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;1;19;30;124;20634
124;20076;6;1;14;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;23;19;30
6;1;14;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;23;26;16;18;17;22;29;20;32;31;19;30;124;20276
124;20076;6;1;14;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;23;19;30
6;1;14;13;10;9;3;15;18;24;7;11;8;27;21;5;2;25;28;12;31;26;16;4;17;22;29;20;32;23;19;30;124;20938
124;20076;6;1;14;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;23;19;30
6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;23;19;30;124;20036
124;20036;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;23;19;30
15;14;1;13;10;9;3;6;4;24;7;11;8;27;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;23;19;30;124;20476
124;20036;6;14;1;13;10;9;3;15;4;24;7;11;8;27;21;5;2;25;28;12;31;26;16;18;17;22;29;20;32;23;19;30
