"X1";"X26530";"X10";"X31";"X1.1";"X29";"X23";"X14";"X32";"X22";"X19";"X15";"X25";"X7";"X17";"X2";"X9";"X20";"X18";"X12";"X24";"X6";"X5";"X11";"X21";"X16";"X8";"X3";"X30";"X13";"X26";"X28";"X27";"X4"
10;25;6;22;31;5;30;13;9;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;145;20262
145;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
16;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;10;24;2;8;20;32;145;20838
145;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;11;5;30;13;31;28;26;29;27;19;23;15;9;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;145;19798
145;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;27;22;9;5;30;13;31;28;26;29;6;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;145;21016
145;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
31;25;6;22;9;5;30;13;10;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;145;20572
145;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;7;3;16;24;2;8;20;32;145;20158
145;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;18;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;9;21;17;1;3;7;16;24;2;8;20;32;145;20314
145;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;9;31;30;13;5;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;145;20634
145;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;9;5;30;13;31;28;26;29;18;19;23;15;11;12;4;14;27;21;17;1;3;7;16;24;2;8;20;32;145;20538
145;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;9;5;30;13;31;32;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;28;145;19578
146;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;21;4;14;18;12;17;1;3;7;16;24;2;8;20;32;146;21214
146;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;9;5;30;13;31;11;26;29;27;19;23;15;28;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;146;20856
146;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;9;5;30;13;31;26;28;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;146;20358
146;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;14;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;25;18;21;17;1;3;7;16;24;2;8;20;32;146;19540
146;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;32;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;6;146;20948
146;19518;10;25;6;22;9;5;30;13;31;28;26;29;27;19;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;146;19338
146;19338;10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;12;22;9;5;30;13;31;19;26;29;27;28;23;15;11;6;4;14;18;21;17;1;3;7;16;24;2;8;20;32;146;20538
146;19338;10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;16;4;14;18;21;17;1;3;7;12;24;2;8;20;32;146;19558
146;19338;10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;20;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;25;32;146;20838
146;19338;10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;32;4;14;18;21;17;1;3;7;16;24;2;8;20;12;146;19892
146;19338;10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;9;7;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;5;16;24;2;8;20;32;146;20058
146;19338;10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;31;5;30;13;9;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;146;20082
146;19338;10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;17;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;22;1;3;7;16;24;2;8;20;32;146;20138
146;19338;10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;1;18;21;17;14;3;7;16;24;2;8;20;32;146;20018
146;19338;10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;20;3;7;16;24;2;8;1;32;146;19986
146;19338;10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;6;22;9;30;5;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;146;20502
146;19338;10;25;6;22;9;5;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;146;19338
146;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;21;19;26;29;27;28;23;15;11;12;4;14;18;31;17;1;3;7;16;24;2;8;20;32;146;20298
146;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
23;25;5;22;9;6;30;13;31;19;26;29;27;28;10;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;146;19904
146;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;17;4;14;18;21;12;1;3;7;16;24;2;8;20;32;146;21358
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;21;11;12;4;14;18;15;17;1;3;7;16;24;2;8;20;32;147;20044
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;12;29;27;28;23;15;11;26;4;14;18;21;17;1;3;7;16;24;2;8;20;32;147;20912
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;18;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;9;21;17;1;3;7;16;24;2;8;20;32;147;20134
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;20;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;31;32;147;20418
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;12;31;19;26;29;27;28;23;15;11;13;4;14;18;21;17;1;3;7;16;24;2;8;20;32;147;20618
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;2;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;25;8;20;32;147;19890
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;29;27;3;23;15;11;12;4;14;18;21;17;1;28;7;16;24;2;8;20;32;147;19934
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;2;14;18;21;17;1;3;7;16;24;4;8;20;32;147;19938
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;32;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;5;147;20508
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;24;16;7;2;8;20;32;147;20642
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
7;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;10;16;24;2;8;20;32;147;20058
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;7;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;19;16;24;2;8;20;32;147;20936
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;11;30;13;31;19;26;29;27;28;23;15;6;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;147;19778
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;29;27;4;23;15;11;12;28;14;18;21;17;1;3;7;16;24;2;8;20;32;147;19738
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;29;27;28;24;15;11;12;4;14;18;21;17;1;3;7;16;23;2;8;20;32;147;19558
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;15;6;30;13;31;19;26;29;27;28;23;9;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;147;19518
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;12;11;4;14;18;21;17;1;3;7;16;24;2;8;20;32;147;20118
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
24;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;10;2;8;20;32;147;21170
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;2;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;29;8;20;32;147;20276
147;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;28;6;30;13;31;19;26;29;27;9;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;147;20484
148;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;29;27;18;23;15;11;12;4;14;28;21;17;1;3;7;16;24;2;8;20;32;148;20378
148;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;3;1;7;16;24;2;8;20;32;148;19698
148;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;4;29;27;28;23;15;11;12;26;14;18;21;17;1;3;7;16;24;2;8;20;32;148;21190
148;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;29;31;19;26;13;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;148;19706
148;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;27;29;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;148;20098
148;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;16;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;26;24;2;8;20;32;148;20802
148;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;29;27;28;3;15;11;12;4;14;18;21;17;1;23;7;16;24;2;8;20;32;148;20000
148;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;4;19;26;29;27;28;23;15;11;12;31;14;18;21;17;1;3;7;16;24;2;8;20;32;148;20636
148;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;12;9;6;30;13;31;19;26;29;27;28;23;15;11;22;4;14;18;21;17;1;3;7;16;24;2;8;20;32;148;20762
148;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;7;4;14;18;21;17;1;3;12;16;24;2;8;20;32;148;20058
148;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;11;13;31;19;26;29;27;28;23;15;30;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32;148;20280
148;19338;10;25;5;22;9;6;30;13;31;19;26;29;27;28;23;15;11;12;4;14;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32;148;19418
148;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;32;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;15;148;20362
148;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;28;29;27;26;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32;148;20418
148;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;1;17;21;3;7;16;24;2;8;20;32;148;20476
148;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;2;13;18;21;17;1;3;7;16;24;4;8;20;32;148;20018
148;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;15;30;14;31;19;26;29;27;28;23;6;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32;148;19838
148;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;3;13;18;21;17;1;4;7;16;24;2;8;20;32;148;19458
148;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;8;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;31;20;32;148;20428
148;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;3;21;17;1;18;7;16;24;2;8;20;32;148;20292
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;17;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;30;1;3;7;16;24;2;8;20;32;149;20658
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;15;23;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32;149;20088
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;7;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;14;16;24;2;8;20;32;149;20778
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
28;25;5;22;9;6;30;14;31;19;26;29;27;10;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32;149;20578
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;1;18;21;17;13;3;7;16;24;2;8;20;32;149;20058
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;26;5;22;9;6;30;14;31;19;25;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32;149;19478
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;12;14;31;19;26;29;27;28;23;15;11;30;4;13;18;21;17;1;3;7;16;24;2;8;20;32;149;21406
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;23;28;27;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32;149;19998
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;12;15;11;23;4;13;18;21;17;1;3;7;16;24;2;8;20;32;149;20346
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;27;9;6;30;14;31;19;26;29;22;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32;149;19978
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;1;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;22;3;7;16;24;2;8;20;32;149;20448
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;24;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;5;2;8;20;32;149;21008
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;8;12;4;13;18;21;17;1;3;7;16;24;2;11;20;32;149;20498
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;16;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;25;24;2;8;20;32;149;20428
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;20;1;3;7;16;24;2;8;17;32;149;19918
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;11;6;30;14;31;19;26;29;27;28;23;15;9;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32;149;19818
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;21;12;4;13;18;11;17;1;3;7;16;24;2;8;20;32;149;20344
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;20;7;16;24;2;8;3;32;149;19866
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;32;8;20;2;149;20644
149;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;8;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;26;20;32;149;20802
150;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;32;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;23;150;20318
150;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;2;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;30;8;20;32;150;21158
150;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;7;18;21;17;1;3;13;16;24;2;8;20;32;150;20658
150;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;7;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;5;16;24;2;8;20;32;150;20218
150;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;8;4;13;18;21;17;1;3;7;16;24;2;12;20;32;150;19598
150;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;16;7;24;2;8;20;32;150;20618
150;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;16;11;12;4;13;18;21;17;1;3;7;15;24;2;8;20;32;150;20258
150;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;13;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;5;18;21;17;1;3;7;16;24;2;8;20;32;150;19818
150;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;8;4;13;18;21;17;1;3;7;16;24;2;12;20;32;150;19598
150;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
10;25;5;22;9;6;30;21;31;19;26;29;27;28;23;15;11;12;4;13;18;14;17;1;3;7;16;24;2;8;20;32;150;20372
150;19418;10;25;5;22;9;6;30;14;31;19;26;29;27;28;23;15;11;12;4;13;18;21;17;1;3;7;16;24;2;8;20;32
