"X1";"X254";"X46";"X22";"X60";"X57";"X51";"X19";"X41";"X21";"X29";"X38";"X49";"X40";"X1.1";"X36";"X43";"X10";"X50";"X6";"X16";"X30";"X15";"X62";"X3";"X14";"X37";"X27";"X13";"X34";"X11";"X59";"X44";"X63";"X8";"X18";"X32";"X7";"X39";"X42";"X9";"X24";"X23";"X5";"X31";"X54";"X26";"X56";"X35";"X61";"X58";"X53";"X55";"X2";"X64";"X12";"X25";"X45";"X33";"X52";"X48";"X20";"X28";"X4";"X47";"X17"
46;48;44;5;24;6;43;52;10;54;31;51;11;38;28;27;23;42;8;39;13;19;56;49;3;35;34;37;62;60;45;61;32;33;59;47;55;20;63;9;15;12;41;58;21;17;36;50;7;64;16;18;4;30;29;40;25;14;22;53;57;26;2;1;54;286
54;278;46;48;44;5;24;6;43;52;10;54;31;51;11;38;28;27;23;42;8;39;13;63;56;49;3;35;34;37;62;60;45;61;32;33;59;47;55;20;19;9;15;12;41;58;21;17;36;50;7;64;16;18;4;30;29;40;25;14;22;53;57;26;2;1
46;48;44;5;24;6;43;52;10;54;31;51;11;38;28;27;23;42;8;39;13;1;56;49;3;35;34;37;62;60;45;61;32;33;59;47;55;20;19;9;15;12;41;58;21;17;36;50;7;64;16;18;4;30;29;40;25;14;22;53;57;26;2;63;54;276
54;276;46;48;44;5;24;6;43;52;10;54;31;51;11;38;28;27;23;42;8;39;13;1;56;49;3;35;34;37;62;60;45;61;32;33;59;47;55;20;19;9;15;12;41;58;21;17;36;50;7;64;16;18;4;30;29;40;25;14;22;53;57;26;2;63
46;48;44;5;24;6;43;52;10;54;31;51;11;38;60;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;33;59;47;55;20;19;9;15;12;41;58;21;17;36;50;7;64;16;18;4;30;29;40;25;14;22;53;57;26;2;63;54;278
54;278;46;48;44;5;24;6;43;52;10;54;31;51;11;38;60;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;33;59;47;55;20;19;9;15;12;41;58;21;17;36;50;7;64;16;18;4;30;29;40;25;14;22;53;57;26;2;63
46;48;44;5;24;6;43;52;10;54;31;51;11;38;60;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;33;59;47;55;20;19;9;15;12;41;58;21;17;36;50;7;64;16;18;4;30;29;40;26;14;22;53;57;25;2;63;54;278
54;278;46;48;44;5;24;6;43;52;10;54;31;51;11;38;60;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;33;59;47;55;20;19;9;15;12;41;58;21;17;36;50;7;64;16;18;4;30;29;40;26;14;22;53;57;25;2;63
46;48;44;5;24;6;43;52;10;54;31;51;11;38;60;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;33;59;47;14;20;19;9;15;12;41;58;21;17;36;50;7;64;16;18;4;30;29;40;26;55;22;53;57;25;2;63;54;286
54;278;46;48;44;5;24;6;43;52;10;54;31;51;11;38;60;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;33;59;47;55;20;19;9;15;12;41;58;21;17;36;50;7;64;16;18;4;30;29;40;26;14;22;53;57;25;2;63
46;48;44;5;24;6;43;52;10;54;31;51;11;38;60;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;21;17;33;50;7;64;16;18;4;30;29;40;26;14;22;53;57;25;2;63;54;278
54;278;46;48;44;5;24;6;43;52;10;54;31;51;11;38;60;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;21;17;33;50;7;64;16;18;4;30;29;40;26;14;22;53;57;25;2;63
46;48;44;5;24;6;43;52;10;54;31;51;11;38;60;27;23;8;42;39;13;1;56;49;3;35;34;37;62;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;21;17;33;50;7;64;16;18;4;30;29;40;26;14;22;53;57;25;2;63;54;286
54;278;46;48;44;5;24;6;43;52;10;54;31;51;11;38;60;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;21;17;33;50;7;64;16;18;4;30;29;40;26;14;22;53;57;25;2;63
46;48;44;5;24;2;43;52;10;54;31;51;11;38;60;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;21;17;33;50;7;64;16;18;4;30;29;40;26;14;22;53;57;25;6;63;54;282
54;278;46;48;44;5;24;6;43;52;10;54;31;51;11;38;60;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;21;17;33;50;7;64;16;18;4;30;29;40;26;14;22;53;57;25;2;63
46;48;44;5;24;6;43;52;10;54;31;51;11;38;60;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;29;17;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;25;2;63;54;278
54;278;46;48;44;5;24;6;43;52;10;54;31;51;11;38;60;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;29;17;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;25;2;63
46;48;44;5;24;6;43;52;60;54;31;51;11;38;10;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;29;17;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;25;2;63;54;284
54;284;46;48;44;5;24;6;43;52;60;54;31;51;11;38;10;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;29;17;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;25;2;63
17;48;44;5;24;6;43;52;60;54;31;51;11;38;10;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;29;46;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;25;2;63;54;280
54;280;17;48;44;5;24;6;43;52;60;54;31;51;11;38;10;27;23;42;8;39;13;1;56;49;3;35;34;37;62;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;29;46;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;25;2;63
17;48;44;5;24;6;43;52;60;54;37;51;11;38;10;27;23;42;8;39;13;1;56;49;3;35;34;31;62;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;29;46;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;25;2;63;54;256
54;256;17;48;44;5;24;6;43;52;60;54;37;51;11;38;10;27;23;42;8;39;13;1;56;49;3;35;34;31;62;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;29;46;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;25;2;63
17;48;44;5;24;6;43;52;60;54;37;51;11;38;10;27;23;42;8;62;13;1;56;49;3;35;34;31;39;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;29;46;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;25;2;63;54;256
54;256;17;48;44;5;24;6;43;52;60;54;37;51;11;38;10;27;23;42;8;62;13;1;56;49;3;35;34;31;39;28;45;61;32;36;59;47;55;20;19;9;15;12;41;58;29;46;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;25;2;63
17;48;44;5;24;6;43;52;60;54;37;51;11;38;10;27;23;42;8;62;13;1;56;49;3;35;34;31;39;25;45;61;32;36;59;47;55;20;19;9;15;12;41;58;29;46;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;28;2;63;54;260
55;260;17;48;44;5;24;6;43;52;60;54;37;51;11;38;10;27;23;42;8;62;13;1;56;49;3;35;34;31;39;25;45;61;32;36;59;47;55;20;19;9;15;12;41;58;29;46;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;28;2;63
17;48;44;5;24;6;43;52;60;54;37;51;11;38;10;27;23;42;8;62;13;1;56;49;3;35;34;31;39;9;45;61;32;36;59;47;55;20;19;25;15;12;41;58;29;46;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;28;2;63;55;260
55;260;17;48;44;5;24;6;43;52;60;54;37;51;11;38;10;27;23;42;8;62;13;1;56;49;3;35;34;31;39;9;45;61;32;36;59;47;55;20;19;25;15;12;41;58;29;46;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;28;2;63
9;48;44;5;24;6;43;52;60;54;37;51;11;38;10;27;23;42;8;62;13;1;56;49;3;35;34;31;39;17;45;61;32;36;59;47;55;20;19;25;15;12;41;58;29;46;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;28;2;63;55;264
55;264;9;48;44;5;24;6;43;52;60;54;37;51;11;38;10;27;23;42;8;62;13;1;56;49;3;35;34;31;39;17;45;61;32;36;59;47;55;20;19;25;15;12;41;58;29;46;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;28;2;63
9;48;44;5;24;6;43;52;60;54;37;51;11;38;10;27;23;42;8;62;61;1;56;49;3;35;34;31;39;17;45;13;32;36;59;47;55;20;19;25;15;12;41;58;29;46;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;28;2;63;55;264
55;264;9;48;44;5;24;6;43;52;60;54;37;51;11;38;10;27;23;42;8;62;61;1;56;49;3;35;34;31;39;17;45;13;32;36;59;47;55;20;19;25;15;12;41;58;29;46;33;50;7;64;16;18;4;30;21;40;26;14;22;53;57;28;2;63
9;48;44;5;24;6;43;52;4;54;37;51;11;38;10;27;23;42;8;62;61;1;56;49;3;35;34;31;39;17;45;13;32;36;59;47;55;20;19;25;15;12;41;58;29;46;33;50;7;64;16;18;60;30;21;40;26;14;22;53;57;28;2;63;55;264
55;264;9;48;44;5;24;6;43;52;4;54;37;51;11;38;10;27;23;42;8;62;61;1;56;49;3;35;34;31;39;17;45;13;32;36;59;47;55;20;19;25;15;12;41;58;29;46;33;50;7;64;16;18;60;30;21;40;26;14;22;53;57;28;2;63
9;48;44;5;24;6;43;52;4;54;37;51;11;38;10;27;23;42;8;62;61;1;56;49;3;53;34;31;39;17;45;13;32;36;59;47;55;20;19;25;15;12;41;58;29;46;33;50;7;64;16;18;60;30;21;40;26;14;22;35;57;28;2;63;55;264
55;264;9;48;44;5;24;6;43;52;4;54;37;51;11;38;10;27;23;42;8;62;61;1;56;49;3;53;34;31;39;17;45;13;32;36;59;47;55;20;19;25;15;12;41;58;29;46;33;50;7;64;16;18;60;30;21;40;26;14;22;35;57;28;2;63
9;48;44;5;24;6;43;52;4;54;37;51;11;38;10;27;23;42;8;62;61;1;56;49;3;53;34;31;39;17;45;13;33;36;59;47;55;20;19;25;15;12;41;58;29;46;32;50;7;64;16;18;60;30;21;40;26;14;22;35;57;28;2;63;55;264
55;264;9;48;44;5;24;6;43;52;4;54;37;51;11;38;10;27;23;42;8;62;61;1;56;49;3;53;34;31;39;17;45;13;33;36;59;47;55;20;19;25;15;12;41;58;29;46;32;50;7;64;16;18;60;30;21;40;26;14;22;35;57;28;2;63
9;49;44;5;24;6;43;52;4;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;53;34;31;39;17;45;13;33;36;59;47;55;20;19;25;15;12;41;58;29;46;32;50;7;64;16;18;60;30;21;40;26;14;22;35;57;28;2;63;55;264
55;264;9;49;44;5;24;6;43;52;4;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;53;34;31;39;17;45;13;33;36;59;47;55;20;19;25;15;12;41;58;29;46;32;50;7;64;16;18;60;30;21;40;26;14;22;35;57;28;2;63
9;49;44;5;24;6;43;52;36;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;53;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;12;41;58;29;46;32;50;7;64;16;18;60;30;21;40;26;14;22;35;57;28;2;63;55;264
55;264;9;49;44;5;24;6;43;52;36;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;53;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;12;41;58;29;46;32;50;7;64;16;18;60;30;21;40;26;14;22;35;57;28;2;63
9;49;44;5;24;6;43;52;14;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;53;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;12;41;58;29;46;32;50;7;64;16;18;60;30;21;40;26;36;22;35;57;28;2;63;55;264
55;264;9;49;44;5;24;6;43;52;14;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;53;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;12;41;58;29;46;32;50;7;64;16;18;60;30;21;40;26;36;22;35;57;28;2;63
9;49;44;5;24;6;43;52;14;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;53;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;12;41;58;29;30;32;50;7;64;16;18;60;46;21;40;26;36;22;35;57;28;2;63;55;268
55;268;9;49;44;5;24;6;43;52;14;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;53;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;12;41;58;29;30;32;50;7;64;16;18;60;46;21;40;26;36;22;35;57;28;2;63
9;49;44;5;24;6;43;52;14;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;53;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;12;41;58;64;30;32;50;7;29;16;18;60;46;21;40;26;36;22;35;57;28;2;63;55;268
55;268;9;49;44;5;24;6;43;52;14;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;53;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;12;41;58;64;30;32;50;7;29;16;18;60;46;21;40;26;36;22;35;57;28;2;63
9;49;44;5;24;6;43;52;14;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;58;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;12;41;53;64;30;32;50;7;29;16;18;60;46;21;40;26;36;22;35;57;28;2;63;55;252
55;252;9;49;44;5;24;6;43;52;14;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;58;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;12;41;53;64;30;32;50;7;29;16;18;60;46;21;40;26;36;22;35;57;28;2;63
9;49;12;5;24;6;43;52;14;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;58;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;44;41;53;64;30;32;50;7;29;16;18;60;46;21;40;26;36;22;35;57;28;2;63;55;250
55;250;9;49;12;5;24;6;43;52;14;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;58;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;44;41;53;64;30;32;50;7;29;16;18;60;46;21;40;26;36;22;35;57;28;2;63
9;49;12;14;24;6;43;52;5;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;58;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;44;41;53;64;30;32;50;7;29;16;18;60;46;21;40;26;36;22;35;57;28;2;63;55;246
55;246;9;49;12;14;24;6;43;52;5;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;58;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;44;41;53;64;30;32;50;7;29;16;18;60;46;21;40;26;36;22;35;57;28;2;63
9;49;12;14;24;6;43;52;5;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;58;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;44;41;53;64;30;32;50;7;29;16;18;60;46;21;40;26;28;22;35;57;36;2;63;55;246
55;246;9;49;12;14;24;6;43;52;5;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;58;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;44;41;53;64;30;32;50;7;29;16;18;60;46;21;40;26;28;22;35;57;36;2;63
46;49;12;14;24;6;43;52;5;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;58;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;44;41;53;64;30;32;50;7;29;16;18;60;9;21;40;26;28;22;35;57;36;2;63;55;246
55;246;46;49;12;14;24;6;43;52;5;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;3;58;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;44;41;53;64;30;32;50;7;29;16;18;60;9;21;40;26;28;22;35;57;36;2;63
46;49;12;14;24;6;43;52;5;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;32;58;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;44;41;53;64;30;3;50;7;29;16;18;60;9;21;40;26;28;22;35;57;36;2;63;55;246
55;246;46;49;12;14;24;6;43;52;5;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;32;58;34;31;39;17;45;13;33;4;59;47;55;20;19;25;15;44;41;53;64;30;3;50;7;29;16;18;60;9;21;40;26;28;22;35;57;36;2;63
46;49;12;14;24;6;43;52;5;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;32;58;34;31;39;17;45;13;33;4;59;20;55;47;19;25;15;44;41;53;64;30;3;50;7;29;16;18;60;9;21;40;26;28;22;35;57;36;2;63;55;246
55;246;46;49;12;14;24;6;43;52;5;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;32;58;34;31;39;17;45;13;33;4;59;20;55;47;19;25;15;44;41;53;64;30;3;50;7;29;16;18;60;9;21;40;26;28;22;35;57;36;2;63
46;49;12;14;24;6;43;52;5;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;32;58;34;31;39;17;45;13;33;4;59;20;55;29;19;25;15;44;41;53;64;30;3;50;7;47;16;18;60;9;21;40;26;28;22;35;57;36;2;63;55;246
55;246;46;49;12;14;24;6;43;52;5;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;32;58;34;31;39;17;45;13;33;4;59;20;55;29;19;25;15;44;41;53;64;30;3;50;7;47;16;18;60;9;21;40;26;28;22;35;57;36;2;63
46;49;12;14;24;6;43;52;5;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;32;58;34;31;39;17;45;13;57;4;59;20;55;29;19;25;15;44;41;53;64;30;3;50;7;47;16;18;60;9;21;40;26;28;22;35;33;36;2;63;55;242
56;242;46;49;12;14;24;6;43;52;5;54;37;51;11;38;10;27;23;42;8;62;61;1;56;48;32;58;34;31;39;17;45;13;57;4;59;20;55;29;19;25;15;44;41;53;64;30;3;50;7;47;16;18;60;9;21;40;26;28;22;35;33;36;2;63
46;49;12;14;24;6;43;52;5;54;48;51;11;38;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;59;20;55;29;19;25;15;44;41;53;64;30;3;50;7;47;16;18;60;9;21;40;26;28;22;35;33;36;2;63;56;250
56;250;46;49;12;14;24;6;43;52;5;54;48;51;11;38;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;59;20;55;29;19;25;15;44;41;53;64;30;3;50;7;47;16;18;60;9;21;40;26;28;22;35;33;36;2;63
46;49;12;14;24;6;43;52;5;54;48;51;11;38;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;59;20;55;29;28;25;15;44;41;53;64;30;3;50;7;47;16;18;60;9;21;40;26;19;22;35;33;36;2;63;56;250
56;250;46;49;12;14;24;6;43;52;5;54;48;51;11;38;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;59;20;55;29;28;25;15;44;41;53;64;30;3;50;7;47;16;18;60;9;21;40;26;19;22;35;33;36;2;63
46;49;12;14;24;6;43;52;5;54;48;21;11;38;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;59;20;55;29;28;25;15;44;41;53;64;30;3;50;7;47;16;18;60;9;51;40;26;19;22;35;33;36;2;63;56;250
56;250;46;49;12;14;24;6;43;52;5;54;48;21;11;38;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;59;20;55;29;28;25;15;44;41;53;64;30;3;50;7;47;16;18;60;9;51;40;26;19;22;35;33;36;2;63
46;49;12;14;24;6;43;52;5;54;48;21;11;38;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;59;41;55;29;28;25;15;44;20;53;64;30;3;50;7;47;16;18;60;9;51;40;26;19;22;35;33;36;2;63;56;250
56;250;46;49;12;14;24;6;43;52;5;54;48;21;11;38;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;59;41;55;29;28;25;15;44;20;53;64;30;3;50;7;47;16;18;60;9;51;40;26;19;22;35;33;36;2;63
46;49;12;14;24;6;43;52;5;54;48;21;11;38;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;7;4;59;41;55;29;28;25;15;44;20;53;64;30;3;50;57;47;16;18;60;9;51;40;26;19;22;35;33;36;2;63;56;256
56;250;46;49;12;14;24;6;43;52;5;54;48;21;11;38;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;59;41;55;29;28;25;15;44;20;53;64;30;3;50;7;47;16;18;60;9;51;40;26;19;22;35;33;36;2;63
46;49;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;59;41;55;29;28;25;15;44;20;53;64;30;3;50;7;47;16;38;60;9;51;40;26;19;22;35;33;36;2;63;56;254
56;254;46;49;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;59;41;55;29;28;25;15;44;20;53;64;30;3;50;7;47;16;38;60;9;51;40;26;19;22;35;33;36;2;63
46;49;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;59;41;55;29;28;25;15;44;20;53;64;7;3;50;30;47;16;38;60;9;51;40;26;19;22;35;33;36;2;63;56;254
56;254;46;49;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;59;41;55;29;28;25;15;44;20;53;64;7;3;50;30;47;16;38;60;9;51;40;26;19;22;35;33;36;2;63
46;49;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;7;41;55;29;28;25;15;44;20;53;64;59;3;50;30;47;16;38;60;9;51;40;26;19;22;35;33;36;2;63;56;278
56;278;46;49;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;7;41;55;29;28;25;15;44;20;53;64;59;3;50;30;47;16;38;60;9;51;40;26;19;22;35;33;36;2;63
46;49;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;7;19;55;29;28;25;15;44;20;53;64;59;3;50;30;47;16;38;60;9;51;40;26;41;22;35;33;36;2;63;56;278
56;278;46;49;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;7;19;55;29;28;25;15;44;20;53;64;59;3;50;30;47;16;38;60;9;51;40;26;41;22;35;33;36;2;63
46;49;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;40;19;55;29;28;25;15;44;20;53;64;59;3;50;30;47;16;38;60;9;51;7;26;41;22;35;33;36;2;63;56;278
56;278;46;49;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;56;37;32;58;34;31;39;17;45;13;57;4;40;19;55;29;28;25;15;44;20;53;64;59;3;50;30;47;16;38;60;9;51;7;26;41;22;35;33;36;2;63
46;49;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;47;37;32;58;34;31;39;17;45;13;57;4;40;19;55;29;28;25;15;44;20;53;64;59;3;50;30;56;16;38;60;9;51;7;26;41;22;35;33;36;2;63;56;278
56;278;46;49;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;47;37;32;58;34;31;39;17;45;13;57;4;40;19;55;29;28;25;15;44;20;53;64;59;3;50;30;56;16;38;60;9;51;7;26;41;22;35;33;36;2;63
46;49;12;47;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;14;37;32;58;34;31;39;17;45;13;57;4;40;19;55;29;28;25;15;44;20;53;64;59;3;50;30;56;16;38;60;9;51;7;26;41;22;35;33;36;2;63;56;282
56;278;46;49;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;47;37;32;58;34;31;39;17;45;13;57;4;40;19;55;29;28;25;15;44;20;53;64;59;3;50;30;56;16;38;60;9;51;7;26;41;22;35;33;36;2;63
46;44;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;47;37;32;58;34;31;39;17;45;13;57;4;40;19;55;29;28;25;15;49;20;53;64;59;3;50;30;56;16;38;60;9;51;7;26;41;22;35;33;36;2;63;56;278
56;278;46;44;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;47;37;32;58;34;31;39;17;45;13;57;4;40;19;55;29;28;25;15;49;20;53;64;59;3;50;30;56;16;38;60;9;51;7;26;41;22;35;33;36;2;63
46;44;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;47;37;32;58;34;31;39;17;45;13;57;4;40;19;55;29;28;25;15;49;20;53;64;3;59;50;30;56;16;38;60;9;51;7;26;41;22;35;33;36;2;63;56;270
56;270;46;44;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;47;37;32;58;34;31;39;17;45;13;57;4;40;19;55;29;28;25;15;49;20;53;64;3;59;50;30;56;16;38;60;9;51;7;26;41;22;35;33;36;2;63
46;44;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;47;37;32;58;34;31;39;35;45;13;57;4;40;19;55;29;28;25;15;49;20;53;64;3;59;50;30;56;16;38;60;9;51;7;26;41;22;17;33;36;2;63;56;270
56;270;46;44;12;14;24;6;43;52;5;54;48;21;11;18;10;27;23;42;8;62;61;1;47;37;32;58;34;31;39;35;45;13;57;4;40;19;55;29;28;25;15;49;20;53;64;3;59;50;30;56;16;38;60;9;51;7;26;41;22;17;33;36;2;63
46;44;12;14;27;6;43;52;5;54;48;21;11;18;10;24;23;42;8;62;61;1;47;37;32;58;34;31;39;35;45;13;57;4;40;19;55;29;28;25;15;49;20;53;64;3;59;50;30;56;16;38;60;9;51;7;26;41;22;17;33;36;2;63;56;270
56;270;46;44;12;14;27;6;43;52;5;54;48;21;11;18;10;24;23;42;8;62;61;1;47;37;32;58;34;31;39;35;45;13;57;4;40;19;55;29;28;25;15;49;20;53;64;3;59;50;30;56;16;38;60;9;51;7;26;41;22;17;33;36;2;63
46;44;12;14;27;6;43;52;5;54;48;21;11;18;10;24;23;42;57;62;61;1;47;37;32;58;34;31;39;35;45;13;8;4;40;19;55;29;28;25;15;49;20;53;64;3;59;50;30;56;16;38;60;9;51;7;26;41;22;17;33;36;2;63;56;278
56;278;46;44;12;14;27;6;43;52;5;54;48;21;11;18;10;24;23;42;57;62;61;1;47;37;32;58;34;31;39;35;45;13;8;4;40;19;55;29;28;25;15;49;20;53;64;3;59;50;30;56;16;38;60;9;51;7;26;41;22;17;33;36;2;63
46;44;12;14;27;6;43;52;5;54;48;21;11;16;10;24;23;42;57;62;61;1;47;37;32;58;34;31;39;35;45;13;8;4;40;19;55;29;28;25;15;49;20;53;64;3;59;50;30;56;18;38;60;9;51;7;26;41;22;17;33;36;2;63;56;290
56;290;46;44;12;14;27;6;43;52;5;54;48;21;11;16;10;24;23;42;57;62;61;1;47;37;32;58;34;31;39;35;45;13;8;4;40;19;55;29;28;25;15;49;20;53;64;3;59;50;30;56;18;38;60;9;51;7;26;41;22;17;33;36;2;63
