"X1";"X5957337";"X11";"X8";"X17";"X24";"X10";"X23";"X7";"X18";"X21";"X22";"X26";"X1.1";"X4";"X20";"X15";"X12";"X6";"X25";"X9";"X14";"X5";"X2";"X19";"X13";"X16";"X3"
196;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;10;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;23;22;17;25;196;5448237
196;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;23;3;4;11;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25;196;5510112
196;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;23;11;4;3;1;15;21;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25;196;5446630
196;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;23;11;4;3;21;15;1;19;18;7;12;25;16;20;9;5;24;13;8;10;22;17;26;196;5459413
196;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;22;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;14;17;25;196;5452938
196;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;23;11;4;3;21;10;1;19;18;7;12;26;16;20;9;5;24;13;8;15;22;17;25;196;5512624
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;23;11;4;17;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;3;25;197;5459775
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;23;11;4;3;21;15;1;19;24;7;12;26;16;20;9;5;18;13;8;10;22;17;25;197;5481933
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;23;11;4;3;21;15;1;5;18;7;12;26;16;20;9;19;24;13;8;10;22;17;25;197;5555294
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;23;8;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;11;10;22;17;25;197;5447890
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;10;9;5;24;13;8;20;22;17;25;197;5541807
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;16;23;11;4;3;21;15;1;19;18;7;12;26;2;20;9;5;24;13;8;10;22;17;25;197;5452659
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
10;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;6;22;17;25;197;5448797
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;23;11;4;15;21;3;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25;197;5449103
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;23;11;4;3;21;15;19;1;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25;197;5513543
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;25;13;8;10;22;17;24;197;5449141
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
3;14;2;23;11;4;6;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25;197;5517047
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;23;11;4;3;24;15;1;19;18;7;12;26;16;20;9;5;21;13;8;10;22;17;25;197;5508169
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;17;25
6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17;197;5446130
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;7;11;4;3;21;15;1;19;18;23;12;26;16;20;9;5;24;13;8;10;22;25;17;197;5463647
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;1;19;18;7;5;26;16;20;9;12;24;13;8;10;22;25;17;197;5565111
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
26;14;2;23;11;4;3;21;15;1;19;18;7;12;6;16;20;9;5;24;13;8;10;22;25;17;197;5446530
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;1;19;18;9;12;26;16;20;7;5;24;13;8;10;22;25;17;197;5477476
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;10;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;3;22;25;17;197;5516406
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;1;19;18;5;12;26;16;20;9;7;24;13;8;10;22;25;17;197;5569600
197;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;10;1;19;18;7;12;26;16;20;9;5;24;13;8;15;22;25;17;197;5512624
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;7;21;15;1;19;18;3;12;26;16;20;9;5;24;13;8;10;22;25;17;198;5508344
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;17;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;3;198;5459775
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;13;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;2;8;10;22;25;17;198;5449899
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;22;24;13;8;10;5;25;17;198;5770957
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
14;6;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17;198;5457833
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;5;4;3;21;15;1;19;18;7;12;26;16;20;9;11;24;13;8;10;22;25;17;198;5681740
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;15;21;3;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17;198;5449103
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;25;5;24;13;8;10;22;9;17;198;5580397
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
8;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;6;10;22;25;17;198;5448673
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
21;14;2;23;11;4;3;6;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17;198;5490581
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
1;14;2;23;11;4;3;21;15;6;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17;198;5510323
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;11;2;23;14;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17;198;5448799
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;1;19;18;26;12;7;16;20;9;5;24;13;8;10;22;25;17;198;5462175
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;1;19;18;7;12;10;16;20;9;5;24;13;8;26;22;25;17;198;5450049
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;20;4;3;21;15;1;19;18;7;12;26;16;11;9;5;24;13;8;10;22;25;17;198;5505789
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;5;19;18;7;12;26;16;20;9;1;24;13;8;10;22;25;17;198;5522679
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;1;19;18;22;12;26;16;20;9;5;24;13;8;10;7;25;17;198;5475441
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;25;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;23;17;198;5454363
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;7;19;18;1;12;26;16;20;9;5;24;13;8;10;22;25;17;198;5471999
198;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;1;10;18;7;12;26;16;20;9;5;24;13;8;19;22;25;17;198;5480993
199;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;9;3;21;15;1;19;18;7;12;26;16;20;4;5;24;13;8;10;22;25;17;199;5513369
199;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;12;2;23;11;4;3;21;15;1;19;18;7;14;26;16;20;9;5;24;13;8;10;22;25;17;199;5451270
199;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;8;24;13;5;10;22;25;17;199;5746253
199;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;18;23;11;4;3;21;15;1;19;2;7;12;26;16;20;9;5;24;13;8;10;22;25;17;199;5474208
199;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;7;19;18;1;12;26;16;20;9;5;24;13;8;10;22;25;17;199;5471999
199;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;10;8;22;25;17;199;5450374
199;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;4;3;21;15;1;12;18;7;19;26;16;20;9;5;24;13;8;10;22;25;17;199;5447006
199;5446130;6;14;2;23;11;4;3;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17;199;5446130
199;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;20;23;11;3;4;21;15;1;19;18;7;12;26;16;2;9;5;24;13;8;10;22;25;17;199;5511082
199;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;9;4;21;15;1;19;18;7;12;26;16;20;3;5;24;13;8;10;22;25;17;199;5500911
199;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;8;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;23;10;22;25;17;199;5450704
199;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;26;4;21;15;1;19;18;7;12;3;16;20;9;5;24;13;8;10;22;25;17;199;5511313
199;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;3;20;21;15;1;19;18;7;12;26;16;4;9;5;24;13;8;10;22;25;17;199;5469478
199;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;21;11;3;4;23;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17;199;5493806
199;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;3;4;21;15;1;26;18;7;12;19;16;20;9;5;24;13;8;10;22;25;17;199;5464008
199;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;17;13;8;10;22;25;24;199;5447449
199;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;22;20;9;5;24;13;8;10;16;25;17;199;5454906
199;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;10;22;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17;199;5446130
199;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;13;16;20;9;5;24;26;8;22;10;25;17;199;5447163
199;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;22;16;20;9;5;24;13;8;26;10;25;17;199;5449688
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
16;14;2;23;11;3;4;21;15;1;19;18;7;12;26;6;20;9;5;24;13;8;22;10;25;17;200;5456502
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;5;9;24;13;8;22;10;25;17;200;5448830
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;22;19;18;7;12;26;16;20;9;5;24;13;8;1;10;25;17;200;5550097
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;10;16;20;9;5;24;13;8;22;26;25;17;200;5450049
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;5;7;12;26;16;20;9;18;24;13;8;22;10;25;17;200;5572220
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;8;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;23;22;10;25;17;200;5450704
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;9;3;4;21;15;1;19;18;7;12;26;16;20;11;5;24;13;8;22;10;25;17;200;5528145
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;25;20;9;5;24;13;8;22;10;16;17;200;5448049
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;8;18;7;12;26;16;20;9;5;24;13;19;22;10;25;17;200;5476505
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;5;12;26;16;20;9;7;24;13;8;22;10;25;17;200;5569600
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;13;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;14;8;22;10;25;17;200;5447614
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;17;24;13;8;22;10;25;5;200;5638172
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;18;19;7;12;26;16;20;9;5;24;13;8;22;10;25;17;200;5458849
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;9;23;11;3;4;21;15;1;19;18;7;12;26;16;20;2;5;24;13;8;22;10;25;17;200;5536899
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;25;19;18;7;12;26;16;20;9;5;24;13;8;22;10;1;17;200;5476575
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;4;3;11;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17;200;5467994
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;4;11;3;23;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17;200;5460062
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;8;1;19;18;7;12;26;16;20;9;5;24;13;15;22;10;25;17;200;5574360
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;16;11;3;4;21;15;1;19;18;7;12;26;23;20;9;5;24;13;8;22;10;25;17;200;5450604
200;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;17;16;20;9;5;24;13;8;22;10;25;26;200;5458319
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;17;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;15;201;5459437
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;9;1;19;18;7;12;26;16;20;15;5;24;13;8;22;10;25;17;201;5533970
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;20;7;12;26;16;18;9;5;24;13;8;22;10;25;17;201;5470760
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;8;12;26;16;20;9;5;24;13;7;22;10;25;17;201;5469812
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;7;18;19;12;26;16;20;9;5;24;13;8;22;10;25;17;201;5448414
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;7;1;19;18;15;12;26;16;20;9;5;24;13;8;22;10;25;17;201;5512807
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;19;2;23;11;3;4;21;15;1;14;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17;201;5461829
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
24;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;6;13;8;22;10;25;17;201;5448578
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;20;16;26;9;5;24;13;8;22;10;25;17;201;5502715
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;10;12;26;16;20;9;5;24;13;8;22;7;25;17;201;5476469
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;22;5;24;13;8;9;10;25;17;201;5574256
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;16;12;26;7;20;9;5;24;13;8;22;10;25;17;201;5459996
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;17;5;24;13;8;22;10;25;9;201;5580997
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;13;16;20;9;5;24;26;8;22;10;25;17;201;5447163
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;8;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;11;22;10;25;17;201;5447890
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;16;15;1;19;18;7;12;26;21;20;9;5;24;13;8;22;10;25;17;201;5452266
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;24;19;18;7;12;26;16;20;9;5;1;13;8;22;10;25;17;201;5540365
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;10;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;2;25;17;201;5449273
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;25;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;3;17;201;5459622
201;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;7;1;19;18;15;12;26;16;20;9;5;24;13;8;22;10;25;17;201;5512807
202;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;10;16;20;9;5;24;13;8;22;26;25;17;202;5450049
202;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;3;11;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17;202;5510112
202;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;13;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;11;8;22;10;25;17;202;5450223
202;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;18;19;1;7;12;26;16;20;9;5;24;13;8;22;10;25;17;202;5543508
202;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;25;13;8;22;10;24;17;202;5449141
202;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;3;23;11;2;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17;202;5547932
202;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;18;15;1;19;21;7;12;26;16;20;9;5;24;13;8;22;10;25;17;202;5558373
202;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;17;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;14;202;5703933
202;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;9;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;14;5;24;13;8;22;10;25;17;202;5555451
202;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;9;3;4;21;15;1;19;18;7;12;26;16;20;11;5;24;13;8;22;10;25;17;202;5528145
202;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;18;23;11;3;4;21;15;1;19;2;7;12;26;16;20;9;5;24;13;8;22;10;25;17;202;5474208
202;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;17;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;21;202;5468607
202;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
6;14;2;23;11;3;4;21;15;1;22;18;7;12;26;16;20;9;5;24;13;8;19;10;25;17;202;5480237
202;5446130;6;14;2;23;11;3;4;21;15;1;19;18;7;12;26;16;20;9;5;24;13;8;22;10;25;17
