"X1";"X26738";"X1.1";"X23";"X31";"X21";"X4";"X11";"X3";"X5";"X32";"X16";"X6";"X18";"X27";"X28";"X26";"X20";"X19";"X24";"X25";"X8";"X13";"X15";"X29";"X14";"X12";"X17";"X10";"X22";"X7";"X2";"X9";"X30"
26;23;21;24;19;18;12;8;11;2;22;6;10;32;17;27;28;31;15;7;3;20;9;5;14;30;29;13;1;25;16;4;131;20064
131;19424;26;23;21;24;19;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;11;9;22;6;10;32;17;27;28;31;15;13;3;20;2;5;14;30;29;7;1;25;16;4;131;20664
131;19424;26;23;21;24;19;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4
26;23;21;24;12;18;19;8;11;9;22;6;10;32;17;27;28;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4;131;20848
131;19424;26;23;21;24;19;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;20;2;5;14;16;29;13;1;25;30;4;131;21548
131;19424;26;23;21;24;19;18;12;8;11;9;22;6;10;32;17;27;28;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;11;9;28;6;10;32;17;27;22;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4;131;19464
131;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;32;17;27;22;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;11;2;28;6;10;32;17;27;22;31;15;7;3;20;9;5;14;30;29;13;1;25;16;4;131;20104
131;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;32;17;27;22;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4
26;23;21;1;19;18;12;8;11;9;28;6;10;32;17;27;22;31;15;7;3;20;2;5;14;30;29;13;24;25;16;4;131;21428
131;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;32;17;27;22;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;11;9;28;6;10;25;17;27;22;31;15;7;3;20;2;5;14;30;29;13;1;32;16;4;131;19504
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;32;17;27;22;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;11;9;28;6;2;32;17;27;22;31;15;7;3;20;10;5;14;30;29;13;1;25;16;4;132;20584
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;32;17;27;22;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4
26;23;21;24;19;18;27;8;11;9;28;6;10;32;17;12;22;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4;132;20766
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;32;17;27;22;31;15;7;3;20;2;5;14;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;29;13;1;25;16;4;132;19464
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;11;9;1;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;29;13;28;25;16;4;132;21618
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;15;9;28;6;10;14;17;27;22;31;11;7;3;20;2;5;32;30;29;13;1;25;16;4;132;19804
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;15;9;28;6;10;14;17;27;22;31;11;7;3;20;2;5;32;30;29;13;1;25;16;4;132;19804
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;11;9;25;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;29;13;1;28;16;4;132;19664
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;29;13;1;25;16;4
26;23;21;24;31;18;12;8;11;9;28;6;10;14;17;27;22;19;15;7;3;20;2;5;32;30;29;13;1;25;16;4;132;20664
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;29;20;2;5;32;30;3;13;1;25;16;4;132;20698
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;29;13;1;25;16;4
26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4;132;19464
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;2;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;23;5;32;30;25;13;1;29;16;4;132;20944
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;22;11;9;28;6;10;14;17;27;8;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4;132;20836
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;28;19;18;12;8;11;9;24;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4;132;19684
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;15;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;21;7;3;20;2;5;32;30;25;13;1;29;16;4;132;20550
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;8;11;9;28;6;10;14;7;27;22;31;15;17;3;20;2;5;32;30;25;13;1;29;16;4;132;20478
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;8;11;9;30;6;10;14;17;27;22;31;15;7;3;20;2;5;32;28;25;13;1;29;16;4;132;20064
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;32;31;15;7;3;20;2;5;22;30;25;13;1;29;16;4;132;20224
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;8;11;9;28;6;10;7;17;27;22;31;15;14;3;20;2;5;32;30;25;13;1;29;16;4;132;20504
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;13;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;18;1;29;16;4;132;21574
132;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;5;2;32;30;25;13;1;29;16;4;132;19544
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;2;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;18;5;32;30;25;13;1;29;16;4;133;20568
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
30;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;26;25;13;1;29;16;4;133;19984
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
11;23;21;24;19;18;12;8;26;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4;133;20238
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;29;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;12;16;4;133;21466
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;8;11;9;28;6;10;5;17;27;22;31;15;7;3;20;2;14;32;30;25;13;1;29;16;4;133;20184
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
11;23;21;24;19;18;12;8;26;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4;133;20238
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;16;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;24;4;133;21086
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;8;11;9;28;6;5;14;17;27;22;31;15;7;3;20;2;10;32;30;25;13;1;29;16;4;133;20304
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;1;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;21;29;16;4;133;21320
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;8;11;9;28;31;10;14;17;27;22;6;15;7;3;20;2;5;32;30;25;13;1;29;16;4;133;20262
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;13;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;21;1;29;16;4;133;21334
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;30;22;31;15;7;3;20;2;5;32;27;25;13;1;29;16;4;133;20104
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;8;11;9;28;10;6;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4;133;19904
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
16;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;26;4;133;20684
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;4;16;29;133;19968
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;13;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;24;1;29;16;4;133;21742
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;32;22;31;15;7;3;20;2;5;27;30;25;13;1;29;16;4;133;20424
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;30;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;12;25;13;1;29;16;4;133;22318
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;17;11;9;28;6;10;14;8;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4;133;20542
133;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;12;21;24;19;18;23;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4;133;20848
134;19464;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;15;7;3;20;2;5;32;30;25;13;1;29;16;4
26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;134;19384
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;29;31;4;7;3;20;2;5;32;30;25;13;1;22;16;15;134;20824
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;6;19;18;12;8;11;9;28;24;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;134;19690
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;8;11;9;28;6;10;27;17;14;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;134;20920
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;8;11;9;28;6;10;3;17;27;22;31;4;7;14;20;2;5;32;30;25;13;1;29;16;15;134;20384
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;8;11;9;28;6;10;14;29;27;22;31;4;7;3;20;2;5;32;30;25;13;1;17;16;15;134;19844
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;2;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;19;5;32;30;25;13;1;29;16;15;134;20504
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;22;11;9;28;6;10;14;17;27;8;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;134;20756
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;21;23;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;134;19624
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;8;18;12;19;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;134;20194
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;31;22;27;4;7;3;20;2;5;32;30;25;13;1;29;16;15;134;20164
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;29;20;2;5;32;30;25;13;1;3;16;15;134;20778
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;22;11;9;28;6;10;14;17;27;8;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;134;20756
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;8;11;9;28;6;10;14;1;27;22;31;4;7;3;20;2;5;32;30;25;13;17;29;16;15;134;20948
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;25;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;24;13;1;29;16;15;134;19624
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;10;11;9;28;6;8;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;134;19944
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;20;4;7;3;31;2;5;32;30;25;13;1;29;16;15;134;20464
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;13;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;18;1;29;16;15;134;21494
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;32;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;8;30;25;13;1;29;16;15;134;20144
134;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;29;7;3;20;2;5;32;30;25;13;1;4;16;15;134;19980
135;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;8;11;9;28;25;10;14;17;27;22;31;4;7;3;20;2;5;32;30;6;13;1;29;16;15;135;19680
135;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;12;8;11;9;28;6;10;14;29;27;22;31;4;7;3;20;2;5;32;30;25;13;1;17;16;15;135;19844
135;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
12;23;21;24;19;18;26;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;135;20446
135;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;14;12;8;11;9;28;6;10;18;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;135;20974
135;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;21;24;19;18;32;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;12;30;25;13;1;29;16;15;135;20606
135;19384;26;23;21;24;19;18;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;135;19384
135;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;30;14;17;27;22;31;4;7;3;20;2;5;32;10;25;13;1;29;16;15;135;21712
135;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;5;2;32;30;25;13;1;29;16;15;135;19464
135;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;27;24;19;21;12;8;11;9;28;6;10;14;17;18;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;135;20084
135;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;25;3;20;2;5;32;30;7;13;1;29;16;15;135;20140
135;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;6;24;19;21;12;8;11;9;28;18;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;135;20014
135;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;13;25;1;29;16;15;135;19564
135;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;30;31;4;7;3;20;2;5;32;22;25;13;1;29;16;15;135;20024
135;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;32;3;20;2;5;7;30;25;13;1;29;16;15;135;20540
135;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;10;14;22;27;17;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;135;20224
135;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
10;23;18;24;19;21;12;8;11;9;28;6;26;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;135;20396
135;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;12;21;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;135;21156
135;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;7;11;9;28;6;10;14;17;27;22;31;4;8;3;20;2;5;32;30;25;13;1;29;16;15;135;19464
135;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;22;28;6;10;14;17;27;9;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;135;21386
135;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;10;14;30;27;22;31;4;7;3;20;2;5;32;17;25;13;1;29;16;15;135;20544
136;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;7;4;31;3;20;2;5;32;30;25;13;1;29;16;15;136;20942
136;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;5;31;4;7;3;20;2;22;32;30;25;13;1;29;16;15;136;20760
136;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
14;23;18;24;19;21;12;8;11;9;28;6;10;26;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;136;20340
136;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;10;1;17;27;22;31;4;7;3;20;2;5;32;30;25;13;14;29;16;15;136;20624
136;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;17;11;9;28;6;10;14;8;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;136;20462
136;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;20;8;11;9;28;6;10;14;17;27;22;31;4;7;3;12;2;5;32;30;25;13;1;29;16;15;136;20388
136;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;13;5;32;30;25;2;1;29;16;15;136;20144
136;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;7;22;31;4;27;3;20;2;5;32;30;25;13;1;29;16;15;136;20396
136;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;13;31;4;7;3;20;2;5;32;30;25;22;1;29;16;15;136;21900
136;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;22;21;12;8;11;9;28;6;10;14;17;27;19;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15;136;19584
136;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;23;18;24;19;21;12;8;20;9;28;6;10;14;17;27;22;31;4;7;3;11;2;5;32;30;25;13;1;29;16;15;136;20348
136;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
26;13;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;23;1;29;16;15;136;21950
136;19384;26;23;18;24;19;21;12;8;11;9;28;6;10;14;17;27;22;31;4;7;3;20;2;5;32;30;25;13;1;29;16;15
