"X1";"X296";"X47";"X5";"X64";"X63";"X32";"X45";"X37";"X26";"X44";"X36";"X12";"X18";"X40";"X1.1";"X39";"X15";"X23";"X25";"X62";"X60";"X58";"X28";"X50";"X46";"X6";"X17";"X38";"X41";"X34";"X42";"X57";"X61";"X55";"X8";"X53";"X4";"X43";"X14";"X27";"X10";"X13";"X24";"X59";"X11";"X22";"X2";"X29";"X31";"X9";"X56";"X30";"X21";"X49";"X7";"X19";"X52";"X3";"X51";"X33";"X20";"X16";"X48";"X35";"X54"
54;13;28;62;8;46;56;50;63;61;38;6;15;39;45;12;33;32;37;26;25;16;1;7;57;9;30;22;24;34;59;44;52;35;21;5;43;20;29;42;19;47;18;40;48;10;51;53;31;55;14;4;58;27;36;2;17;23;60;41;3;64;49;11;57;206
57;206;54;13;28;62;8;46;56;50;63;61;38;6;15;39;45;12;33;32;37;26;25;16;1;7;57;9;30;22;24;34;59;44;52;35;21;5;43;20;29;42;19;47;18;40;48;10;51;53;31;55;14;4;58;27;36;2;17;23;60;41;3;64;49;11
54;13;28;62;8;46;56;50;63;61;38;6;15;39;45;12;33;32;37;26;25;51;1;7;57;9;30;22;24;34;59;44;52;35;21;5;43;20;29;42;19;47;18;40;48;10;16;53;31;55;14;4;58;27;36;2;17;23;60;41;3;64;49;11;57;204
57;204;54;13;28;62;8;46;56;50;63;61;38;6;15;39;45;12;33;32;37;26;25;51;1;7;57;9;30;22;24;34;59;44;52;35;21;5;43;20;29;42;19;47;18;40;48;10;16;53;31;55;14;4;58;27;36;2;17;23;60;41;3;64;49;11
54;13;28;62;8;46;56;50;63;61;38;6;15;39;45;12;33;32;37;26;25;51;1;7;57;9;30;22;24;34;59;44;52;49;21;5;43;20;29;42;19;47;18;40;48;10;16;53;31;55;14;4;58;27;36;2;17;23;60;41;3;64;35;11;57;204
57;204;54;13;28;62;8;46;56;50;63;61;38;6;15;39;45;12;33;32;37;26;25;51;1;7;57;9;30;22;24;34;59;44;52;49;21;5;43;20;29;42;19;47;18;40;48;10;16;53;31;55;14;4;58;27;36;2;17;23;60;41;3;64;35;11
54;13;28;62;8;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;25;51;1;7;57;9;30;22;24;34;59;44;52;49;21;5;43;20;29;42;19;47;18;40;48;10;16;53;31;55;14;4;58;27;36;2;17;23;60;41;3;64;35;11;57;204
57;204;54;13;28;62;8;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;25;51;1;7;57;9;30;22;24;34;59;44;52;49;21;5;43;20;29;42;19;47;18;40;48;10;16;53;31;55;14;4;58;27;36;2;17;23;60;41;3;64;35;11
54;13;28;62;8;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;25;51;1;7;57;9;30;22;24;11;59;44;52;49;21;5;43;20;29;42;19;47;18;40;48;10;16;53;31;55;14;4;58;27;36;2;17;23;60;41;3;64;35;34;57;204
58;204;54;13;28;62;8;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;25;51;1;7;57;9;30;22;24;11;59;44;52;49;21;5;43;20;29;42;19;47;18;40;48;10;16;53;31;55;14;4;58;27;36;2;17;23;60;41;3;64;35;34
54;13;28;62;8;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;25;51;1;7;57;9;30;22;24;11;59;44;52;49;21;5;43;20;29;42;19;47;18;40;48;10;16;35;31;55;14;4;58;27;36;2;17;23;60;41;3;64;53;34;58;204
58;204;54;13;28;62;8;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;25;51;1;7;57;9;30;22;24;11;59;44;52;49;21;5;43;20;29;42;19;47;18;40;48;10;16;35;31;55;14;4;58;27;36;2;17;23;60;41;3;64;53;34
54;13;28;62;8;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;25;51;1;7;57;9;30;22;24;11;59;44;52;49;21;5;43;20;29;42;19;47;18;40;48;10;53;35;31;55;14;4;58;27;36;2;17;23;60;41;3;64;16;34;58;204
58;204;54;13;28;62;8;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;25;51;1;7;57;9;30;22;24;11;59;44;52;49;21;5;43;20;29;42;19;47;18;40;48;10;53;35;31;55;14;4;58;27;36;2;17;23;60;41;3;64;16;34
54;13;28;62;35;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;25;51;1;7;57;9;30;22;24;11;59;44;52;49;21;5;43;20;29;42;19;47;18;40;48;10;53;8;31;55;14;4;58;27;36;2;17;23;60;41;3;64;16;34;58;204
58;204;54;13;28;62;35;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;25;51;1;7;57;9;30;22;24;11;59;44;52;49;21;5;43;20;29;42;19;47;18;40;48;10;53;8;31;55;14;4;58;27;36;2;17;23;60;41;3;64;16;34
54;13;28;62;35;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;57;51;1;7;25;9;30;22;24;11;59;44;52;49;21;5;43;20;29;42;19;47;18;40;48;10;53;8;31;55;14;4;58;27;36;2;17;23;60;41;3;64;16;34;58;204
58;204;54;13;28;62;35;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;57;51;1;7;25;9;30;22;24;11;59;44;52;49;21;5;43;20;29;42;19;47;18;40;48;10;53;8;31;55;14;4;58;27;36;2;17;23;60;41;3;64;16;34
54;13;28;62;35;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;57;51;1;7;25;44;30;22;24;11;59;9;52;49;21;5;43;20;29;42;19;47;18;40;48;10;53;8;31;55;14;4;58;27;36;2;17;23;60;41;3;64;16;34;58;202
58;202;54;13;28;62;35;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;57;51;1;7;25;44;30;22;24;11;59;9;52;49;21;5;43;20;29;42;19;47;18;40;48;10;53;8;31;55;14;4;58;27;36;2;17;23;60;41;3;64;16;34
54;13;28;62;35;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;57;51;1;7;25;44;30;22;24;11;59;9;52;49;21;5;43;20;29;42;19;14;18;40;48;10;53;8;31;55;47;4;58;27;36;2;17;23;60;41;3;64;16;34;58;202
58;202;54;13;28;62;35;50;56;46;63;61;38;6;15;39;45;12;33;32;37;26;57;51;1;7;25;44;30;22;24;11;59;9;52;49;21;5;43;20;29;42;19;14;18;40;48;10;53;8;31;55;47;4;58;27;36;2;17;23;60;41;3;64;16;34
54;13;28;62;35;50;56;46;63;61;38;6;15;39;45;12;33;32;37;17;57;51;1;7;25;44;30;22;24;11;59;9;52;49;21;5;43;20;29;42;19;14;18;40;48;10;53;8;31;55;47;4;58;27;36;2;26;23;60;41;3;64;16;34;58;210
58;210;54;13;28;62;35;50;56;46;63;61;38;6;15;39;45;12;33;32;37;17;57;51;1;7;25;44;30;22;24;11;59;9;52;49;21;5;43;20;29;42;19;14;18;40;48;10;53;8;31;55;47;4;58;27;36;2;26;23;60;41;3;64;16;34
54;13;28;62;35;50;56;46;63;61;38;6;15;39;45;12;33;32;37;47;57;51;1;7;25;44;30;22;24;11;59;9;52;49;21;5;43;20;29;42;19;14;18;40;48;10;53;8;31;55;17;4;58;27;36;2;26;23;60;41;3;64;16;34;58;208
58;208;54;13;28;62;35;50;56;46;63;61;38;6;15;39;45;12;33;32;37;47;57;51;1;7;25;44;30;22;24;11;59;9;52;49;21;5;43;20;29;42;19;14;18;40;48;10;53;8;31;55;17;4;58;27;36;2;26;23;60;41;3;64;16;34
54;13;28;62;35;50;56;46;63;61;38;6;27;39;45;12;33;32;37;47;57;51;1;7;25;44;30;22;24;11;59;9;52;49;21;5;43;20;29;42;19;14;18;40;48;10;53;8;31;55;17;4;58;15;36;2;26;23;60;41;3;64;16;34;58;208
58;208;54;13;28;62;35;50;56;46;63;61;38;6;27;39;45;12;33;32;37;47;57;51;1;7;25;44;30;22;24;11;59;9;52;49;21;5;43;20;29;42;19;14;18;40;48;10;53;8;31;55;17;4;58;15;36;2;26;23;60;41;3;64;16;34
54;13;28;62;35;50;56;46;63;61;38;6;27;39;45;12;33;32;37;47;57;51;1;7;25;44;30;22;24;11;59;9;52;49;21;5;43;20;29;42;3;14;18;40;48;10;53;8;31;55;17;4;58;15;36;2;26;23;60;41;19;64;16;34;58;208
58;208;54;13;28;62;35;50;56;46;63;61;38;6;27;39;45;12;33;32;37;47;57;51;1;7;25;44;30;22;24;11;59;9;52;49;21;5;43;20;29;42;3;14;18;40;48;10;53;8;31;55;17;4;58;15;36;2;26;23;60;41;19;64;16;34
54;13;28;62;35;50;56;46;63;61;38;6;27;39;45;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;21;5;43;20;29;42;3;14;18;40;48;10;53;8;31;55;25;4;58;15;36;2;26;23;60;41;19;64;16;34;58;208
58;208;54;13;28;62;35;50;56;46;63;61;38;6;27;39;45;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;21;5;43;20;29;42;3;14;18;40;48;10;53;8;31;55;25;4;58;15;36;2;26;23;60;41;19;64;16;34
54;13;28;62;21;50;56;46;63;61;38;6;27;39;45;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;3;14;18;40;48;10;53;8;31;55;25;4;58;15;36;2;26;23;60;41;19;64;16;34;58;204
58;204;54;13;28;62;21;50;56;46;63;61;38;6;27;39;45;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;3;14;18;40;48;10;53;8;31;55;25;4;58;15;36;2;26;23;60;41;19;64;16;34
54;13;28;62;21;50;56;46;63;61;38;6;27;39;45;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;3;42;29;14;18;40;48;10;53;8;31;55;25;4;58;15;36;2;26;23;60;41;19;64;16;34;58;228
58;204;54;13;28;62;21;50;56;46;63;61;38;6;27;39;45;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;3;14;18;40;48;10;53;8;31;55;25;4;58;15;36;2;26;23;60;41;19;64;16;34
54;13;28;62;21;50;56;46;63;7;38;6;27;39;45;12;33;32;37;47;57;51;1;61;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;3;14;18;40;48;10;53;8;31;55;25;4;58;15;36;2;26;23;60;41;19;64;16;34;58;216
58;204;54;13;28;62;21;50;56;46;63;61;38;6;27;39;45;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;3;14;18;40;48;10;53;8;31;55;25;4;58;15;36;2;26;23;60;41;19;64;16;34
54;13;28;62;21;50;56;46;63;61;38;6;45;39;27;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;3;14;18;40;48;10;53;8;31;55;25;4;58;15;36;2;26;23;60;41;19;64;16;34;58;248
58;204;54;13;28;62;21;50;56;46;63;61;38;6;27;39;45;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;3;14;18;40;48;10;53;8;31;55;25;4;58;15;36;2;26;23;60;41;19;64;16;34
54;13;28;45;21;50;56;46;63;61;38;6;27;39;62;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;3;14;18;40;48;10;53;8;31;55;25;4;58;15;36;2;26;23;60;41;19;64;16;34;58;216
58;216;54;13;28;45;21;50;56;46;63;61;38;6;27;39;62;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;3;14;18;40;48;10;53;8;31;55;25;4;58;15;36;2;26;23;60;41;19;64;16;34
54;13;28;45;21;50;56;46;63;61;38;6;27;39;62;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;15;14;18;40;48;10;53;8;31;55;25;4;58;3;36;2;26;23;60;41;19;64;16;34;58;216
58;216;54;13;28;45;21;50;56;46;63;61;38;6;27;39;62;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;15;14;18;40;48;10;53;8;31;55;25;4;58;3;36;2;26;23;60;41;19;64;16;34
54;13;28;5;21;50;56;46;63;61;38;6;27;39;62;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;45;43;20;29;42;15;14;18;40;48;10;53;8;31;55;25;4;58;3;36;2;26;23;60;41;19;64;16;34;58;224
58;216;54;13;28;45;21;50;56;46;63;61;38;6;27;39;62;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;15;14;18;40;48;10;53;8;31;55;25;4;58;3;36;2;26;23;60;41;19;64;16;34
54;13;28;45;21;50;56;46;63;61;38;6;27;39;62;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;15;14;18;40;19;10;53;8;31;55;25;4;58;3;36;2;26;23;60;41;48;64;16;34;58;216
58;216;54;13;28;45;21;50;56;46;63;61;38;6;27;39;62;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;15;14;18;40;19;10;53;8;31;55;25;4;58;3;36;2;26;23;60;41;48;64;16;34
54;13;28;45;50;21;56;46;63;61;38;6;27;39;62;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;15;14;18;40;19;10;53;8;31;55;25;4;58;3;36;2;26;23;60;41;48;64;16;34;58;224
59;224;54;13;28;45;50;21;56;46;63;61;38;6;27;39;62;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;15;14;18;40;19;10;53;8;31;55;25;4;58;3;36;2;26;23;60;41;48;64;16;34
54;13;28;45;50;21;56;46;63;61;38;6;27;39;62;12;33;32;37;47;57;51;1;7;17;44;30;22;24;35;59;9;52;49;11;5;43;20;29;42;15;14;18;40;19;10;53;8;31;55;25;4;58;3;36;2;26;23;60;41;48;64;16;34;59;232
59;224;54;13;28;45;50;21;56;46;63;61;38;6;27;39;62;12;33;32;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;15;14;18;40;19;10;53;8;31;55;25;4;58;3;36;2;26;23;60;41;48;64;16;34
32;13;28;45;50;21;56;46;63;61;38;6;27;39;62;12;33;54;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;15;14;18;40;19;10;53;8;31;55;25;4;58;3;36;2;26;23;60;41;48;64;16;34;59;224
59;224;32;13;28;45;50;21;56;46;63;61;38;6;27;39;62;12;33;54;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;15;14;18;40;19;10;53;8;31;55;25;4;58;3;36;2;26;23;60;41;48;64;16;34
32;13;28;45;50;21;56;46;63;61;38;6;27;39;62;12;33;54;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;15;14;18;40;19;10;53;8;31;55;25;4;58;3;36;41;26;23;60;2;48;64;16;34;59;224
59;224;32;13;28;45;50;21;56;46;63;61;38;6;27;39;62;12;33;54;37;47;57;51;1;7;17;44;30;22;24;11;59;9;52;49;35;5;43;20;29;42;15;14;18;40;19;10;53;8;31;55;25;4;58;3;36;41;26;23;60;2;48;64;16;34
32;13;28;45;50;21;56;46;63;61;38;6;27;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;52;49;22;5;43;20;29;42;15;14;18;40;19;10;53;8;31;55;25;4;58;3;36;41;26;23;60;2;48;64;16;34;59;218
59;218;32;13;28;45;50;21;56;46;63;61;38;6;27;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;52;49;22;5;43;20;29;42;15;14;18;40;19;10;53;8;31;55;25;4;58;3;36;41;26;23;60;2;48;64;16;34
32;13;28;45;50;21;56;46;63;61;38;6;27;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;52;49;22;5;43;20;29;42;15;18;14;40;19;10;53;8;31;55;25;4;58;3;36;41;26;23;60;2;48;64;16;34;59;218
59;218;32;13;28;45;50;21;56;46;63;61;38;6;27;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;52;49;22;5;43;20;29;42;15;18;14;40;19;10;53;8;31;55;25;4;58;3;36;41;26;23;60;2;48;64;16;34
32;13;28;45;50;21;56;46;63;8;38;6;27;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;52;49;22;5;43;20;29;42;15;18;14;40;19;10;53;61;31;55;25;4;58;3;36;41;26;23;60;2;48;64;16;34;59;230
59;218;32;13;28;45;50;21;56;46;63;61;38;6;27;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;52;49;22;5;43;20;29;42;15;18;14;40;19;10;53;8;31;55;25;4;58;3;36;41;26;23;60;2;48;64;16;34
32;13;28;45;50;21;56;46;63;61;38;6;23;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;52;49;22;5;43;20;29;42;15;18;14;40;19;10;53;8;31;55;25;4;58;3;36;41;26;27;60;2;48;64;16;34;59;218
59;218;32;13;28;45;50;21;56;46;63;61;38;6;23;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;52;49;22;5;43;20;29;42;15;18;14;40;19;10;53;8;31;55;25;4;58;3;36;41;26;27;60;2;48;64;16;34
32;13;28;45;50;21;56;46;63;61;38;6;23;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;52;49;8;5;43;20;29;42;15;18;14;40;19;10;53;22;31;55;25;4;58;3;36;41;26;27;60;2;48;64;16;34;59;218
59;218;32;13;28;45;50;21;56;46;63;61;38;6;23;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;52;49;8;5;43;20;29;42;15;18;14;40;19;10;53;22;31;55;25;4;58;3;36;41;26;27;60;2;48;64;16;34
32;13;28;45;50;21;56;46;63;61;38;6;23;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;5;49;8;52;43;20;29;42;15;18;14;40;19;10;53;22;31;55;25;4;58;3;36;41;26;27;60;2;48;64;16;34;59;216
59;216;32;13;28;45;50;21;56;46;63;61;38;6;23;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;5;49;8;52;43;20;29;42;15;18;14;40;19;10;53;22;31;55;25;4;58;3;36;41;26;27;60;2;48;64;16;34
32;13;28;45;50;21;56;46;63;61;38;6;23;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;55;25;4;58;3;36;41;26;27;60;2;48;64;18;34;59;216
59;216;32;13;28;45;50;21;56;46;63;61;38;6;23;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;55;25;4;58;3;36;41;26;27;60;2;48;64;18;34
32;13;28;45;50;21;56;46;63;61;38;6;23;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;48;25;4;58;3;36;41;26;27;60;2;55;64;18;34;59;216
59;216;32;13;28;45;50;21;56;46;63;61;38;6;23;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;9;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;48;25;4;58;3;36;41;26;27;60;2;55;64;18;34
32;13;9;45;50;21;56;46;63;61;38;6;23;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;28;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;48;25;4;58;3;36;41;26;27;60;2;55;64;18;34;59;216
59;216;32;13;9;45;50;21;56;46;63;61;38;6;23;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;28;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;48;25;4;58;3;36;41;26;27;60;2;55;64;18;34
32;13;9;45;50;21;56;46;63;61;38;6;3;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;28;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;48;25;4;58;23;36;41;26;27;60;2;55;64;18;34;59;216
59;216;32;13;9;45;50;21;56;46;63;61;38;6;3;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;28;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;48;25;4;58;23;36;41;26;27;60;2;55;64;18;34
32;13;9;45;50;21;56;46;63;61;38;6;48;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;28;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;3;25;4;58;23;36;41;26;27;60;2;55;64;18;34;59;216
59;216;32;13;9;45;50;21;56;46;63;61;38;6;48;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;28;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;3;25;4;58;23;36;41;26;27;60;2;55;64;18;34
32;13;9;45;50;21;28;46;63;61;38;6;48;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;3;25;4;58;23;36;41;26;27;60;2;55;64;18;34;59;214
59;214;32;13;9;45;50;21;28;46;63;61;38;6;48;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;3;25;4;58;23;36;41;26;27;60;2;55;64;18;34
32;13;9;45;50;21;28;46;63;61;38;6;48;39;62;12;33;54;37;47;57;51;1;7;17;44;36;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;3;25;4;58;23;30;41;26;27;60;2;55;64;18;34;59;242
59;214;32;13;9;45;50;21;28;46;63;61;38;6;48;39;62;12;33;54;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;3;25;4;58;23;36;41;26;27;60;2;55;64;18;34
32;13;9;45;50;21;28;46;63;61;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;3;25;4;58;23;36;41;26;27;54;2;55;64;18;34;59;214
59;214;32;13;9;45;50;21;28;46;63;61;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;3;25;4;58;23;36;41;26;27;54;2;55;64;18;34
32;13;9;45;50;21;28;46;63;61;38;6;48;39;62;12;33;60;37;47;57;14;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;51;40;19;10;53;22;31;3;25;4;58;23;36;41;26;27;54;2;55;64;18;34;59;218
59;214;32;13;9;45;50;21;28;46;63;61;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;3;25;4;58;23;36;41;26;27;54;2;55;64;18;34
32;13;9;45;50;21;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;3;25;4;58;23;36;41;26;27;54;61;55;64;18;34;59;230
59;230;32;13;9;45;50;21;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;14;40;19;10;53;22;31;3;25;4;58;23;36;41;26;27;54;61;55;64;18;34
32;13;9;45;50;14;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;21;40;19;10;53;22;31;3;25;4;58;23;36;41;26;27;54;61;55;64;18;34;59;214
60;214;32;13;9;45;50;14;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;21;40;19;10;53;22;31;3;25;4;58;23;36;41;26;27;54;61;55;64;18;34
32;13;9;45;50;14;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;21;40;19;10;53;22;31;3;25;4;58;23;36;41;18;27;54;61;55;64;26;34;60;214
60;214;32;13;9;45;50;14;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;21;40;19;10;53;22;31;3;25;4;58;23;36;41;18;27;54;61;55;64;26;34
32;13;9;45;50;14;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;21;40;19;34;53;22;31;3;25;4;58;23;36;41;18;27;54;61;55;64;26;10;60;198
60;198;32;13;9;45;50;14;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;21;40;19;34;53;22;31;3;25;4;58;23;36;41;18;27;54;61;55;64;26;10
32;10;9;45;50;14;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;21;40;19;34;53;22;31;3;25;4;58;23;36;41;18;27;54;61;55;64;26;13;60;198
60;198;32;10;9;45;50;14;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;44;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;21;40;19;34;53;22;31;3;25;4;58;23;36;41;18;27;54;61;55;64;26;13
32;10;9;45;50;14;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;34;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;21;40;19;44;53;22;31;3;25;4;58;23;36;41;18;27;54;61;55;64;26;13;60;210
60;210;32;10;9;45;50;14;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;34;30;35;24;11;59;56;5;49;8;52;43;20;29;42;15;16;21;40;19;44;53;22;31;3;25;4;58;23;36;41;18;27;54;61;55;64;26;13
32;10;9;45;50;14;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;34;30;35;3;11;59;56;5;49;8;52;43;20;29;42;15;16;21;40;19;44;53;22;31;24;25;4;58;23;36;41;18;27;54;61;55;64;26;13;60;210
60;210;32;10;9;45;50;14;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;34;30;35;3;11;59;56;5;49;8;52;43;20;29;42;15;16;21;40;19;44;53;22;31;24;25;4;58;23;36;41;18;27;54;61;55;64;26;13
32;10;9;45;50;14;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;34;30;35;3;11;59;56;5;49;8;52;43;20;29;42;15;16;21;40;19;44;53;22;31;24;25;4;58;23;41;36;18;27;54;61;55;64;26;13;60;210
60;210;32;10;9;45;50;14;28;46;63;2;38;6;48;39;62;12;33;60;37;47;57;51;1;7;17;34;30;35;3;11;59;56;5;49;8;52;43;20;29;42;15;16;21;40;19;44;53;22;31;24;25;4;58;23;41;36;18;27;54;61;55;64;26;13
32;10;9;45;50;14;28;46;63;2;38;6;48;39;62;20;33;60;37;47;57;51;1;7;17;34;30;35;3;11;59;56;5;49;8;52;43;12;29;42;15;16;21;40;19;44;53;22;31;24;25;4;58;23;41;36;18;27;54;61;55;64;26;13;60;210
60;210;32;10;9;45;50;14;28;46;63;2;38;6;48;39;62;20;33;60;37;47;57;51;1;7;17;34;30;35;3;11;59;56;5;49;8;52;43;12;29;42;15;16;21;40;19;44;53;22;31;24;25;4;58;23;41;36;18;27;54;61;55;64;26;13
