"X1";"X284";"X59";"X28";"X46";"X10";"X31";"X26";"X19";"X8";"X21";"X38";"X57";"X24";"X22";"X27";"X44";"X6";"X35";"X16";"X29";"X53";"X48";"X12";"X1.1";"X15";"X25";"X42";"X30";"X7";"X5";"X2";"X4";"X47";"X37";"X43";"X51";"X52";"X9";"X41";"X63";"X14";"X33";"X50";"X3";"X60";"X18";"X61";"X23";"X20";"X49";"X11";"X58";"X64";"X55";"X62";"X32";"X17";"X40";"X45";"X39";"X54";"X34";"X36";"X13";"X56"
28;8;62;53;15;7;43;45;42;40;13;2;44;22;37;55;51;36;39;4;23;6;14;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;21;54;64;3;50;48;18;63;41;11;26;58;57;27;31;30;29;35;56;25;61;226
61;226;28;8;62;53;15;7;43;45;42;40;13;2;44;22;37;55;51;36;39;4;23;6;14;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;21;54;64;3;50;48;18;63;41;11;26;58;57;27;31;30;29;35;56;25
28;8;62;53;15;7;43;45;39;40;13;2;44;22;37;55;51;36;42;4;23;6;14;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;21;54;64;3;50;48;18;63;41;11;26;58;57;27;31;30;29;35;56;25;61;246
61;226;28;8;62;53;15;7;43;45;42;40;13;2;44;22;37;55;51;36;39;4;23;6;14;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;21;54;64;3;50;48;18;63;41;11;26;58;57;27;31;30;29;35;56;25
28;8;62;53;15;7;43;45;42;40;13;2;44;22;37;55;51;36;39;4;23;63;14;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;21;54;64;3;50;48;18;6;41;11;26;58;57;27;31;30;29;35;56;25;61;232
61;226;28;8;62;53;15;7;43;45;42;40;13;2;44;22;37;55;51;36;39;4;23;6;14;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;21;54;64;3;50;48;18;63;41;11;26;58;57;27;31;30;29;35;56;25
28;8;62;53;15;7;43;45;42;40;13;2;44;22;37;55;51;36;39;4;23;6;26;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;21;54;64;3;50;48;18;63;41;11;14;58;57;27;31;30;29;35;56;25;61;226
61;226;28;8;62;53;15;7;43;45;42;40;13;2;44;22;37;55;51;36;39;4;23;6;26;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;21;54;64;3;50;48;18;63;41;11;14;58;57;27;31;30;29;35;56;25
28;8;62;53;15;7;43;45;42;40;13;2;44;22;37;55;51;36;39;4;23;6;26;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;50;54;64;3;21;48;18;63;41;11;14;58;57;27;31;30;29;35;56;25;61;226
61;226;28;8;62;53;15;7;43;45;42;40;13;2;44;22;37;55;51;36;39;4;23;6;26;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;50;54;64;3;21;48;18;63;41;11;14;58;57;27;31;30;29;35;56;25
28;8;62;53;15;7;43;45;42;40;13;2;44;22;37;55;51;36;39;4;23;6;26;54;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;50;52;64;3;21;48;18;63;41;11;14;58;57;27;31;30;29;35;56;25;61;242
61;226;28;8;62;53;15;7;43;45;42;40;13;2;44;22;37;55;51;36;39;4;23;6;26;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;50;54;64;3;21;48;18;63;41;11;14;58;57;27;31;30;29;35;56;25
28;8;62;53;55;7;43;45;42;40;13;2;44;22;37;15;51;36;39;4;23;6;26;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;50;54;64;3;21;48;18;63;41;11;14;58;57;27;31;30;29;35;56;25;61;226
61;226;28;8;62;53;55;7;43;45;42;40;13;2;44;22;37;15;51;36;39;4;23;6;26;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;50;54;64;3;21;48;18;63;41;11;14;58;57;27;31;30;29;35;56;25
28;8;62;53;55;7;43;45;42;40;13;2;44;22;37;15;51;36;39;4;23;64;26;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;50;54;6;3;21;48;18;63;41;11;14;58;57;27;31;30;29;35;56;25;61;230
61;230;28;8;62;53;55;7;43;45;42;40;13;2;44;22;37;15;51;36;39;4;23;64;26;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;20;59;17;10;61;50;54;6;3;21;48;18;63;41;11;14;58;57;27;31;30;29;35;56;25
28;8;62;53;55;7;43;45;42;40;13;2;44;22;37;15;51;36;39;4;23;64;26;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;48;18;63;41;11;14;58;57;27;31;30;20;35;56;25;61;230
61;230;28;8;62;53;55;7;43;45;42;40;13;2;44;22;37;15;51;36;39;4;23;64;26;52;5;9;60;19;34;49;1;12;46;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;48;18;63;41;11;14;58;57;27;31;30;20;35;56;25
28;8;62;53;55;7;43;45;42;40;13;2;44;22;37;15;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;48;18;63;41;11;14;58;57;27;31;30;20;35;56;25;61;230
61;230;28;8;62;53;55;7;43;45;42;40;13;2;44;22;37;15;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;48;18;63;41;11;14;58;57;27;31;30;20;35;56;25
28;8;62;53;55;7;43;10;42;40;13;2;44;22;37;15;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;45;61;50;54;6;3;21;48;18;63;41;11;14;58;57;27;31;30;20;35;56;25;61;258
61;230;28;8;62;53;55;7;43;45;42;40;13;2;44;22;37;15;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;48;18;63;41;11;14;58;57;27;31;30;20;35;56;25
28;8;62;53;55;7;43;45;42;40;13;2;54;22;37;15;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;44;6;3;21;48;18;63;41;11;14;58;57;27;31;30;20;35;56;25;61;246
61;230;28;8;62;53;55;7;43;45;42;40;13;2;44;22;37;15;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;48;18;63;41;11;14;58;57;27;31;30;20;35;56;25
28;8;62;53;55;7;18;45;42;40;13;2;44;22;37;15;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;48;43;63;41;11;14;58;57;27;31;30;20;35;56;25;61;230
61;230;28;8;62;53;55;7;18;45;42;40;13;2;44;22;37;15;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;48;43;63;41;11;14;58;57;27;31;30;20;35;56;25
28;8;62;53;55;31;18;45;42;40;13;2;44;22;37;15;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;48;43;63;41;11;14;58;57;27;7;30;20;35;56;25;61;242
61;230;28;8;62;53;55;7;18;45;42;40;13;2;44;22;37;15;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;48;43;63;41;11;14;58;57;27;31;30;20;35;56;25
28;8;62;53;55;7;18;45;42;40;13;2;43;22;37;15;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;48;44;63;41;11;14;58;57;27;31;30;20;35;56;25;61;230
62;230;28;8;62;53;55;7;18;45;42;40;13;2;43;22;37;15;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;48;44;63;41;11;14;58;57;27;31;30;20;35;56;25
28;8;62;53;55;7;48;45;42;40;13;2;43;22;37;15;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;30;20;35;56;25;62;230
62;230;28;8;62;53;55;7;48;45;42;40;13;2;43;22;37;15;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;30;20;35;56;25
28;8;62;53;55;7;48;45;42;40;13;2;43;22;37;30;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;15;20;35;56;25;62;230
62;230;28;8;62;53;55;7;48;45;42;40;13;2;43;22;37;30;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;15;20;35;56;25
28;8;62;53;55;7;48;45;42;40;13;2;43;22;37;30;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;15;25;35;56;20;62;230
62;230;28;8;62;53;55;7;48;45;42;40;13;2;43;22;37;30;51;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;15;25;35;56;20
28;8;62;53;55;7;48;45;42;40;13;2;43;51;37;30;22;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;15;25;35;56;20;62;230
62;230;28;8;62;53;55;7;48;45;42;40;13;2;43;51;37;30;22;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;15;25;35;56;20
15;8;62;53;55;7;48;45;42;40;13;2;43;51;37;30;22;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;28;25;35;56;20;62;230
62;230;15;8;62;53;55;7;48;45;42;40;13;2;43;51;37;30;22;36;39;46;23;64;26;52;5;9;60;19;34;49;1;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;28;25;35;56;20
15;8;62;53;55;7;48;45;42;40;13;2;43;51;37;30;22;36;39;46;23;64;26;52;1;9;60;19;34;49;5;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;28;25;35;56;20;62;230
62;230;15;8;62;53;55;7;48;45;42;40;13;2;43;51;37;30;22;36;39;46;23;64;26;52;1;9;60;19;34;49;5;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;28;25;35;56;20
15;8;62;53;55;7;48;45;51;40;13;2;43;42;37;30;22;36;39;46;23;64;26;52;1;9;60;19;34;49;5;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;28;25;35;56;20;62;230
62;230;15;8;62;53;55;7;48;45;51;40;13;2;43;42;37;30;22;36;39;46;23;64;26;52;1;9;60;19;34;49;5;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;28;25;35;56;20
15;9;62;53;55;7;48;45;51;40;13;2;43;42;37;30;22;36;39;46;23;64;26;52;1;8;60;19;34;49;5;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;28;25;35;56;20;62;230
62;230;15;9;62;53;55;7;48;45;51;40;13;2;43;42;37;30;22;36;39;46;23;64;26;52;1;8;60;19;34;49;5;12;4;47;38;16;33;32;24;29;59;17;10;61;50;54;6;3;21;18;44;63;41;11;14;58;57;27;31;28;25;35;56;20
15;9;62;53;55;7;48;45;51;40;13;2;43;42;37;30;22;36;39;46;23;64;26;50;1;8;60;19;34;49;5;12;4;47;38;16;33;32;24;29;59;17;10;61;52;54;6;3;21;18;44;63;41;11;14;58;57;27;31;28;25;35;56;20;62;230
62;230;15;9;62;53;55;7;48;45;51;40;13;2;43;42;37;30;22;36;39;46;23;64;26;50;1;8;60;19;34;49;5;12;4;47;38;16;33;32;24;29;59;17;10;61;52;54;6;3;21;18;44;63;41;11;14;58;57;27;31;28;25;35;56;20
15;9;62;53;55;7;48;45;51;40;13;2;43;42;37;30;22;36;39;46;23;64;26;50;1;8;60;19;34;49;5;12;4;47;38;16;33;32;24;29;14;17;10;61;52;54;6;3;21;18;44;63;41;11;59;58;57;27;31;28;25;35;56;20;62;230
62;230;15;9;62;53;55;7;48;45;51;40;13;2;43;42;37;30;22;36;39;46;23;64;26;50;1;8;60;19;34;49;5;12;4;47;38;16;33;32;24;29;14;17;10;61;52;54;6;3;21;18;44;63;41;11;59;58;57;27;31;28;25;35;56;20
15;9;62;53;55;7;48;45;51;40;13;2;43;42;37;30;22;36;39;46;23;64;26;50;1;8;60;19;18;49;5;12;4;47;38;16;33;32;24;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;58;57;27;31;28;25;35;56;20;62;230
62;230;15;9;62;53;55;7;48;45;51;40;13;2;43;42;37;30;22;36;39;46;23;64;26;50;1;8;60;19;18;49;5;12;4;47;38;16;33;32;24;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;58;57;27;31;28;25;35;56;20
15;9;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;23;64;26;50;1;8;60;19;18;49;5;12;4;47;38;16;33;32;24;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;58;57;27;31;28;25;35;56;20;62;232
62;232;15;9;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;23;64;26;50;1;8;60;19;18;49;5;12;4;47;38;16;33;32;24;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;58;57;27;31;28;25;35;56;20
15;9;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;23;64;26;50;1;8;60;19;18;49;24;12;4;47;38;16;33;32;5;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;58;57;27;31;28;25;35;56;20;62;250
62;232;15;9;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;23;64;26;50;1;8;60;19;18;49;5;12;4;47;38;16;33;32;24;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;58;57;27;31;28;25;35;56;20
15;9;62;53;55;7;48;45;51;40;13;2;43;42;22;30;24;36;39;46;23;64;26;50;1;8;60;19;18;49;5;12;4;47;38;16;33;32;37;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;58;57;27;31;28;25;35;56;20;62;272
62;232;15;9;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;23;64;26;50;1;8;60;19;18;49;5;12;4;47;38;16;33;32;24;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;58;57;27;31;28;25;35;56;20
15;9;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;23;64;26;50;1;8;60;19;18;49;5;12;4;47;38;16;33;32;24;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;57;58;27;31;28;25;35;56;20;62;232
62;232;15;9;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;23;64;26;50;1;8;60;19;18;49;5;12;4;47;38;16;33;32;24;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;57;58;27;31;28;25;35;56;20
15;9;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;23;64;26;50;1;8;60;19;18;49;5;31;4;47;38;16;33;32;24;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;57;58;27;12;28;25;35;56;20;62;230
62;230;15;9;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;23;64;26;50;1;8;60;19;18;49;5;31;4;47;38;16;33;32;24;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;57;58;27;12;28;25;35;56;20
15;9;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;49;64;26;50;1;8;60;19;18;23;5;31;4;47;38;16;33;32;24;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;57;58;27;12;28;25;35;56;20;62;230
62;230;15;9;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;49;64;26;50;1;8;60;19;18;23;5;31;4;47;38;16;33;32;24;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;57;58;27;12;28;25;35;56;20
15;24;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;49;64;26;50;1;8;60;19;18;23;5;31;4;47;38;16;33;32;9;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;57;58;27;12;28;25;35;56;20;62;236
62;236;15;24;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;49;64;26;50;1;8;60;19;18;23;5;31;4;47;38;16;33;32;9;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;59;57;58;27;12;28;25;35;56;20
15;24;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;49;64;59;50;1;8;60;19;18;23;5;31;4;47;38;16;33;32;9;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;26;57;58;27;12;28;25;35;56;20;62;236
62;236;15;24;62;53;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;49;64;59;50;1;8;60;19;18;23;5;31;4;47;38;16;33;32;9;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;26;57;58;27;12;28;25;35;56;20
15;24;62;60;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;49;64;59;50;1;8;53;19;18;23;5;31;4;47;38;16;33;32;9;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;26;57;58;27;12;28;25;35;56;20;62;236
63;236;15;24;62;60;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;49;64;59;50;1;8;53;19;18;23;5;31;4;47;38;16;33;32;9;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;26;57;58;27;12;28;25;35;56;20
15;24;62;60;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;49;64;59;50;1;8;53;19;18;23;20;31;4;47;38;16;33;32;9;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;26;57;58;27;12;28;25;35;56;5;63;236
63;236;15;24;62;60;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;49;64;59;50;1;8;53;19;18;23;20;31;4;47;38;16;33;32;9;29;14;17;10;61;52;54;6;3;21;34;44;63;41;11;26;57;58;27;12;28;25;35;56;5
34;24;62;60;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;49;64;59;50;1;8;53;19;18;23;20;31;4;47;38;16;33;32;9;29;14;17;10;61;52;54;6;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5;63;236
63;236;34;24;62;60;55;7;48;45;51;40;13;2;43;42;22;30;37;36;39;46;49;64;59;50;1;8;53;19;18;23;20;31;4;47;38;16;33;32;9;29;14;17;10;61;52;54;6;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5
34;24;62;60;55;7;48;45;51;40;13;2;43;42;22;14;37;36;39;46;49;64;59;50;1;8;53;19;18;23;20;31;4;47;38;16;33;32;9;29;30;17;10;61;52;54;6;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5;63;236
63;236;34;24;62;60;55;7;48;45;51;40;13;2;43;42;22;14;37;36;39;46;49;64;59;50;1;8;53;19;18;23;20;31;4;47;38;16;33;32;9;29;30;17;10;61;52;54;6;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5
55;24;62;60;34;7;48;45;51;40;13;2;43;42;22;14;37;36;39;46;49;64;59;50;1;8;53;19;18;23;20;31;4;47;38;16;33;32;9;29;30;17;10;61;52;54;6;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5;63;236
63;236;55;24;62;60;34;7;48;45;51;40;13;2;43;42;22;14;37;36;39;46;49;64;59;50;1;8;53;19;18;23;20;31;4;47;38;16;33;32;9;29;30;17;10;61;52;54;6;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5
55;24;62;60;34;7;48;45;51;40;13;2;43;42;31;14;37;36;39;46;49;64;59;50;1;8;53;19;18;23;20;22;4;47;38;16;33;32;9;29;30;17;10;61;52;54;6;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5;63;244
63;236;55;24;62;60;34;7;48;45;51;40;13;2;43;42;22;14;37;36;39;46;49;64;59;50;1;8;53;19;18;23;20;31;4;47;38;16;33;32;9;29;30;17;10;61;52;54;6;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5
55;24;62;60;34;7;48;45;51;40;13;2;43;42;22;14;37;36;39;46;64;49;59;50;1;8;53;19;18;23;20;31;4;47;38;16;33;32;9;29;30;17;10;61;52;54;6;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5;63;236
63;236;55;24;62;60;34;7;48;45;51;40;13;2;43;42;22;14;37;36;39;46;64;49;59;50;1;8;53;19;18;23;20;31;4;47;38;16;33;32;9;29;30;17;10;61;52;54;6;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5
55;24;62;60;34;1;48;45;51;40;13;2;43;42;22;14;37;36;39;46;64;49;59;50;7;8;53;19;18;23;20;31;4;47;38;16;33;32;9;29;30;17;10;61;52;54;6;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5;63;236
63;236;55;24;62;60;34;1;48;45;51;40;13;2;43;42;22;14;37;36;39;46;64;49;59;50;7;8;53;19;18;23;20;31;4;47;38;16;33;32;9;29;30;17;10;61;52;54;6;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5
55;24;62;60;34;1;48;45;51;40;13;2;43;42;22;14;37;9;39;46;64;49;59;50;7;8;53;19;18;23;20;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;6;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5;63;236
63;236;55;24;62;60;34;1;48;45;51;40;13;2;43;42;22;14;37;9;39;46;64;49;59;50;7;8;53;19;18;23;20;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;6;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5
55;24;62;60;34;1;48;45;51;40;13;2;43;6;22;14;37;9;39;46;64;49;59;50;7;8;53;19;18;23;20;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;42;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5;63;220
63;220;55;24;62;60;34;1;48;45;51;40;13;2;43;6;22;14;37;9;39;46;64;49;59;50;7;8;53;19;18;23;20;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;42;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5
55;24;62;60;34;1;48;45;51;40;13;37;43;6;22;14;2;9;39;46;64;49;59;50;7;8;53;19;18;23;20;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;42;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5;63;240
63;220;55;24;62;60;34;1;48;45;51;40;13;2;43;6;22;14;37;9;39;46;64;49;59;50;7;8;53;19;18;23;20;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;42;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5
55;24;62;60;34;1;48;45;51;40;13;2;43;6;22;14;37;9;39;46;64;49;59;50;7;8;53;19;18;23;20;31;4;47;38;16;33;32;36;29;30;17;10;25;52;54;42;3;21;15;44;63;41;11;26;57;58;27;12;28;61;35;56;5;63;236
63;220;55;24;62;60;34;1;48;45;51;40;13;2;43;6;22;14;37;9;39;46;64;49;59;50;7;8;53;19;18;23;20;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;42;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5
55;24;62;60;34;1;48;40;51;45;13;2;43;6;22;14;37;9;39;46;64;49;59;50;7;8;53;19;18;23;20;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;42;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5;63;220
63;220;55;24;62;60;34;1;48;40;51;45;13;2;43;6;22;14;37;9;39;46;64;49;59;50;7;8;53;19;18;23;20;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;42;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5
55;24;62;60;34;1;48;40;51;45;13;2;43;6;22;14;37;9;39;46;64;49;59;50;7;8;53;19;18;23;42;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;20;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5;63;220
63;220;55;24;62;60;34;1;48;40;51;45;13;2;43;6;22;14;37;9;39;46;64;49;59;50;7;8;53;19;18;23;42;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;20;3;21;15;44;63;41;11;26;57;58;27;12;28;25;35;56;5
55;24;62;60;34;1;48;40;51;45;13;2;43;6;22;14;37;9;39;46;64;49;12;50;7;8;53;19;18;23;42;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;20;3;21;15;44;63;41;11;26;57;58;27;59;28;25;35;56;5;63;220
63;220;55;24;62;60;34;1;48;40;51;45;13;2;43;6;22;14;37;9;39;46;64;49;12;50;7;8;53;19;18;23;42;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;20;3;21;15;44;63;41;11;26;57;58;27;59;28;25;35;56;5
55;24;62;60;34;1;48;40;51;45;13;2;43;6;22;14;37;9;39;18;64;49;12;50;7;8;53;19;46;23;42;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;20;3;21;15;44;63;41;11;26;57;58;27;59;28;25;35;56;5;63;228
63;220;55;24;62;60;34;1;48;40;51;45;13;2;43;6;22;14;37;9;39;46;64;49;12;50;7;8;53;19;18;23;42;31;4;47;38;16;33;32;36;29;30;17;10;61;52;54;20;3;21;15;44;63;41;11;26;57;58;27;59;28;25;35;56;5
55;24;62;60;34;1;48;40;51;45;13;2;43;6;22;14;37;9;39;46;64;49;12;50;7;8;53;19;18;23;42;31;4;47;38;10;33;32;36;29;30;17;16;61;52;54;20;3;21;15;44;63;41;11;26;57;58;27;59;28;25;35;56;5;63;220
63;220;55;24;62;60;34;1;48;40;51;45;13;2;43;6;22;14;37;9;39;46;64;49;12;50;7;8;53;19;18;23;42;31;4;47;38;10;33;32;36;29;30;17;16;61;52;54;20;3;21;15;44;63;41;11;26;57;58;27;59;28;25;35;56;5
55;24;62;60;34;1;48;40;51;45;13;2;43;32;22;14;37;9;39;46;64;49;12;50;7;8;53;19;18;23;42;31;4;47;38;10;33;6;36;29;30;17;16;61;52;54;20;3;21;15;44;63;41;11;26;57;58;27;59;28;25;35;56;5;63;252
63;220;55;24;62;60;34;1;48;40;51;45;13;2;43;6;22;14;37;9;39;46;64;49;12;50;7;8;53;19;18;23;42;31;4;47;38;10;33;32;36;29;30;17;16;61;52;54;20;3;21;15;44;63;41;11;26;57;58;27;59;28;25;35;56;5
