"X1";"X290";"X25";"X41";"X17";"X9";"X43";"X1.1";"X10";"X50";"X35";"X46";"X56";"X3";"X36";"X29";"X60";"X47";"X62";"X33";"X39";"X42";"X14";"X34";"X31";"X44";"X7";"X13";"X19";"X52";"X27";"X37";"X61";"X57";"X49";"X63";"X24";"X58";"X23";"X8";"X48";"X45";"X26";"X4";"X38";"X18";"X32";"X54";"X51";"X5";"X40";"X2";"X15";"X22";"X6";"X30";"X12";"X16";"X20";"X11";"X59";"X28";"X21";"X53";"X64";"X55"
58;236;17;19;21;47;11;48;56;13;41;30;2;55;25;57;53;60;1;29;61;64;35;20;40;24;28;8;36;51;54;59;12;23;37;6;5;44;18;22;4;9;58;10;45;42;31;14;16;7;62;46;63;49;38;34;15;43;39;3;33;32;26;27;52;50
17;19;12;47;11;48;56;13;41;30;2;55;25;57;53;60;1;29;61;64;35;20;40;24;28;8;36;51;54;59;21;23;37;6;5;44;18;22;4;9;58;10;45;42;31;14;16;7;62;46;63;49;38;34;15;43;39;3;33;32;26;27;52;50;58;234
58;234;17;19;12;47;11;48;56;13;41;30;2;55;25;57;53;60;1;29;61;64;35;20;40;24;28;8;36;51;54;59;21;23;37;6;5;44;18;22;4;9;58;10;45;42;31;14;16;7;62;46;63;49;38;34;15;43;39;3;33;32;26;27;52;50
17;19;29;47;11;48;56;13;41;30;2;55;25;57;53;60;1;12;61;64;35;20;40;24;28;8;36;51;54;59;21;23;37;6;5;44;18;22;4;9;58;10;45;42;31;14;16;7;62;46;63;49;38;34;15;43;39;3;33;32;26;27;52;50;58;234
58;234;17;19;29;47;11;48;56;13;41;30;2;55;25;57;53;60;1;12;61;64;35;20;40;24;28;8;36;51;54;59;21;23;37;6;5;44;18;22;4;9;58;10;45;42;31;14;16;7;62;46;63;49;38;34;15;43;39;3;33;32;26;27;52;50
17;19;29;47;11;48;56;13;41;30;2;55;25;57;53;60;1;12;61;35;64;20;40;24;28;8;36;51;54;59;21;23;37;6;5;44;18;22;4;9;58;10;45;42;31;14;16;7;62;46;63;49;38;34;15;43;39;3;33;32;26;27;52;50;58;238
58;238;17;19;29;47;11;48;56;13;41;30;2;55;25;57;53;60;1;12;61;35;64;20;40;24;28;8;36;51;54;59;21;23;37;6;5;44;18;22;4;9;58;10;45;42;31;14;16;7;62;46;63;49;38;34;15;43;39;3;33;32;26;27;52;50
17;19;29;47;11;48;56;13;41;30;2;55;25;57;53;60;1;12;61;35;64;20;40;24;28;8;36;51;62;59;21;23;37;6;5;44;18;22;4;9;58;10;45;42;31;14;16;7;54;46;63;49;38;34;15;43;39;3;33;32;26;27;52;50;58;238
58;238;17;19;29;47;11;48;56;13;41;30;2;55;25;57;53;60;1;12;61;35;64;20;40;24;28;8;36;51;62;59;21;23;37;6;5;44;18;22;4;9;58;10;45;42;31;14;16;7;54;46;63;49;38;34;15;43;39;3;33;32;26;27;52;50
17;19;29;47;11;48;56;13;41;30;2;55;25;57;53;60;1;12;61;23;64;20;40;24;28;8;36;51;62;59;21;35;37;6;5;44;18;22;4;9;58;10;45;42;31;14;16;7;54;46;63;49;38;34;15;43;39;3;33;32;26;27;52;50;58;238
58;238;17;19;29;47;11;48;56;13;41;30;2;55;25;57;53;60;1;12;61;23;64;20;40;24;28;8;36;51;62;59;21;35;37;6;5;44;18;22;4;9;58;10;45;42;31;14;16;7;54;46;63;49;38;34;15;43;39;3;33;32;26;27;52;50
17;19;29;47;11;48;56;13;41;30;2;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;62;59;21;35;37;6;5;44;18;22;4;9;58;10;20;42;31;14;16;7;54;46;63;49;38;34;15;43;39;3;33;32;26;27;52;50;58;234
58;234;17;19;29;47;11;48;56;13;41;30;2;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;62;59;21;35;37;6;5;44;18;22;4;9;58;10;20;42;31;14;16;7;54;46;63;49;38;34;15;43;39;3;33;32;26;27;52;50
17;19;29;47;11;48;56;13;41;30;46;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;62;59;21;35;37;6;5;44;18;22;4;9;58;10;20;42;31;14;16;7;54;2;63;49;38;34;15;43;39;3;33;32;26;27;52;50;58;222
58;222;17;19;29;47;11;48;56;13;41;30;46;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;62;59;21;35;37;6;5;44;18;22;4;9;58;10;20;42;31;14;16;7;54;2;63;49;38;34;15;43;39;3;33;32;26;27;52;50
17;19;29;47;11;48;56;13;41;30;46;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;62;9;21;35;37;6;5;44;18;22;4;59;58;10;20;42;31;14;16;7;54;2;63;49;38;34;15;43;39;3;33;32;26;27;52;50;58;226
58;226;17;19;29;47;11;48;56;13;41;30;46;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;62;9;21;35;37;6;5;44;18;22;4;59;58;10;20;42;31;14;16;7;54;2;63;49;38;34;15;43;39;3;33;32;26;27;52;50
17;19;29;47;11;48;56;13;41;30;46;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;62;9;21;35;37;6;5;44;10;22;4;59;58;18;20;42;31;14;16;7;54;2;63;49;38;34;15;43;39;3;33;32;26;27;52;50;58;210
58;210;17;19;29;47;11;48;56;13;41;30;46;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;62;9;21;35;37;6;5;44;10;22;4;59;58;18;20;42;31;14;16;7;54;2;63;49;38;34;15;43;39;3;33;32;26;27;52;50
17;19;29;47;11;48;56;13;20;30;46;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;62;9;21;35;37;6;5;44;10;22;4;59;58;18;41;42;31;14;16;7;54;2;63;49;38;34;15;43;39;3;33;32;26;27;52;50;58;210
58;210;17;19;29;47;11;48;56;13;20;30;46;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;62;9;21;35;37;6;5;44;10;22;4;59;58;18;41;42;31;14;16;7;54;2;63;49;38;34;15;43;39;3;33;32;26;27;52;50
17;19;29;47;11;48;56;13;20;30;46;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;62;9;21;35;37;6;5;44;10;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;43;39;49;33;32;26;27;52;50;58;210
58;210;17;19;29;47;11;48;56;13;20;30;46;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;62;9;21;35;37;6;5;44;10;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;43;39;49;33;32;26;27;52;50
17;19;29;47;11;48;56;13;20;30;46;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;32;9;21;35;37;6;5;44;10;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;43;39;49;33;62;26;27;52;50;58;210
58;210;17;19;29;47;11;48;56;13;20;30;46;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;32;9;21;35;37;6;5;44;10;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;43;39;49;33;62;26;27;52;50
17;19;29;47;11;48;56;13;20;30;46;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;35;9;21;32;37;6;5;44;10;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;43;39;49;33;62;26;27;52;50;58;216
58;210;17;19;29;47;11;48;56;13;20;30;46;55;25;57;53;60;1;12;61;23;64;45;40;24;28;8;36;51;32;9;21;35;37;6;5;44;10;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;43;39;49;33;62;26;27;52;50
17;19;29;47;11;48;56;13;20;30;46;55;25;62;53;60;1;12;61;23;64;45;40;24;28;8;36;51;32;9;21;35;37;6;5;44;10;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;43;39;49;33;57;26;27;52;50;58;198
58;198;17;19;29;47;11;48;56;13;20;30;46;55;25;62;53;60;1;12;61;23;64;45;40;24;28;8;36;51;32;9;21;35;37;6;5;44;10;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;43;39;49;33;57;26;27;52;50
17;19;29;47;11;48;56;13;20;30;46;55;43;62;53;60;1;12;61;23;64;45;40;24;28;8;36;51;32;9;21;35;37;6;5;44;10;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;33;57;26;27;52;50;58;198
58;198;17;19;29;47;11;48;56;13;20;30;46;55;43;62;53;60;1;12;61;23;64;45;40;24;28;8;36;51;32;9;21;35;37;6;5;44;10;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;33;57;26;27;52;50
17;19;29;47;11;48;56;10;20;30;46;55;43;62;53;60;1;12;61;23;64;45;40;24;28;8;36;51;32;9;21;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;33;57;26;27;52;50;58;198
58;198;17;19;29;47;11;48;56;10;20;30;46;55;43;62;53;60;1;12;61;23;64;45;40;24;28;8;36;51;32;9;21;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;33;57;26;27;52;50
17;19;29;47;11;48;56;10;20;30;46;55;43;62;53;60;1;12;61;23;64;45;40;24;28;21;36;51;32;9;8;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;33;57;26;27;52;50;58;198
59;198;17;19;29;47;11;48;56;10;20;30;46;55;43;62;53;60;1;12;61;23;64;45;40;24;28;21;36;51;32;9;8;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;33;57;26;27;52;50
17;19;29;47;11;48;56;10;20;30;46;55;13;62;53;60;1;12;61;23;64;45;40;24;28;21;36;51;32;9;8;35;37;6;5;44;43;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;33;57;26;27;52;50;59;218
59;198;17;19;29;47;11;48;56;10;20;30;46;55;43;62;53;60;1;12;61;23;64;45;40;24;28;21;36;51;32;9;8;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;33;57;26;27;52;50
17;19;29;47;11;48;56;10;20;30;46;55;43;62;53;60;1;12;61;23;64;45;40;24;28;21;36;51;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;33;57;26;27;8;50;59;198
59;198;17;19;29;47;11;48;56;10;20;30;46;55;43;62;53;60;1;12;61;23;64;45;40;24;28;21;36;51;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;33;57;26;27;8;50
17;19;29;47;11;48;56;10;20;30;46;55;43;62;53;60;1;12;61;23;64;45;40;24;28;21;36;51;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;26;57;33;27;8;50;59;198
59;198;17;19;29;47;11;48;56;10;20;30;46;55;43;62;53;60;1;12;61;23;64;45;40;24;28;21;36;51;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;26;57;33;27;8;50
17;19;29;47;11;64;56;10;20;30;46;55;43;62;53;60;1;12;61;23;48;45;40;24;28;21;36;51;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;26;57;33;27;8;50;59;202
59;202;17;19;29;47;11;64;56;10;20;30;46;55;43;62;53;60;1;12;61;23;48;45;40;24;28;21;36;51;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;26;57;33;27;8;50
17;19;29;47;11;64;56;10;20;30;46;55;43;62;53;60;1;12;61;23;48;45;40;24;28;21;36;51;32;9;52;35;37;4;5;44;13;22;6;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;26;57;33;27;8;50;59;214
59;202;17;19;29;47;11;64;56;10;20;30;46;55;43;62;53;60;1;12;61;23;48;45;40;24;28;21;36;51;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;26;57;33;27;8;50
17;19;29;47;11;64;56;10;20;30;46;55;43;62;53;60;1;12;61;23;48;45;40;24;28;21;36;51;32;9;52;35;37;6;5;44;13;22;42;59;58;18;41;4;31;14;16;7;54;2;63;3;38;34;15;25;39;49;26;57;33;27;8;50;59;236
59;202;17;19;29;47;11;64;56;10;20;30;46;55;43;62;53;60;1;12;61;23;48;45;40;24;28;21;36;51;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;26;57;33;27;8;50
17;19;29;47;11;64;56;10;20;33;46;55;43;62;53;60;1;12;61;23;48;45;40;24;28;21;36;51;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;26;57;30;27;8;50;59;218
59;202;17;19;29;47;11;64;56;10;20;30;46;55;43;62;53;60;1;12;61;23;48;45;40;24;28;21;36;51;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;7;54;2;63;3;38;34;15;25;39;49;26;57;33;27;8;50
17;19;29;47;11;64;56;10;20;30;46;55;43;62;53;60;1;12;61;23;48;45;40;24;28;21;36;7;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;51;54;2;63;3;38;34;15;25;39;49;26;57;33;27;8;50;59;202
59;202;17;19;29;47;11;64;56;10;20;30;46;55;43;62;53;60;1;12;61;23;48;45;40;24;28;21;36;7;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;51;54;2;63;3;38;34;15;25;39;49;26;57;33;27;8;50
17;19;29;47;11;64;56;10;20;30;46;55;43;62;53;60;1;3;61;23;48;45;40;24;28;21;36;7;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;51;54;2;63;12;38;34;15;25;39;49;26;57;33;27;8;50;59;202
59;202;17;19;29;47;11;64;56;10;20;30;46;55;43;62;53;60;1;3;61;23;48;45;40;24;28;21;36;7;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;51;54;2;63;12;38;34;15;25;39;49;26;57;33;27;8;50
17;19;29;40;11;64;56;10;20;30;46;55;43;62;53;60;1;3;61;23;48;45;47;24;28;21;36;7;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;51;54;2;63;12;38;34;15;25;39;49;26;57;33;27;8;50;59;202
59;202;17;19;29;40;11;64;56;10;20;30;46;55;43;62;53;60;1;3;61;23;48;45;47;24;28;21;36;7;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;51;54;2;63;12;38;34;15;25;39;49;26;57;33;27;8;50
17;19;29;40;38;64;56;10;20;30;46;55;43;62;53;60;1;3;61;23;48;45;47;24;28;21;36;7;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;51;54;2;63;12;11;34;15;25;39;49;26;57;33;27;8;50;59;202
59;202;17;19;29;40;38;64;56;10;20;30;46;55;43;62;53;60;1;3;61;23;48;45;47;24;28;21;36;7;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;51;54;2;63;12;11;34;15;25;39;49;26;57;33;27;8;50
17;19;29;40;38;64;56;10;20;30;46;55;43;62;53;60;1;3;61;23;48;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;51;54;2;63;12;11;34;15;25;7;49;26;57;33;27;8;50;59;202
59;202;17;19;29;40;38;64;56;10;20;30;46;55;43;62;53;60;1;3;61;23;48;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;22;4;59;58;18;41;42;31;14;16;51;54;2;63;12;11;34;15;25;7;49;26;57;33;27;8;50
17;19;29;40;38;64;56;10;20;30;46;55;43;22;53;60;1;3;61;23;48;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;58;18;41;42;31;14;16;51;54;2;63;12;11;34;15;25;7;49;26;57;33;27;8;50;59;218
59;218;17;19;29;40;38;64;56;10;20;30;46;55;43;22;53;60;1;3;61;23;48;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;58;18;41;42;31;14;16;51;54;2;63;12;11;34;15;25;7;49;26;57;33;27;8;50
17;19;29;40;38;64;56;10;20;53;46;55;43;22;30;60;1;3;61;23;48;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;58;18;41;42;31;14;16;51;54;2;63;12;11;34;15;25;7;49;26;57;33;27;8;50;59;212
59;212;17;19;29;40;38;64;56;10;20;53;46;55;43;22;30;60;1;3;61;23;48;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;58;18;41;42;31;14;16;51;54;2;63;12;11;34;15;25;7;49;26;57;33;27;8;50
17;19;29;40;38;64;56;10;20;53;46;55;43;22;30;60;1;3;61;23;18;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;58;48;41;42;31;14;16;51;54;2;63;12;11;34;15;25;7;49;26;57;33;27;8;50;59;212
59;212;17;19;29;40;38;64;56;10;20;53;46;55;43;22;30;60;1;3;61;23;18;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;58;48;41;42;31;14;16;51;54;2;63;12;11;34;15;25;7;49;26;57;33;27;8;50
17;19;29;40;38;64;56;10;20;53;46;55;43;22;30;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;58;48;41;42;31;14;16;51;54;2;63;12;11;34;15;25;7;49;26;57;33;27;23;50;59;208
59;208;17;19;29;40;38;64;56;10;20;53;46;55;43;22;30;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;58;48;41;42;31;14;16;51;54;2;63;12;11;34;15;25;7;49;26;57;33;27;23;50
17;19;29;40;38;64;56;10;20;53;46;41;43;22;30;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;58;48;55;42;31;14;16;51;54;2;63;12;11;34;15;25;7;49;26;57;33;27;23;50;59;208
59;208;17;19;29;40;38;64;56;10;20;53;46;41;43;22;30;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;58;48;55;42;31;14;16;51;54;2;63;12;11;34;15;25;7;49;26;57;33;27;23;50
17;19;29;40;38;64;56;10;20;53;46;41;43;22;30;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;11;48;55;42;31;14;16;51;54;2;63;12;58;34;15;25;7;49;26;57;33;27;23;50;59;208
59;208;17;19;29;40;38;64;56;10;20;53;46;41;43;22;30;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;11;48;55;42;31;14;16;51;54;2;63;12;58;34;15;25;7;49;26;57;33;27;23;50
17;19;29;40;38;64;56;10;20;53;46;41;43;22;44;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;37;6;5;30;13;62;4;59;11;48;55;42;31;14;16;51;54;2;63;12;58;34;15;25;7;49;26;57;33;27;23;50;59;236
59;208;17;19;29;40;38;64;56;10;20;53;46;41;43;22;30;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;11;48;55;42;31;14;16;51;54;2;63;12;58;34;15;25;7;49;26;57;33;27;23;50
17;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;11;48;55;42;31;14;16;51;54;2;63;12;30;34;15;25;7;49;26;57;33;27;23;50;59;220
60;220;17;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;11;48;55;42;31;14;16;51;54;2;63;12;30;34;15;25;7;49;26;57;33;27;23;50
17;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;11;48;55;42;31;14;16;51;54;2;63;12;30;23;15;25;7;49;26;57;33;27;34;50;60;220
60;220;17;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;37;6;5;44;13;62;4;59;11;48;55;42;31;14;16;51;54;2;63;12;30;23;15;25;7;49;26;57;33;27;34;50
17;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;54;6;5;44;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;25;7;49;26;57;33;27;34;50;60;224
60;224;17;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;54;6;5;44;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;25;7;49;26;57;33;27;34;50
17;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;54;6;49;44;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;25;7;5;26;57;33;27;34;50;60;222
60;222;17;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;54;6;49;44;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;25;7;5;26;57;33;27;34;50
17;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;54;6;49;44;13;4;62;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;25;7;5;26;57;33;27;34;50;60;240
60;222;17;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;54;6;49;44;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;25;7;5;26;57;33;27;34;50
49;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;54;6;17;44;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;25;7;5;26;57;33;27;34;50;60;224
60;224;49;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;3;61;8;18;45;47;24;28;21;36;39;32;9;52;35;54;6;17;44;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;25;7;5;26;57;33;27;34;50
49;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;3;61;8;18;45;47;44;28;21;36;39;32;9;52;35;54;6;17;24;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;25;7;5;26;57;33;27;34;50;60;224
60;224;49;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;3;61;8;18;45;47;44;28;21;36;39;32;9;52;35;54;6;17;24;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;25;7;5;26;57;33;27;34;50
49;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;25;61;8;18;45;47;44;28;21;36;39;32;9;52;35;54;6;17;24;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;3;7;5;26;57;33;27;34;50;60;224
60;224;49;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;25;61;8;18;45;47;44;28;21;36;39;32;9;52;35;54;6;17;24;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;3;7;5;26;57;33;27;34;50
49;19;29;40;38;64;56;47;20;53;46;41;43;22;58;60;1;25;61;8;18;45;10;44;28;21;36;39;32;9;52;35;54;6;17;24;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;3;7;5;26;57;33;27;34;50;60;232
60;224;49;19;29;40;38;64;56;10;20;53;46;41;43;22;58;60;1;25;61;8;18;45;47;44;28;21;36;39;32;9;52;35;54;6;17;24;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;3;7;5;26;57;33;27;34;50
49;19;29;40;35;64;56;10;20;53;46;41;43;22;58;60;1;25;61;8;18;45;47;44;28;21;36;39;32;9;52;38;54;6;17;24;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;3;7;5;26;57;33;27;34;50;60;226
60;226;49;19;29;40;35;64;56;10;20;53;46;41;43;22;58;60;1;25;61;8;18;45;47;44;28;21;36;39;32;9;52;38;54;6;17;24;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;3;7;5;26;57;33;27;34;50
49;19;64;40;35;29;56;10;20;53;46;41;43;22;58;60;1;25;61;8;18;45;47;44;28;21;36;39;32;9;52;38;54;6;17;24;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;3;7;5;26;57;33;27;34;50;60;216
60;216;49;19;64;40;35;29;56;10;20;53;46;41;43;22;58;60;1;25;61;8;18;45;47;44;28;21;36;39;32;9;52;38;54;6;17;24;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;3;7;5;26;57;33;27;34;50
49;19;64;40;35;29;56;10;20;53;46;41;43;22;58;60;1;25;61;8;36;45;47;44;28;21;18;39;32;9;52;38;54;6;17;24;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;3;7;5;26;57;33;27;34;50;60;224
60;224;49;19;64;40;35;29;56;10;20;53;46;41;43;22;58;60;1;25;61;8;36;45;47;44;28;21;18;39;32;9;52;38;54;6;17;24;13;62;4;59;11;48;55;42;31;14;16;51;37;2;63;12;30;23;15;3;7;5;26;57;33;27;34;50
49;19;64;40;35;29;56;10;20;53;46;48;43;22;58;60;1;25;61;8;36;45;47;44;28;21;18;39;32;9;52;38;54;6;17;24;13;62;4;59;11;41;55;42;31;14;16;51;37;2;63;12;30;23;15;3;7;5;26;57;33;27;34;50;60;224
60;224;49;19;64;40;35;29;56;10;20;53;46;48;43;22;58;60;1;25;61;8;36;45;47;44;28;21;18;39;32;9;52;38;54;6;17;24;13;62;4;59;11;41;55;42;31;14;16;51;37;2;63;12;30;23;15;3;7;5;26;57;33;27;34;50
49;19;64;40;35;29;56;10;20;53;46;48;43;22;58;60;1;25;61;8;36;45;47;44;28;21;18;39;32;9;52;38;54;6;17;24;13;62;4;59;11;41;55;42;31;14;16;51;37;2;63;12;5;23;15;3;7;30;26;57;33;27;34;50;60;224
60;224;49;19;64;40;35;29;56;10;20;53;46;48;43;22;58;60;1;25;61;8;36;45;47;44;28;21;18;39;32;9;52;38;54;6;17;24;13;62;4;59;11;41;55;42;31;14;16;51;37;2;63;12;5;23;15;3;7;30;26;57;33;27;34;50
49;19;64;40;35;29;56;10;20;53;46;48;43;22;58;60;1;25;61;8;36;45;47;44;28;21;18;39;32;9;52;38;54;6;17;24;13;62;27;59;11;41;55;42;31;14;16;51;37;2;63;12;5;23;15;3;7;30;26;57;33;4;34;50;60;230
60;224;49;19;64;40;35;29;56;10;20;53;46;48;43;22;58;60;1;25;61;8;36;45;47;44;28;21;18;39;32;9;52;38;54;6;17;24;13;62;4;59;11;41;55;42;31;14;16;51;37;2;63;12;5;23;15;3;7;30;26;57;33;27;34;50
49;19;64;40;35;29;56;10;20;53;46;48;43;22;58;60;1;25;61;8;36;45;47;44;28;21;18;39;32;9;52;38;54;15;17;24;13;62;4;59;11;41;55;42;31;14;16;51;37;2;63;12;5;23;6;3;7;30;26;57;33;27;34;50;60;224
