"X1";"X27168";"X19";"X6";"X28";"X10";"X26";"X18";"X3";"X17";"X14";"X8";"X29";"X4";"X11";"X21";"X2";"X32";"X25";"X5";"X13";"X31";"X7";"X27";"X22";"X1.1";"X12";"X23";"X16";"X24";"X20";"X9";"X15";"X30"
23;6;14;9;11;2;27;31;19;28;10;30;13;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;22;123;21406
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
3;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;23;20;17;4;32;13;123;19938
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;19;11;2;27;31;9;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13;123;20934
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;30;22;29;5;15;7;12;24;21;25;26;18;1;16;8;3;20;17;4;32;13;123;20362
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;18;30;22;24;5;15;7;12;29;21;25;26;10;1;16;8;3;20;17;4;32;13;123;20616
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;12;10;30;22;24;5;15;7;28;29;21;25;26;18;1;16;8;3;20;17;4;32;13;123;20550
123;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;2;27;31;19;28;10;17;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;30;4;32;13;123;20682
124;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
8;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;23;3;20;17;4;32;13;124;21530
124;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;17;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;11;4;32;13;124;22030
124;19722;23;6;14;9;11;2;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;13
23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;124;19802
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;17;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;9;4;32;2;124;21482
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;28;14;9;11;13;27;31;19;6;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;124;21110
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;27;31;19;2;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;28;124;20256
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;11;9;14;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;124;20002
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;17;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;14;4;32;2;124;21814
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;20;26;18;1;16;8;3;25;17;4;32;2;124;20302
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;26;25;18;1;16;8;3;20;17;4;32;2;124;20002
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;19;9;11;13;27;31;14;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;124;21306
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;27;31;19;28;10;26;22;24;5;15;7;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2;124;19942
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;18;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;27;1;16;8;3;20;17;4;32;2;124;20522
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;20;16;8;3;1;17;4;32;2;124;20450
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;27;31;19;17;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;28;4;32;2;124;20962
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;27;11;13;9;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;124;21358
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;15;11;13;27;31;19;28;10;30;22;24;5;9;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;124;20382
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;2;4;32;17;124;20396
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;10;11;13;27;31;19;28;9;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;124;20022
124;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
25;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;23;26;18;1;16;8;3;20;17;4;32;2;124;20182
125;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;19;9;11;13;27;31;14;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;125;21306
125;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;29;31;19;28;10;30;22;24;5;15;7;12;27;21;25;26;18;1;16;8;3;20;17;4;32;2;125;20822
125;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
3;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;23;20;17;4;32;2;125;20098
125;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;3;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;13;20;17;4;32;2;125;19942
125;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;27;3;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;31;20;17;4;32;2;125;20278
125;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;27;10;19;28;31;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;125;20106
125;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;8;18;1;16;26;3;20;17;4;32;2;125;21452
125;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;4;17;20;32;2;125;20262
125;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;21;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;6;25;26;18;1;16;8;3;20;17;4;32;2;125;20896
125;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;27;31;19;28;10;30;22;24;25;15;7;12;29;21;5;26;18;1;16;8;3;20;17;4;32;2;125;20734
125;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;27;25;19;28;10;30;22;24;5;15;7;12;29;21;31;26;18;1;16;8;3;20;17;4;32;2;125;20302
125;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;27;28;19;31;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;125;20162
125;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;11;13;1;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;27;16;8;3;20;17;4;32;2;125;21468
125;19802;23;6;14;9;11;13;27;31;19;28;10;30;22;24;5;15;7;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;7;13;27;31;19;28;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;125;19702
125;19702;23;6;14;9;7;13;27;31;19;28;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;7;13;27;31;19;28;10;30;22;24;5;12;11;15;29;21;25;26;18;1;16;8;3;20;17;4;32;2;125;20342
125;19702;23;6;14;9;7;13;27;31;19;28;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;7;13;27;31;19;20;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;8;3;28;17;4;32;2;125;19822
125;19702;23;6;14;9;7;13;27;31;19;28;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
8;6;14;9;7;13;27;31;19;28;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;23;3;20;17;4;32;2;125;21510
125;19702;23;6;14;9;7;13;27;31;19;28;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;7;13;27;31;19;28;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;8;3;4;17;20;32;2;125;20162
125;19702;23;6;14;9;7;13;27;31;19;28;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;5;7;13;27;31;19;28;10;30;22;24;9;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;125;19862
125;19702;23;6;14;9;7;13;27;31;19;28;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
25;6;14;9;7;13;27;31;19;28;10;30;22;24;5;15;11;12;29;21;23;26;18;1;16;8;3;20;17;4;32;2;125;20002
126;19702;23;6;14;9;7;13;27;31;19;28;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;2;14;9;7;13;27;31;19;28;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;6;126;20362
126;19702;23;6;14;9;7;13;27;31;19;28;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
23;6;14;9;7;13;27;17;19;28;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;31;4;32;2;126;21242
126;19702;23;6;14;9;7;13;27;31;19;28;10;30;22;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;126;19462
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;23;7;13;27;31;19;28;10;30;9;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;126;21152
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;9;7;13;27;31;19;28;10;30;1;24;5;15;11;12;29;21;25;26;18;23;16;8;3;20;17;4;32;2;126;21318
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;9;7;13;27;31;19;28;10;30;23;12;5;15;11;24;29;21;25;26;18;1;16;8;3;20;17;4;32;2;126;20252
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;17;18;1;16;8;3;20;26;4;32;2;126;20622
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;9;7;26;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;13;18;1;16;8;3;20;17;4;32;2;126;20054
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;12;7;13;27;31;19;28;10;30;23;24;5;15;11;9;29;21;25;26;18;1;16;8;3;20;17;4;32;2;126;20622
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;28;9;7;13;27;31;19;14;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;126;21154
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;9;7;13;27;31;19;28;12;30;23;24;5;15;11;10;29;21;25;26;18;1;16;8;3;20;17;4;32;2;126;20422
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;9;7;13;27;31;19;28;10;30;17;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;23;4;32;2;126;21042
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;9;7;13;27;1;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;31;16;8;3;20;17;4;32;2;126;20406
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;9;7;13;23;31;19;28;10;30;27;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;126;19602
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;9;7;13;27;17;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;31;4;32;2;126;20922
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;9;7;13;27;31;5;28;10;30;23;24;19;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2;126;20806
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;9;7;13;27;31;19;28;10;30;32;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;23;2;126;20182
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;9;7;13;27;31;19;28;10;30;29;24;5;15;11;12;23;21;25;26;18;1;16;8;3;20;17;4;32;2;126;20582
126;19462;22;6;14;9;7;13;27;31;19;28;10;30;23;24;5;15;11;12;29;21;25;26;18;1;16;8;3;20;17;4;32;2
22;6;14;9;7;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2;126;19602
126;19602;22;6;14;9;7;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;14;6;9;7;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2;126;19602
127;19602;22;14;6;9;7;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;14;6;9;7;13;27;31;19;28;10;26;23;24;12;15;11;5;29;21;25;30;18;1;16;8;3;20;17;4;32;2;127;20282
127;19602;22;14;6;9;7;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;14;6;9;7;13;27;31;19;28;21;26;23;24;5;15;11;12;29;10;25;30;18;1;16;8;3;20;17;4;32;2;127;20410
127;19602;22;14;6;9;7;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;14;6;17;7;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;9;4;32;2;127;21322
127;19602;22;14;6;9;7;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
6;14;22;9;7;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2;127;20016
127;19602;22;14;6;9;7;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2;127;19602
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;11;27;31;19;28;10;26;23;24;5;15;13;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2;127;20302
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;30;28;10;26;23;24;5;15;11;12;29;21;25;19;18;1;16;8;3;20;17;4;32;2;127;20122
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;8;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;19;3;20;17;4;32;2;127;21928
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;19;6;9;14;13;27;31;7;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2;127;20802
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;19;28;10;26;23;24;17;15;11;12;29;21;25;30;18;1;16;8;3;20;5;4;32;2;127;20934
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;1;12;29;21;25;30;18;11;16;8;3;20;17;4;32;2;127;21162
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;24;31;19;28;10;26;23;27;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2;127;20562
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;19;28;10;26;23;2;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;24;127;19990
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;32;25;30;18;1;16;8;3;20;17;4;21;2;127;20202
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;2;32;4;127;19762
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
9;7;6;22;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2;127;20044
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;21;13;27;31;19;28;10;26;23;24;5;15;11;12;29;14;25;30;18;1;16;8;3;20;17;4;32;2;127;20816
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;21;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;9;25;30;18;1;16;8;3;20;17;4;32;2;127;20708
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;32;1;16;8;3;20;17;4;18;2;127;20142
127;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;1;30;18;25;16;8;3;20;17;4;32;2;127;20228
128;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;19;28;10;26;23;12;5;15;11;24;29;21;25;30;18;1;16;8;3;20;17;4;32;2;128;20392
128;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;19;28;10;26;3;24;5;15;11;12;29;21;25;30;18;1;16;8;23;20;17;4;32;2;128;20670
128;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;20;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;27;17;4;32;2;128;20942
128;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;26;6;9;14;13;27;31;19;28;10;7;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2;128;19948
128;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;3;1;16;8;18;20;17;4;32;2;128;20408
128;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
7;22;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2;128;19772
128;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;1;29;21;25;30;18;12;16;8;3;20;17;4;32;2;128;20702
128;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;21;29;12;25;30;18;1;16;8;3;20;17;4;32;2;128;21292
128;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;12;27;31;19;28;10;26;23;24;5;15;11;13;29;21;25;30;18;1;16;8;3;20;17;4;32;2;128;20562
128;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;11;19;28;10;26;23;24;5;15;31;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2;128;20682
128;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;15;14;13;27;31;19;28;10;26;23;24;5;9;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2;128;20222
128;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;29;19;28;10;26;23;24;5;15;11;12;31;21;25;30;18;1;16;8;3;20;17;4;32;2;128;19962
128;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
22;7;6;9;14;13;27;12;19;28;10;26;23;24;5;15;11;31;29;21;25;30;18;1;16;8;3;20;17;4;32;2;128;20548
128;19602;22;7;6;9;14;13;27;31;19;28;10;26;23;24;5;15;11;12;29;21;25;30;18;1;16;8;3;20;17;4;32;2
